Metric_0,Metric_1,Metric_2,Metric_3,Metric_4
0.223,0.358,0.176,0.153,0.298
0.15,0.302,0.174,0.223,0.358
0.149,0.294,0.168,0.15,0.302
0.147,0.293,0.169,0.149,0.294
0.145,0.289,0.169,0.147,0.293
0.143,0.285,0.17,0.145,0.289
0.154,0.314,0.175,0.143,0.285
0.158,0.301,0.166,0.154,0.314
0.082,0.166,0.093,0.158,0.301
0.07,0.112,0.054,0.082,0.166
0.534,0.963,0.661,0.07,0.112
0.015,0.043,0.018,0.534,0.963
0.335,0.555,0.352,0.015,0.043
0.526,1.134,0.648,0.335,0.555
0.146,0.272,0.163,0.526,1.134
0.14,0.276,0.158,0.146,0.272
0.147,0.277,0.162,0.14,0.276
0.14,0.274,0.158,0.147,0.277
0.148,0.278,0.171,0.14,0.274
0.142,0.278,0.17,0.148,0.278
0.147,0.269,0.158,0.142,0.278
0.146,0.278,0.161,0.147,0.269
0.136,0.263,0.162,0.146,0.278
0.145,0.283,0.164,0.136,0.263
0.145,0.279,0.165,0.145,0.283
0.149,0.283,0.158,0.145,0.279
0.14,0.267,0.162,0.149,0.283
0.143,0.281,0.161,0.14,0.267
0.152,0.285,0.167,0.143,0.281
0.143,0.28,0.16,0.152,0.285
0.147,0.273,0.159,0.143,0.28
0.145,0.271,0.156,0.147,0.273
0.138,0.27,0.16,0.145,0.271
0.136,0.276,0.156,0.138,0.27
0.149,0.274,0.17,0.136,0.276
0.148,0.281,0.162,0.149,0.274
0.141,0.271,0.164,0.148,0.281
0.139,0.275,0.16,0.141,0.271
0.137,0.264,0.16,0.139,0.275
0.138,0.272,0.157,0.137,0.264
0.144,0.274,0.161,0.138,0.272
0.145,0.291,0.165,0.144,0.274
0.14,0.268,0.159,0.145,0.291
0.143,0.27,0.158,0.14,0.268
0.14,0.274,0.168,0.143,0.27
0.142,0.278,0.166,0.14,0.274
0.14,0.276,0.164,0.142,0.278
0.158,0.318,0.176,0.14,0.276
0.166,0.331,0.192,0.158,0.318
0.158,0.327,0.179,0.166,0.331
0.159,0.333,0.189,0.158,0.327
0.169,0.329,0.189,0.159,0.333
0.163,0.332,0.196,0.169,0.329
0.172,0.332,0.195,0.163,0.332
0.165,0.322,0.189,0.172,0.332
0.162,0.303,0.179,0.165,0.322
0.163,0.316,0.183,0.162,0.303
0.16,0.319,0.19,0.163,0.316
0.166,0.327,0.187,0.16,0.319
0.171,0.327,0.195,0.166,0.327
0.156,0.33,0.199,0.171,0.327
0.261,0.409,0.286,0.156,0.33
0.165,0.333,0.2,0.261,0.409
0.172,0.347,0.213,0.165,0.333
0.169,0.318,0.187,0.172,0.347
0.161,0.338,0.193,0.169,0.318
0.29,0.456,0.304,0.161,0.338
0.147,0.321,0.172,0.29,0.456
0.172,0.302,0.185,0.147,0.321
0.448,0.432,0.295,0.172,0.302
0.228,0.348,0.237,0.448,0.432
0.284,0.312,0.194,0.228,0.348
0.431,0.807,0.366,0.284,0.312
0.164,0.31,0.2,0.431,0.807
0.152,0.3,0.175,0.164,0.31
0.154,0.297,0.185,0.152,0.3
0.159,0.313,0.182,0.154,0.297
0.152,0.285,0.176,0.159,0.313
0.165,0.316,0.182,0.152,0.285
0.145,0.284,0.173,0.165,0.316
0.15,0.309,0.177,0.145,0.284
0.164,0.31,0.186,0.15,0.309
0.244,0.55,0.322,0.164,0.31
0.012,0.031,0.014,0.244,0.55
0.5,0.808,0.665,0.012,0.031
0.503,1.087,0.664,0.5,0.808
0.087,0.181,0.103,0.503,1.087
0.055,0.111,0.041,0.087,0.181
0.193,0.39,0.233,0.055,0.111
0.071,0.163,0.09,0.193,0.39
0.196,0.386,0.244,0.071,0.163
0.063,0.138,0.067,0.196,0.386
0.15,0.313,0.172,0.063,0.138
0.068,0.162,0.08,0.15,0.313
0.132,0.294,0.159,0.068,0.162
0.813,1.703,1.174,0.132,0.294
0.339,0.58,0.409,0.813,1.703
0.241,0.387,0.273,0.339,0.58
0.156,0.301,0.173,0.241,0.387
0.156,0.312,0.178,0.156,0.301
0.149,0.292,0.176,0.156,0.312
0.158,0.297,0.172,0.149,0.292
0.156,0.316,0.181,0.158,0.297
0.157,0.313,0.173,0.156,0.316
0.147,0.285,0.169,0.157,0.313
0.142,0.27,0.16,0.147,0.285
0.234,0.361,0.214,0.142,0.27
0.133,0.26,0.153,0.234,0.361
0.129,0.252,0.159,0.133,0.26
0.136,0.264,0.157,0.129,0.252
0.132,0.256,0.158,0.136,0.264
0.136,0.287,0.167,0.132,0.256
0.14,0.265,0.159,0.136,0.287
0.15,0.27,0.155,0.14,0.265
0.148,0.263,0.166,0.15,0.27
0.134,0.258,0.156,0.148,0.263
0.143,0.261,0.159,0.134,0.258
0.136,0.261,0.154,0.143,0.261
0.133,0.257,0.146,0.136,0.261
0.142,0.264,0.163,0.133,0.257
0.23,0.336,0.251,0.142,0.264
0.347,0.689,0.411,0.23,0.336
0.283,0.625,0.373,0.347,0.689
0.149,0.285,0.162,0.283,0.625
0.381,0.853,0.482,0.149,0.285
0.347,0.816,0.432,0.381,0.853
0.137,0.268,0.165,0.347,0.816
0.142,0.282,0.166,0.137,0.268
0.138,0.265,0.153,0.142,0.282
0.138,0.277,0.164,0.138,0.265
0.142,0.287,0.162,0.138,0.277
0.143,0.283,0.165,0.142,0.287
0.134,0.264,0.154,0.143,0.283
0.136,0.259,0.158,0.134,0.264
0.138,0.274,0.168,0.136,0.259
0.132,0.258,0.15,0.138,0.274
0.132,0.262,0.154,0.132,0.258
0.142,0.277,0.169,0.132,0.262
0.136,0.265,0.155,0.142,0.277
0.136,0.258,0.156,0.136,0.265
0.147,0.279,0.166,0.136,0.258
0.143,0.259,0.157,0.147,0.279
0.143,0.268,0.169,0.143,0.259
0.156,0.303,0.172,0.143,0.268
0.157,0.309,0.19,0.156,0.303
0.153,0.302,0.172,0.157,0.309
0.151,0.298,0.175,0.153,0.302
0.151,0.314,0.183,0.151,0.298
0.246,0.561,0.335,0.151,0.314
0.161,0.326,0.186,0.246,0.561
0.145,0.312,0.169,0.161,0.326
0.144,0.279,0.168,0.145,0.312
0.236,0.403,0.261,0.144,0.279
0.346,0.419,0.377,0.236,0.403
0.164,0.335,0.192,0.346,0.419
0.163,0.328,0.187,0.164,0.335
0.94,1.346,1.037,0.163,0.328
0.269,0.446,0.293,0.94,1.346
0.161,0.319,0.186,0.269,0.446
0.17,0.336,0.194,0.161,0.319
0.353,0.438,0.295,0.17,0.336
0.166,0.341,0.189,0.353,0.438
0.175,0.366,0.2,0.166,0.341
0.187,0.353,0.202,0.175,0.366
0.285,0.539,0.339,0.187,0.353
0.219,0.42,0.272,0.285,0.539
0.175,0.343,0.194,0.219,0.42
0.182,0.372,0.207,0.175,0.343
0.175,0.341,0.217,0.182,0.372
0.179,0.332,0.199,0.175,0.341
0.169,0.337,0.196,0.179,0.332
0.173,0.355,0.199,0.169,0.337
0.19,0.364,0.206,0.173,0.355
0.236,0.468,0.274,0.19,0.364
0.178,0.365,0.209,0.236,0.468
0.172,0.358,0.199,0.178,0.365
0.179,0.345,0.202,0.172,0.358
0.179,0.355,0.195,0.179,0.345
0.17,0.336,0.19,0.179,0.355
0.174,0.338,0.202,0.17,0.336
0.167,0.338,0.191,0.174,0.338
0.164,0.327,0.187,0.167,0.338
0.17,0.322,0.184,0.164,0.327
0.17,0.331,0.207,0.17,0.322
0.167,0.326,0.187,0.17,0.331
0.166,0.323,0.193,0.167,0.326
0.175,0.344,0.201,0.166,0.323
0.16,0.315,0.183,0.175,0.344
0.17,0.328,0.19,0.16,0.315
0.173,0.326,0.182,0.17,0.328
0.157,0.292,0.169,0.173,0.326
0.243,0.392,0.261,0.157,0.292
0.158,0.313,0.182,0.243,0.392
0.158,0.313,0.193,0.158,0.313
0.158,0.314,0.181,0.158,0.313
0.159,0.325,0.179,0.158,0.314
0.16,0.318,0.186,0.159,0.325
0.153,0.31,0.172,0.16,0.318
0.153,0.306,0.167,0.153,0.31
0.154,0.298,0.179,0.153,0.306
0.155,0.294,0.173,0.154,0.298
0.149,0.292,0.175,0.155,0.294
0.154,0.294,0.172,0.149,0.292
0.155,0.302,0.172,0.154,0.294
0.149,0.293,0.17,0.155,0.302
0.158,0.303,0.177,0.149,0.293
0.146,0.289,0.169,0.158,0.303
0.147,0.297,0.169,0.146,0.289
0.143,0.287,0.168,0.147,0.297
0.145,0.295,0.171,0.143,0.287
0.161,0.32,0.189,0.145,0.295
0.169,0.308,0.183,0.161,0.32
0.149,0.291,0.169,0.169,0.308
0.159,0.307,0.174,0.149,0.291
0.154,0.318,0.179,0.159,0.307
0.151,0.295,0.177,0.154,0.318
0.147,0.29,0.174,0.151,0.295
0.237,0.394,0.266,0.147,0.29
0.16,0.308,0.181,0.237,0.394
0.154,0.308,0.177,0.16,0.308
0.155,0.309,0.175,0.154,0.308
0.159,0.316,0.175,0.155,0.309
0.359,0.407,0.277,0.159,0.316
0.166,0.336,0.191,0.359,0.407
0.256,0.416,0.279,0.166,0.336
0.169,0.319,0.19,0.256,0.416
0.182,0.335,0.205,0.169,0.319
0.17,0.327,0.196,0.182,0.335
0.155,0.323,0.188,0.17,0.327
0.245,0.4,0.262,0.155,0.323
0.162,0.31,0.183,0.245,0.4
0.158,0.31,0.181,0.162,0.31
0.148,0.296,0.182,0.158,0.31
0.152,0.293,0.172,0.148,0.296
0.157,0.31,0.18,0.152,0.293
0.162,0.327,0.185,0.157,0.31
0.26,0.41,0.282,0.162,0.327
0.156,0.313,0.178,0.26,0.41
0.172,0.32,0.181,0.156,0.313
0.173,0.339,0.191,0.172,0.32
0.261,0.444,0.301,0.173,0.339
0.172,0.342,0.203,0.261,0.444
0.175,0.349,0.197,0.172,0.342
0.171,0.361,0.203,0.175,0.349
0.267,0.429,0.288,0.171,0.361
0.274,0.445,0.306,0.267,0.429
0.181,0.366,0.203,0.274,0.445
0.184,0.36,0.199,0.181,0.366
0.182,0.348,0.204,0.184,0.36
0.182,0.35,0.203,0.182,0.348
0.177,0.354,0.205,0.182,0.35
0.18,0.365,0.213,0.177,0.354
0.182,0.359,0.212,0.18,0.365
0.175,0.37,0.209,0.182,0.359
0.182,0.357,0.204,0.175,0.37
0.186,0.35,0.202,0.182,0.357
0.181,0.371,0.215,0.186,0.35
0.182,0.367,0.217,0.181,0.371
0.218,0.393,0.224,0.182,0.367
0.181,0.465,0.211,0.218,0.393
0.183,0.364,0.211,0.181,0.465
0.174,0.341,0.2,0.183,0.364
0.17,0.362,0.203,0.174,0.341
0.183,0.353,0.197,0.17,0.362
0.185,0.363,0.207,0.183,0.353
0.181,0.333,0.2,0.185,0.363
0.18,0.346,0.198,0.181,0.333
0.193,0.354,0.206,0.18,0.346
0.161,0.326,0.187,0.193,0.354
0.158,0.299,0.179,0.161,0.326
0.163,0.31,0.178,0.158,0.299
0.235,0.361,0.257,0.163,0.31
0.252,0.42,0.286,0.235,0.361
0.174,0.34,0.203,0.252,0.42
0.253,0.425,0.299,0.174,0.34
0.168,0.338,0.198,0.253,0.425
0.168,0.335,0.195,0.168,0.338
0.179,0.333,0.193,0.168,0.335
0.189,0.377,0.214,0.179,0.333
0.36,0.446,0.289,0.189,0.377
0.169,0.313,0.2,0.36,0.446
0.163,0.344,0.192,0.169,0.313
0.245,0.389,0.272,0.163,0.344
0.23,0.394,0.273,0.245,0.389
0.156,0.316,0.18,0.23,0.394
0.163,0.316,0.185,0.156,0.316
0.17,0.316,0.187,0.163,0.316
0.157,0.309,0.182,0.17,0.316
0.26,0.421,0.279,0.157,0.309
0.163,0.322,0.187,0.26,0.421
0.262,0.385,0.269,0.163,0.322
0.167,0.325,0.196,0.262,0.385
0.249,0.407,0.274,0.167,0.325
0.157,0.312,0.176,0.249,0.407
0.157,0.314,0.185,0.157,0.312
0.156,0.313,0.175,0.157,0.314
0.157,0.318,0.178,0.156,0.313
0.167,0.331,0.186,0.157,0.318
0.265,0.417,0.258,0.167,0.331
0.172,0.335,0.188,0.265,0.417
0.172,0.336,0.195,0.172,0.335
0.183,0.369,0.212,0.172,0.336
0.252,0.392,0.271,0.183,0.369
