Metric_0,Metric_1,Metric_2,Metric_3,Metric_4
0.503,0.547,0.27,0.5,0.546
0.494,0.557,0.286,0.503,0.547
0.512,0.542,0.278,0.494,0.557
0.516,0.544,0.289,0.512,0.542
0.506,0.547,0.283,0.516,0.544
0.491,0.538,0.282,0.506,0.547
0.502,0.534,0.284,0.491,0.538
0.5,0.553,0.283,0.502,0.534
0.484,0.537,0.278,0.5,0.553
0.487,0.542,0.274,0.484,0.537
0.487,0.526,0.293,0.487,0.542
0.48,0.527,0.273,0.487,0.526
0.495,0.521,0.279,0.48,0.527
0.547,0.577,0.347,0.495,0.521
0.502,0.549,0.283,0.547,0.577
0.492,0.538,0.28,0.502,0.549
0.498,0.541,0.284,0.492,0.538
0.484,0.549,0.268,0.498,0.541
0.51,0.548,0.271,0.484,0.549
0.442,0.5,0.258,0.51,0.548
0.456,0.506,0.261,0.442,0.5
0.459,0.554,0.317,0.456,0.506
0.443,0.506,0.276,0.459,0.554
0.465,0.519,0.26,0.443,0.506
0.449,0.543,0.262,0.465,0.519
0.466,0.514,0.269,0.449,0.543
0.46,0.504,0.251,0.466,0.514
0.454,0.498,0.265,0.46,0.504
0.446,0.581,0.319,0.454,0.498
0.448,0.491,0.264,0.446,0.581
0.457,0.507,0.279,0.448,0.491
0.535,0.559,0.342,0.457,0.507
0.435,0.484,0.253,0.535,0.559
0.453,0.501,0.255,0.435,0.484
0.451,0.485,0.265,0.453,0.501
0.475,0.502,0.272,0.451,0.485
0.524,0.542,0.326,0.475,0.502
0.442,0.494,0.269,0.524,0.542
0.461,0.504,0.249,0.442,0.494
0.546,0.559,0.338,0.461,0.504
0.472,0.532,0.284,0.546,0.559
0.458,0.491,0.261,0.472,0.532
0.446,0.496,0.264,0.458,0.491
0.439,0.503,0.259,0.446,0.496
0.449,0.51,0.258,0.439,0.503
0.439,0.498,0.263,0.449,0.51
0.459,0.512,0.267,0.439,0.498
0.489,0.521,0.263,0.459,0.512
0.459,0.502,0.277,0.489,0.521
0.453,0.499,0.256,0.459,0.502
0.446,0.515,0.267,0.453,0.499
0.469,0.504,0.264,0.446,0.515
0.457,0.508,0.255,0.469,0.504
0.477,0.516,0.264,0.457,0.508
0.46,0.484,0.25,0.477,0.516
0.452,0.501,0.26,0.46,0.484
0.462,0.511,0.274,0.452,0.501
0.472,0.507,0.264,0.462,0.511
0.459,0.502,0.278,0.472,0.507
0.464,0.517,0.283,0.459,0.502
0.46,0.514,0.269,0.464,0.517
0.443,0.495,0.257,0.46,0.514
0.459,0.52,0.26,0.443,0.495
0.449,0.5,0.256,0.459,0.52
0.455,0.498,0.257,0.449,0.5
0.448,0.494,0.271,0.455,0.498
0.451,0.495,0.275,0.448,0.494
0.45,0.528,0.279,0.451,0.495
0.445,0.522,0.276,0.45,0.528
0.505,0.658,0.34,0.445,0.522
0.508,0.535,0.285,0.505,0.658
0.502,0.549,0.302,0.508,0.535
0.557,0.627,0.378,0.502,0.549
0.515,0.55,0.297,0.557,0.627
0.552,0.631,0.382,0.515,0.55
0.502,0.566,0.287,0.552,0.631
0.495,0.558,0.282,0.502,0.566
0.516,0.553,0.278,0.495,0.558
0.493,0.564,0.293,0.516,0.553
0.525,0.557,0.279,0.493,0.564
0.513,0.577,0.294,0.525,0.557
0.513,0.576,0.291,0.513,0.577
0.51,0.567,0.311,0.513,0.576
0.508,0.567,0.299,0.51,0.567
0.526,0.57,0.291,0.508,0.567
0.511,0.572,0.287,0.526,0.57
0.527,0.577,0.299,0.511,0.572
0.509,0.608,0.29,0.527,0.577
0.504,0.569,0.285,0.509,0.608
0.483,0.551,0.278,0.504,0.569
0.515,0.538,0.293,0.483,0.551
0.473,0.541,0.275,0.515,0.538
0.496,0.532,0.267,0.473,0.541
0.479,0.54,0.283,0.496,0.532
0.554,0.622,0.366,0.479,0.54
0.483,0.559,0.3,0.554,0.622
0.511,0.553,0.298,0.483,0.559
0.488,0.561,0.292,0.511,0.553
0.492,0.545,0.273,0.488,0.561
0.485,0.562,0.277,0.492,0.545
0.503,0.535,0.287,0.485,0.562
0.49,0.562,0.283,0.503,0.535
0.512,0.553,0.29,0.49,0.562
0.492,0.547,0.282,0.512,0.553
0.513,0.564,0.282,0.492,0.547
0.518,0.545,0.299,0.513,0.564
0.491,0.582,0.298,0.518,0.545
0.483,0.563,0.278,0.491,0.582
0.489,0.539,0.278,0.483,0.563
0.518,0.537,0.283,0.489,0.539
0.503,0.559,0.287,0.518,0.537
0.501,0.549,0.277,0.503,0.559
0.501,0.548,0.285,0.501,0.549
0.498,0.55,0.292,0.501,0.548
0.485,0.525,0.274,0.498,0.55
0.426,0.477,0.264,0.485,0.525
0.461,0.499,0.276,0.426,0.477
0.459,0.514,0.254,0.461,0.499
0.448,0.495,0.261,0.459,0.514
0.45,0.514,0.264,0.448,0.495
0.437,0.506,0.252,0.45,0.514
0.437,0.484,0.249,0.437,0.506
0.453,0.491,0.269,0.437,0.484
0.445,0.495,0.263,0.453,0.491
0.465,0.52,0.26,0.445,0.495
0.445,0.519,0.255,0.465,0.52
0.479,0.502,0.26,0.445,0.519
0.452,0.5,0.258,0.479,0.502
0.461,0.498,0.313,0.452,0.5
0.426,0.481,0.261,0.461,0.498
0.439,0.502,0.263,0.426,0.481
0.527,0.57,0.344,0.439,0.502
0.436,0.496,0.259,0.527,0.57
0.441,0.499,0.252,0.436,0.496
0.443,0.497,0.251,0.441,0.499
0.44,0.506,0.258,0.443,0.497
0.493,0.534,0.282,0.44,0.506
0.508,0.542,0.32,0.493,0.534
0.441,0.491,0.273,0.508,0.542
0.433,0.482,0.256,0.441,0.491
0.438,0.501,0.259,0.433,0.482
0.433,0.493,0.25,0.438,0.501
0.443,0.492,0.253,0.433,0.493
0.434,0.52,0.254,0.443,0.492
0.442,0.486,0.255,0.434,0.52
0.435,0.476,0.251,0.442,0.486
0.441,0.493,0.272,0.435,0.476
0.469,0.516,0.263,0.441,0.493
0.457,0.479,0.262,0.469,0.516
0.445,0.491,0.255,0.457,0.479
0.445,0.482,0.253,0.445,0.491
0.522,0.556,0.322,0.445,0.482
0.462,0.494,0.261,0.522,0.556
0.463,0.505,0.28,0.462,0.494
0.46,0.562,0.333,0.463,0.505
0.442,0.502,0.266,0.46,0.562
0.504,0.557,0.346,0.442,0.502
0.451,0.507,0.25,0.504,0.557
0.444,0.504,0.258,0.451,0.507
0.445,0.543,0.342,0.444,0.504
0.425,0.479,0.242,0.445,0.543
0.451,0.477,0.254,0.425,0.479
0.472,0.541,0.262,0.451,0.477
0.464,0.522,0.272,0.472,0.541
0.457,0.509,0.273,0.464,0.522
0.531,0.545,0.289,0.457,0.509
0.504,0.567,0.295,0.531,0.545
0.507,0.547,0.281,0.504,0.567
0.471,0.532,0.281,0.507,0.547
0.548,0.623,0.432,0.471,0.532
0.491,0.525,0.279,0.548,0.623
0.493,0.546,0.284,0.491,0.525
0.492,0.55,0.282,0.493,0.546
0.477,0.553,0.299,0.492,0.55
0.483,0.555,0.273,0.477,0.553
0.514,0.554,0.274,0.483,0.555
0.497,0.557,0.282,0.514,0.554
0.556,0.599,0.376,0.497,0.557
0.499,0.571,0.28,0.556,0.599
0.505,0.549,0.281,0.499,0.571
0.487,0.54,0.295,0.505,0.549
0.481,0.564,0.275,0.487,0.54
0.476,0.545,0.282,0.481,0.564
0.476,0.532,0.276,0.476,0.545
0.486,0.607,0.327,0.476,0.532
0.483,0.54,0.285,0.486,0.607
0.501,0.537,0.283,0.483,0.54
0.482,0.55,0.279,0.501,0.537
0.521,0.62,0.372,0.482,0.55
0.492,0.536,0.276,0.521,0.62
0.477,0.537,0.287,0.492,0.536
0.509,0.552,0.284,0.477,0.537
0.529,0.622,0.34,0.509,0.552
0.532,0.633,0.357,0.529,0.622
0.504,0.547,0.288,0.532,0.633
0.508,0.559,0.284,0.504,0.547
0.505,0.558,0.299,0.508,0.559
0.493,0.544,0.279,0.505,0.558
0.476,0.541,0.272,0.493,0.544
0.486,0.553,0.273,0.476,0.541
0.477,0.531,0.287,0.486,0.553
0.494,0.54,0.275,0.477,0.531
0.528,0.593,0.349,0.494,0.54
0.46,0.524,0.268,0.528,0.593
0.47,0.531,0.27,0.46,0.524
0.463,0.535,0.27,0.47,0.531
0.472,0.547,0.27,0.463,0.535
0.469,0.52,0.261,0.472,0.547
0.479,0.526,0.275,0.469,0.52
0.482,0.541,0.271,0.479,0.526
0.469,0.544,0.285,0.482,0.541
0.452,0.488,0.271,0.469,0.544
0.442,0.498,0.264,0.452,0.488
0.445,0.491,0.249,0.442,0.498
0.456,0.507,0.257,0.445,0.491
0.454,0.48,0.251,0.456,0.507
0.449,0.494,0.252,0.454,0.48
0.425,0.486,0.244,0.449,0.494
0.439,0.483,0.258,0.425,0.486
0.463,0.508,0.258,0.439,0.483
0.458,0.506,0.264,0.463,0.508
0.469,0.507,0.262,0.458,0.506
0.458,0.506,0.27,0.469,0.507
0.462,0.497,0.26,0.458,0.506
0.523,0.556,0.324,0.462,0.497
0.445,0.475,0.276,0.523,0.556
0.458,0.491,0.245,0.445,0.475
0.457,0.495,0.255,0.458,0.491
0.438,0.492,0.247,0.457,0.495
0.476,0.555,0.244,0.438,0.492
0.442,0.485,0.255,0.476,0.555
0.443,0.555,0.342,0.442,0.485
0.496,0.528,0.274,0.443,0.555
0.444,0.488,0.267,0.496,0.528
0.471,0.536,0.324,0.444,0.488
0.437,0.489,0.26,0.471,0.536
0.459,0.503,0.249,0.437,0.489
0.439,0.483,0.248,0.459,0.503
0.445,0.554,0.305,0.439,0.483
0.441,0.485,0.253,0.445,0.554
0.447,0.5,0.255,0.441,0.485
0.484,0.518,0.267,0.447,0.5
0.465,0.496,0.254,0.484,0.518
0.471,0.514,0.272,0.465,0.496
0.476,0.502,0.259,0.471,0.514
0.486,0.508,0.264,0.476,0.502
0.475,0.501,0.262,0.486,0.508
0.482,0.513,0.258,0.475,0.501
0.474,0.508,0.254,0.482,0.513
0.489,0.512,0.264,0.474,0.508
0.472,0.506,0.263,0.489,0.512
0.485,0.594,0.344,0.472,0.506
0.541,0.573,0.343,0.485,0.594
0.493,0.51,0.263,0.541,0.573
0.471,0.506,0.266,0.493,0.51
0.46,0.499,0.257,0.471,0.506
0.454,0.487,0.257,0.46,0.499
0.512,0.552,0.343,0.454,0.487
0.473,0.551,0.325,0.512,0.552
0.45,0.536,0.318,0.473,0.551
0.532,0.571,0.347,0.45,0.536
0.479,0.537,0.29,0.532,0.571
0.561,0.634,0.351,0.479,0.537
0.55,0.592,0.358,0.561,0.634
0.47,0.57,0.274,0.55,0.592
0.557,0.588,0.29,0.47,0.57
0.506,0.606,0.291,0.557,0.588
0.493,0.614,0.349,0.506,0.606
0.504,0.557,0.291,0.493,0.614
0.478,0.539,0.279,0.504,0.557
0.486,0.713,0.453,0.478,0.539
0.504,0.543,0.282,0.486,0.713
0.484,0.538,0.273,0.504,0.543
0.489,0.533,0.284,0.484,0.538
0.473,0.545,0.273,0.489,0.533
0.461,0.51,0.336,0.473,0.545
0.507,0.54,0.266,0.461,0.51
0.474,0.528,0.274,0.507,0.54
0.498,0.55,0.285,0.474,0.528
0.463,0.533,0.263,0.498,0.55
0.455,0.52,0.3,0.463,0.533
0.541,0.659,0.366,0.455,0.52
0.484,0.545,0.301,0.541,0.659
0.498,0.523,0.28,0.484,0.545
0.496,0.54,0.277,0.498,0.523
0.47,0.517,0.271,0.496,0.54
0.494,0.605,0.33,0.47,0.517
0.472,0.826,0.415,0.494,0.605
0.473,0.868,0.425,0.472,0.826
0.456,0.923,0.453,0.473,0.868
0.47,0.967,0.472,0.456,0.923
0.469,1.0,0.482,0.47,0.967
0.466,1.01,0.483,0.469,1.0
0.532,0.995,0.516,0.466,1.01
0.551,1.004,0.519,0.532,0.995
0.562,1.01,0.513,0.551,1.004
0.561,1.013,0.509,0.562,1.01
0.56,1.003,0.498,0.561,1.013
0.57,0.999,0.499,0.56,1.003
0.606,1.0,0.486,0.57,0.999
0.615,0.993,0.484,0.606,1.0
0.607,0.988,0.464,0.615,0.993
0.611,0.951,0.458,0.607,0.988
