Metric_0,Metric_1,Metric_2,Metric_3,Metric_4
0.166,0.38,0.203,0.17,0.361
0.167,0.363,0.2,0.166,0.38
0.171,0.392,0.206,0.167,0.363
0.179,0.377,0.205,0.171,0.392
0.181,0.386,0.199,0.179,0.377
0.168,0.366,0.198,0.181,0.386
0.173,0.393,0.21,0.168,0.366
0.173,0.38,0.207,0.173,0.393
0.576,0.881,0.639,0.173,0.38
0.195,0.486,0.253,0.576,0.881
0.197,0.495,0.254,0.195,0.486
0.201,0.479,0.265,0.197,0.495
0.188,0.469,0.246,0.201,0.479
0.208,0.522,0.276,0.188,0.469
0.204,0.522,0.263,0.208,0.522
0.18,0.382,0.205,0.204,0.522
0.576,1.038,0.616,0.18,0.382
0.196,0.486,0.249,0.576,1.038
0.196,0.443,0.251,0.196,0.486
0.171,0.382,0.194,0.196,0.443
0.172,0.381,0.194,0.171,0.382
0.17,0.378,0.203,0.172,0.381
0.169,0.381,0.2,0.17,0.378
0.175,0.384,0.208,0.169,0.381
0.166,0.368,0.206,0.175,0.384
0.171,0.386,0.204,0.166,0.368
0.17,0.367,0.198,0.171,0.386
0.17,0.371,0.203,0.17,0.367
0.173,0.365,0.195,0.17,0.371
0.168,0.371,0.2,0.173,0.365
0.163,0.355,0.194,0.168,0.371
0.176,0.371,0.2,0.163,0.355
0.165,0.363,0.194,0.176,0.371
0.162,0.364,0.191,0.165,0.363
0.161,0.35,0.195,0.162,0.364
0.16,0.359,0.191,0.161,0.35
0.16,0.351,0.201,0.16,0.359
0.162,0.337,0.186,0.16,0.351
0.164,0.356,0.197,0.162,0.337
0.163,0.371,0.193,0.164,0.356
0.162,0.342,0.19,0.163,0.371
0.158,0.321,0.189,0.162,0.342
0.154,0.316,0.18,0.158,0.321
0.158,0.333,0.183,0.154,0.316
0.151,0.341,0.179,0.158,0.333
0.149,0.321,0.18,0.151,0.341
0.167,0.338,0.187,0.149,0.321
0.153,0.329,0.191,0.167,0.338
0.158,0.326,0.191,0.153,0.329
0.158,0.332,0.188,0.158,0.326
0.155,0.333,0.188,0.158,0.332
0.16,0.34,0.191,0.155,0.333
0.149,0.307,0.172,0.16,0.34
0.152,0.34,0.19,0.149,0.307
0.156,0.317,0.179,0.152,0.34
0.159,0.335,0.19,0.156,0.317
0.152,0.304,0.181,0.159,0.335
0.184,0.39,0.226,0.152,0.304
0.181,0.354,0.191,0.184,0.39
0.158,0.321,0.18,0.181,0.354
0.147,0.322,0.181,0.158,0.321
0.152,0.313,0.175,0.147,0.322
0.15,0.318,0.183,0.152,0.313
0.153,0.322,0.185,0.15,0.318
0.565,0.762,0.604,0.153,0.322
0.154,0.319,0.196,0.565,0.762
0.162,0.337,0.193,0.154,0.319
0.16,0.33,0.188,0.162,0.337
0.164,0.335,0.18,0.16,0.33
0.156,0.319,0.173,0.164,0.335
0.152,0.317,0.176,0.156,0.319
0.153,0.339,0.18,0.152,0.317
0.155,0.322,0.18,0.153,0.339
0.167,0.349,0.19,0.155,0.322
0.157,0.318,0.179,0.167,0.349
0.149,0.309,0.172,0.157,0.318
0.157,0.333,0.185,0.149,0.309
0.164,0.331,0.188,0.157,0.333
0.159,0.352,0.187,0.164,0.331
0.163,0.322,0.183,0.159,0.352
0.155,0.332,0.189,0.163,0.322
0.163,0.318,0.186,0.155,0.332
0.168,0.324,0.191,0.163,0.318
0.153,0.324,0.188,0.168,0.324
0.168,0.329,0.203,0.153,0.324
0.18,0.348,0.194,0.168,0.329
0.166,0.345,0.193,0.18,0.348
0.172,0.371,0.196,0.166,0.345
0.181,0.405,0.216,0.172,0.371
0.171,0.387,0.204,0.181,0.405
0.17,0.375,0.212,0.171,0.387
0.178,0.4,0.209,0.17,0.375
0.185,0.392,0.213,0.178,0.4
0.18,0.419,0.209,0.185,0.392
0.178,0.397,0.207,0.18,0.419
0.19,0.391,0.219,0.178,0.397
0.176,0.391,0.203,0.19,0.391
0.183,0.395,0.207,0.176,0.391
0.176,0.383,0.219,0.183,0.395
0.18,0.392,0.211,0.176,0.383
0.168,0.395,0.207,0.18,0.392
0.186,0.401,0.217,0.168,0.395
0.176,0.378,0.201,0.186,0.401
0.171,0.406,0.212,0.176,0.378
0.178,0.375,0.201,0.171,0.406
0.168,0.378,0.196,0.178,0.375
0.174,0.385,0.208,0.168,0.378
0.175,0.388,0.216,0.174,0.385
0.182,0.396,0.216,0.175,0.388
0.183,0.403,0.21,0.182,0.396
0.174,0.382,0.2,0.183,0.403
0.169,0.384,0.209,0.174,0.382
0.179,0.41,0.216,0.169,0.384
0.176,0.384,0.213,0.179,0.41
0.178,0.388,0.206,0.176,0.384
0.181,0.413,0.221,0.178,0.388
0.182,0.4,0.203,0.181,0.413
0.171,0.4,0.213,0.182,0.4
0.179,0.393,0.208,0.171,0.4
0.179,0.407,0.209,0.179,0.393
0.175,0.39,0.205,0.179,0.407
0.179,0.402,0.212,0.175,0.39
0.182,0.389,0.214,0.179,0.402
0.168,0.4,0.205,0.182,0.389
0.186,0.374,0.199,0.168,0.4
0.171,0.378,0.201,0.186,0.374
0.165,0.352,0.19,0.171,0.378
0.172,0.378,0.208,0.165,0.352
0.162,0.36,0.195,0.172,0.378
0.172,0.376,0.212,0.162,0.36
0.164,0.358,0.19,0.172,0.376
0.169,0.37,0.198,0.164,0.358
0.167,0.347,0.193,0.169,0.37
0.148,0.313,0.171,0.167,0.347
0.481,0.814,0.564,0.148,0.313
0.148,0.281,0.171,0.481,0.814
0.149,0.293,0.174,0.148,0.281
0.151,0.309,0.18,0.149,0.293
0.153,0.315,0.186,0.151,0.309
0.153,0.315,0.176,0.153,0.315
0.147,0.297,0.177,0.153,0.315
0.15,0.304,0.182,0.147,0.297
0.145,0.297,0.179,0.15,0.304
0.156,0.309,0.179,0.145,0.297
0.153,0.299,0.175,0.156,0.309
0.154,0.318,0.18,0.153,0.299
0.149,0.285,0.171,0.154,0.318
0.161,0.318,0.184,0.149,0.285
0.152,0.305,0.187,0.161,0.318
0.152,0.281,0.17,0.152,0.305
0.153,0.294,0.173,0.152,0.281
0.151,0.312,0.177,0.153,0.294
0.151,0.309,0.184,0.151,0.312
0.197,0.387,0.238,0.151,0.309
0.163,0.321,0.19,0.197,0.387
0.15,0.3,0.175,0.163,0.321
0.147,0.296,0.172,0.15,0.3
0.155,0.312,0.182,0.147,0.296
0.157,0.335,0.189,0.155,0.312
0.155,0.328,0.191,0.157,0.335
0.16,0.288,0.176,0.155,0.328
0.159,0.312,0.183,0.16,0.288
0.155,0.309,0.18,0.159,0.312
0.152,0.307,0.179,0.155,0.309
0.15,0.298,0.185,0.152,0.307
0.154,0.319,0.179,0.15,0.298
0.158,0.318,0.187,0.154,0.319
0.159,0.31,0.186,0.158,0.318
0.149,0.298,0.179,0.159,0.31
0.151,0.319,0.19,0.149,0.298
0.157,0.316,0.187,0.151,0.319
0.155,0.312,0.183,0.157,0.316
0.155,0.301,0.177,0.155,0.312
0.153,0.301,0.175,0.155,0.301
0.146,0.297,0.173,0.153,0.301
0.149,0.307,0.174,0.146,0.297
0.16,0.309,0.186,0.149,0.307
0.154,0.305,0.17,0.16,0.309
0.152,0.304,0.171,0.154,0.305
0.154,0.314,0.188,0.152,0.304
0.165,0.342,0.191,0.154,0.314
0.166,0.329,0.192,0.165,0.342
0.164,0.349,0.197,0.166,0.329
0.178,0.389,0.205,0.164,0.349
0.173,0.368,0.203,0.178,0.389
0.169,0.351,0.212,0.173,0.368
0.178,0.355,0.207,0.169,0.351
0.181,0.413,0.214,0.178,0.355
0.178,0.353,0.199,0.181,0.413
0.175,0.346,0.205,0.178,0.353
0.175,0.358,0.2,0.175,0.346
0.184,0.385,0.21,0.175,0.358
0.17,0.365,0.199,0.184,0.385
0.166,0.358,0.202,0.17,0.365
0.168,0.347,0.195,0.166,0.358
0.166,0.354,0.2,0.168,0.347
0.171,0.343,0.2,0.166,0.354
0.167,0.351,0.205,0.171,0.343
0.171,0.352,0.204,0.167,0.351
0.182,0.361,0.21,0.171,0.352
0.165,0.344,0.196,0.182,0.361
0.173,0.345,0.201,0.165,0.344
0.173,0.36,0.204,0.173,0.345
0.176,0.367,0.203,0.173,0.36
0.18,0.352,0.203,0.176,0.367
0.176,0.351,0.211,0.18,0.352
0.168,0.346,0.201,0.176,0.351
0.183,0.355,0.199,0.168,0.346
0.175,0.36,0.198,0.183,0.355
0.169,0.366,0.208,0.175,0.36
0.174,0.357,0.199,0.169,0.366
0.172,0.357,0.207,0.174,0.357
0.171,0.373,0.208,0.172,0.357
0.172,0.343,0.209,0.171,0.373
0.173,0.378,0.201,0.172,0.343
0.171,0.37,0.205,0.173,0.378
0.18,0.372,0.202,0.171,0.37
0.173,0.351,0.203,0.18,0.372
0.171,0.374,0.203,0.173,0.351
0.174,0.357,0.199,0.171,0.374
0.169,0.341,0.206,0.174,0.357
0.164,0.338,0.194,0.169,0.341
0.176,0.348,0.195,0.164,0.338
0.175,0.343,0.193,0.176,0.348
0.16,0.329,0.198,0.175,0.343
0.168,0.354,0.198,0.16,0.329
0.165,0.339,0.203,0.168,0.354
0.163,0.352,0.195,0.165,0.339
0.158,0.305,0.177,0.163,0.352
0.154,0.314,0.184,0.158,0.305
0.157,0.324,0.185,0.154,0.314
0.162,0.327,0.194,0.157,0.324
0.158,0.308,0.186,0.162,0.327
0.16,0.316,0.196,0.158,0.308
0.158,0.32,0.183,0.16,0.316
0.158,0.319,0.182,0.158,0.32
0.159,0.333,0.184,0.158,0.319
0.152,0.296,0.183,0.159,0.333
0.152,0.304,0.173,0.152,0.296
0.15,0.304,0.174,0.152,0.304
0.152,0.301,0.186,0.15,0.304
0.158,0.324,0.188,0.152,0.301
0.159,0.312,0.177,0.158,0.324
0.941,0.718,0.584,0.159,0.312
0.158,0.305,0.177,0.941,0.718
0.161,0.3,0.18,0.158,0.305
0.149,0.302,0.179,0.161,0.3
0.158,0.31,0.175,0.149,0.302
0.155,0.313,0.183,0.158,0.31
0.2,0.369,0.239,0.155,0.313
0.163,0.315,0.181,0.2,0.369
0.157,0.328,0.186,0.163,0.315
0.163,0.314,0.181,0.157,0.328
0.153,0.316,0.177,0.163,0.314
0.154,0.319,0.184,0.153,0.316
0.932,0.712,0.575,0.154,0.319
0.163,0.299,0.191,0.932,0.712
0.163,0.322,0.185,0.163,0.299
0.159,0.309,0.191,0.163,0.322
0.157,0.337,0.189,0.159,0.309
0.157,0.312,0.188,0.157,0.337
0.162,0.325,0.19,0.157,0.312
0.164,0.301,0.176,0.162,0.325
0.155,0.326,0.179,0.164,0.301
0.16,0.327,0.186,0.155,0.326
0.156,0.313,0.194,0.16,0.327
0.156,0.311,0.185,0.156,0.313
0.151,0.313,0.185,0.156,0.311
0.171,0.327,0.192,0.151,0.313
0.174,0.326,0.186,0.171,0.327
0.157,0.307,0.182,0.174,0.326
0.544,0.72,0.586,0.157,0.307
0.208,0.449,0.255,0.544,0.72
0.157,0.321,0.185,0.208,0.449
0.17,0.302,0.177,0.157,0.321
0.15,0.298,0.182,0.17,0.302
0.153,0.295,0.182,0.15,0.298
0.169,0.33,0.187,0.153,0.295
0.169,0.35,0.205,0.169,0.33
0.168,0.348,0.198,0.169,0.35
0.168,0.349,0.202,0.168,0.348
0.188,0.346,0.2,0.168,0.349
0.168,0.336,0.195,0.188,0.346
0.162,0.332,0.191,0.168,0.336
0.165,0.359,0.198,0.162,0.332
0.168,0.348,0.194,0.165,0.359
0.176,0.343,0.202,0.168,0.348
0.162,0.355,0.194,0.176,0.343
0.161,0.332,0.196,0.162,0.355
0.171,0.34,0.205,0.161,0.332
0.188,0.348,0.212,0.171,0.34
0.174,0.348,0.204,0.188,0.348
0.179,0.347,0.197,0.174,0.348
0.175,0.34,0.196,0.179,0.347
0.174,0.354,0.202,0.175,0.34
0.172,0.338,0.196,0.174,0.354
0.18,0.334,0.194,0.172,0.338
0.169,0.344,0.204,0.18,0.334
0.171,0.355,0.206,0.169,0.344
0.17,0.348,0.201,0.171,0.355
0.173,0.334,0.199,0.17,0.348
0.164,0.346,0.195,0.173,0.334
0.174,0.344,0.202,0.164,0.346
