Metric_0,Metric_1,Metric_2,Metric_3,Metric_4
0.61,0.678,0.347,0.614,0.684
0.598,0.686,0.366,0.61,0.678
0.584,0.69,0.376,0.598,0.686
0.577,0.699,0.375,0.584,0.69
0.57,0.682,0.359,0.577,0.699
0.573,0.688,0.359,0.57,0.682
0.575,0.684,0.362,0.573,0.688
0.575,0.693,0.354,0.575,0.684
0.576,0.678,0.362,0.575,0.693
0.568,0.682,0.361,0.576,0.678
0.585,0.69,0.371,0.568,0.682
0.566,0.69,0.367,0.585,0.69
0.581,0.697,0.362,0.566,0.69
0.572,0.686,0.395,0.581,0.697
0.59,0.711,0.356,0.572,0.686
0.558,0.673,0.342,0.59,0.711
0.58,0.668,0.352,0.558,0.673
0.574,0.685,0.357,0.58,0.668
0.566,0.677,0.354,0.574,0.685
0.578,0.685,0.345,0.566,0.677
0.564,0.676,0.339,0.578,0.685
0.547,0.676,0.338,0.564,0.676
0.511,0.611,0.322,0.547,0.676
0.476,0.588,0.331,0.511,0.611
0.51,0.604,0.349,0.476,0.588
0.522,0.611,0.305,0.51,0.604
0.501,0.604,0.32,0.522,0.611
0.531,0.617,0.347,0.501,0.604
0.459,0.57,0.313,0.531,0.617
0.534,0.603,0.324,0.459,0.57
0.486,0.627,0.313,0.534,0.603
0.479,0.594,0.31,0.486,0.627
0.483,0.579,0.301,0.479,0.594
0.472,0.595,0.307,0.483,0.579
0.483,0.655,0.34,0.472,0.595
0.564,0.644,0.327,0.483,0.655
0.498,0.628,0.342,0.564,0.644
0.508,0.606,0.329,0.498,0.628
0.512,0.656,0.35,0.508,0.606
0.521,0.645,0.319,0.512,0.656
0.486,0.613,0.316,0.521,0.645
0.533,0.64,0.353,0.486,0.613
0.536,0.642,0.357,0.533,0.64
0.531,0.654,0.357,0.536,0.642
0.529,0.639,0.356,0.531,0.654
0.541,0.656,0.337,0.529,0.639
0.556,0.641,0.348,0.541,0.656
0.522,0.671,0.369,0.556,0.641
0.532,0.665,0.364,0.522,0.671
0.563,0.655,0.355,0.532,0.665
0.539,0.657,0.348,0.563,0.655
0.513,0.657,0.339,0.539,0.657
0.482,0.591,0.331,0.513,0.657
0.528,0.597,0.317,0.482,0.591
0.488,0.594,0.335,0.528,0.597
0.473,0.595,0.319,0.488,0.594
0.491,0.601,0.328,0.473,0.595
0.485,0.614,0.316,0.491,0.601
0.517,0.587,0.334,0.485,0.614
0.479,0.601,0.317,0.517,0.587
0.49,0.631,0.342,0.479,0.601
0.507,0.637,0.351,0.49,0.631
0.55,0.665,0.349,0.507,0.637
0.52,0.618,0.338,0.55,0.665
0.559,0.674,0.363,0.52,0.618
0.535,0.658,0.349,0.559,0.674
0.547,0.644,0.348,0.535,0.658
0.498,0.628,0.327,0.547,0.644
0.54,0.646,0.345,0.498,0.628
0.514,0.655,0.339,0.54,0.646
0.497,0.603,0.335,0.514,0.655
0.508,0.625,0.373,0.497,0.603
0.542,0.677,0.347,0.508,0.625
0.513,0.628,0.342,0.542,0.677
0.541,0.642,0.372,0.513,0.628
0.508,0.606,0.323,0.541,0.642
0.49,0.581,0.319,0.508,0.606
0.462,0.6,0.327,0.49,0.581
0.497,0.608,0.354,0.462,0.6
0.503,0.641,0.346,0.497,0.608
0.516,0.641,0.362,0.503,0.641
0.561,0.64,0.347,0.516,0.641
0.626,0.719,0.376,0.561,0.64
0.603,0.729,0.389,0.626,0.719
0.622,0.737,0.389,0.603,0.729
0.641,0.744,0.38,0.622,0.737
0.643,0.758,0.396,0.641,0.744
0.606,0.739,0.395,0.643,0.758
0.622,0.735,0.405,0.606,0.739
0.627,0.726,0.406,0.622,0.735
0.613,0.739,0.401,0.627,0.726
0.604,0.735,0.4,0.613,0.739
0.622,0.754,0.403,0.604,0.735
0.63,0.763,0.394,0.622,0.754
0.62,0.75,0.381,0.63,0.763
0.618,0.732,0.386,0.62,0.75
0.614,0.724,0.409,0.618,0.732
0.609,0.741,0.404,0.614,0.724
0.577,0.696,0.378,0.609,0.741
0.591,0.693,0.362,0.577,0.696
0.593,0.702,0.379,0.591,0.693
0.599,0.673,0.363,0.593,0.702
0.549,0.683,0.378,0.599,0.673
0.55,0.654,0.343,0.549,0.683
0.545,0.64,0.366,0.55,0.654
0.522,0.626,0.333,0.545,0.64
0.495,0.606,0.324,0.522,0.626
0.462,0.588,0.318,0.495,0.606
0.458,0.583,0.312,0.462,0.588
0.515,0.611,0.324,0.458,0.583
0.507,0.587,0.317,0.515,0.611
0.477,0.585,0.326,0.507,0.587
0.484,0.623,0.322,0.477,0.585
0.492,0.58,0.326,0.484,0.623
0.496,0.621,0.303,0.492,0.58
0.479,0.56,0.344,0.496,0.621
0.496,0.585,0.316,0.479,0.56
0.501,0.606,0.318,0.496,0.585
0.497,0.584,0.337,0.501,0.606
0.452,0.556,0.305,0.497,0.584
0.466,0.581,0.295,0.452,0.556
0.495,0.598,0.322,0.466,0.581
0.517,0.594,0.322,0.495,0.598
0.537,0.642,0.352,0.517,0.594
0.558,0.622,0.33,0.537,0.642
0.497,0.621,0.309,0.558,0.622
0.492,0.592,0.303,0.497,0.621
0.505,0.649,0.332,0.492,0.592
0.487,0.601,0.325,0.505,0.649
0.482,0.6,0.322,0.487,0.601
0.509,0.627,0.322,0.482,0.6
0.504,0.625,0.335,0.509,0.627
0.469,0.587,0.33,0.504,0.625
0.461,0.548,0.299,0.469,0.587
0.457,0.556,0.295,0.461,0.548
0.484,0.561,0.303,0.457,0.556
0.502,0.599,0.318,0.484,0.561
0.477,0.57,0.297,0.502,0.599
0.452,0.555,0.315,0.477,0.57
0.5,0.578,0.325,0.452,0.555
0.548,0.608,0.327,0.5,0.578
0.533,0.613,0.337,0.548,0.608
0.478,0.597,0.3,0.533,0.613
0.495,0.566,0.312,0.478,0.597
0.463,0.564,0.316,0.495,0.566
0.487,0.592,0.32,0.463,0.564
0.481,0.579,0.311,0.487,0.592
0.448,0.547,0.306,0.481,0.579
0.46,0.572,0.295,0.448,0.547
0.493,0.606,0.321,0.46,0.572
0.578,0.673,0.358,0.493,0.606
0.56,0.692,0.357,0.578,0.673
0.56,0.689,0.358,0.56,0.692
0.564,0.686,0.367,0.56,0.689
0.573,0.691,0.386,0.564,0.686
0.581,0.689,0.404,0.573,0.691
0.586,0.698,0.39,0.581,0.689
0.603,0.703,0.38,0.586,0.698
0.571,0.702,0.376,0.603,0.703
0.575,0.701,0.378,0.571,0.702
0.579,0.709,0.377,0.575,0.701
0.574,0.718,0.373,0.579,0.709
0.574,0.715,0.362,0.574,0.718
0.59,0.702,0.368,0.574,0.715
0.592,0.708,0.38,0.59,0.702
0.575,0.693,0.38,0.592,0.708
0.585,0.692,0.378,0.575,0.693
0.573,0.705,0.372,0.585,0.692
0.577,0.72,0.378,0.573,0.705
0.592,0.705,0.381,0.577,0.72
0.604,0.693,0.375,0.592,0.705
0.558,0.659,0.35,0.604,0.693
0.581,0.69,0.382,0.558,0.659
0.57,0.701,0.367,0.581,0.69
0.583,0.703,0.364,0.57,0.701
0.571,0.695,0.375,0.583,0.703
0.575,0.682,0.392,0.571,0.695
0.588,0.69,0.393,0.575,0.682
0.568,0.687,0.391,0.588,0.69
0.575,0.711,0.394,0.568,0.687
0.593,0.695,0.382,0.575,0.711
0.579,0.696,0.376,0.593,0.695
0.596,0.703,0.392,0.579,0.696
0.595,0.703,0.392,0.596,0.703
0.586,0.701,0.386,0.595,0.703
0.593,0.705,0.374,0.586,0.701
0.599,0.709,0.372,0.593,0.705
0.57,0.702,0.371,0.599,0.709
0.583,0.704,0.363,0.57,0.702
0.581,0.713,0.362,0.583,0.704
0.54,0.643,0.381,0.581,0.713
0.566,0.676,0.348,0.54,0.643
0.56,0.662,0.352,0.566,0.676
0.514,0.647,0.326,0.56,0.662
0.515,0.603,0.358,0.514,0.647
0.54,0.627,0.336,0.515,0.603
0.503,0.652,0.326,0.54,0.627
0.541,0.646,0.363,0.503,0.652
0.514,0.618,0.337,0.541,0.646
0.5,0.635,0.355,0.514,0.618
0.51,0.604,0.34,0.5,0.635
0.557,0.628,0.343,0.51,0.604
0.549,0.649,0.348,0.557,0.628
0.541,0.647,0.344,0.549,0.649
0.535,0.645,0.344,0.541,0.647
0.548,0.645,0.346,0.535,0.645
0.522,0.634,0.335,0.548,0.645
0.533,0.629,0.347,0.522,0.634
0.511,0.648,0.332,0.533,0.629
0.53,0.626,0.32,0.511,0.648
0.558,0.613,0.327,0.53,0.626
0.544,0.659,0.326,0.558,0.613
0.535,0.702,0.352,0.544,0.659
0.542,0.681,0.364,0.535,0.702
0.541,0.684,0.35,0.542,0.681
0.542,0.685,0.363,0.541,0.684
0.536,0.672,0.347,0.542,0.685
0.543,0.665,0.344,0.536,0.672
0.533,0.677,0.347,0.543,0.665
0.529,0.668,0.341,0.533,0.677
0.538,0.683,0.348,0.529,0.668
0.54,0.687,0.339,0.538,0.683
0.568,0.652,0.339,0.54,0.687
0.5,0.601,0.329,0.568,0.652
0.509,0.631,0.329,0.5,0.601
0.501,0.615,0.323,0.509,0.631
0.488,0.607,0.302,0.501,0.615
0.535,0.632,0.334,0.488,0.607
0.495,0.615,0.334,0.535,0.632
0.498,0.605,0.315,0.495,0.615
0.515,0.627,0.32,0.498,0.605
0.533,0.672,0.358,0.515,0.627
0.536,0.66,0.355,0.533,0.672
0.525,0.664,0.348,0.536,0.66
0.518,0.675,0.353,0.525,0.664
0.518,0.668,0.352,0.518,0.675
0.519,0.644,0.324,0.518,0.668
0.568,0.716,0.346,0.519,0.644
0.528,0.598,0.32,0.568,0.716
0.489,0.613,0.338,0.528,0.598
0.601,0.684,0.382,0.489,0.613
0.583,0.694,0.394,0.601,0.684
0.58,0.679,0.386,0.583,0.694
0.586,0.682,0.386,0.58,0.679
0.583,0.687,0.379,0.586,0.682
0.593,0.676,0.37,0.583,0.687
0.585,0.685,0.37,0.593,0.676
0.583,0.681,0.36,0.585,0.685
0.571,0.69,0.358,0.583,0.681
0.584,0.684,0.362,0.571,0.69
0.58,0.671,0.365,0.584,0.684
0.578,0.69,0.363,0.58,0.671
0.586,0.684,0.361,0.578,0.69
0.591,0.712,0.367,0.586,0.684
0.589,0.711,0.367,0.591,0.712
0.606,0.711,0.369,0.589,0.711
0.636,0.707,0.373,0.606,0.711
0.594,0.69,0.375,0.636,0.707
0.535,0.655,0.359,0.594,0.69
0.545,0.636,0.357,0.535,0.655
0.522,0.659,0.351,0.545,0.636
0.525,0.613,0.355,0.522,0.659
0.51,0.596,0.328,0.525,0.613
0.514,0.625,0.332,0.51,0.596
0.506,0.617,0.326,0.514,0.625
0.507,0.593,0.317,0.506,0.617
0.481,0.614,0.323,0.507,0.593
0.514,0.579,0.304,0.481,0.614
0.528,0.594,0.313,0.514,0.579
0.572,0.62,0.337,0.528,0.594
0.523,0.581,0.311,0.572,0.62
0.512,0.609,0.314,0.523,0.581
0.466,0.602,0.327,0.512,0.609
0.503,0.608,0.331,0.466,0.602
0.533,0.638,0.324,0.503,0.608
0.523,0.632,0.338,0.533,0.638
0.469,0.582,0.316,0.523,0.632
0.506,0.595,0.313,0.469,0.582
0.481,0.576,0.318,0.506,0.595
0.52,0.626,0.327,0.481,0.576
0.54,0.633,0.329,0.52,0.626
0.488,0.592,0.32,0.54,0.633
0.485,0.599,0.309,0.488,0.592
0.464,0.575,0.301,0.485,0.599
0.465,0.602,0.322,0.464,0.575
0.567,0.608,0.343,0.465,0.602
0.498,0.6,0.325,0.567,0.608
0.508,0.585,0.322,0.498,0.6
0.528,0.627,0.32,0.508,0.585
0.487,0.602,0.313,0.528,0.627
0.506,0.612,0.364,0.487,0.602
0.51,0.628,0.341,0.506,0.612
0.522,0.598,0.329,0.51,0.628
0.478,0.596,0.323,0.522,0.598
0.475,0.572,0.307,0.478,0.596
0.538,0.646,0.372,0.475,0.572
0.564,0.644,0.396,0.538,0.646
0.575,0.665,0.392,0.564,0.644
0.573,0.657,0.386,0.575,0.665
0.561,0.666,0.396,0.573,0.657
0.562,0.667,0.375,0.561,0.666
0.585,0.67,0.389,0.562,0.667
0.59,0.67,0.402,0.585,0.67
