Metric_0,Metric_1,Metric_2,Metric_3,Metric_4
0.485,0.61,0.299,0.486,0.609
0.488,0.618,0.306,0.485,0.61
0.502,0.625,0.304,0.488,0.618
0.491,0.617,0.312,0.502,0.625
0.482,0.615,0.317,0.491,0.617
0.49,0.622,0.324,0.482,0.615
0.478,0.59,0.331,0.49,0.622
0.476,0.59,0.333,0.478,0.59
0.475,0.585,0.339,0.476,0.59
0.496,0.587,0.334,0.475,0.585
0.488,0.584,0.327,0.496,0.587
0.486,0.588,0.313,0.488,0.584
0.486,0.6,0.309,0.486,0.588
0.483,0.603,0.303,0.486,0.6
0.479,0.593,0.309,0.483,0.603
0.481,0.573,0.319,0.479,0.593
0.471,0.575,0.313,0.481,0.573
0.479,0.574,0.311,0.471,0.575
0.47,0.578,0.314,0.479,0.574
0.461,0.579,0.32,0.47,0.578
0.461,0.578,0.321,0.461,0.579
0.458,0.571,0.315,0.461,0.578
0.47,0.587,0.308,0.458,0.571
0.462,0.582,0.312,0.47,0.587
0.468,0.577,0.31,0.462,0.582
0.471,0.57,0.317,0.468,0.577
0.465,0.569,0.307,0.471,0.57
0.461,0.572,0.304,0.465,0.569
0.464,0.589,0.292,0.461,0.572
0.467,0.579,0.295,0.464,0.589
0.462,0.585,0.303,0.467,0.579
0.468,0.576,0.317,0.462,0.585
0.471,0.583,0.306,0.468,0.576
0.471,0.581,0.302,0.471,0.583
0.461,0.584,0.308,0.471,0.581
0.465,0.586,0.306,0.461,0.584
0.471,0.567,0.312,0.465,0.586
0.473,0.584,0.305,0.471,0.567
0.457,0.586,0.3,0.473,0.584
0.46,0.596,0.313,0.457,0.586
0.459,0.591,0.323,0.46,0.596
0.45,0.602,0.322,0.459,0.591
0.463,0.609,0.334,0.45,0.602
0.464,0.605,0.331,0.463,0.609
0.469,0.596,0.318,0.464,0.605
0.458,0.583,0.307,0.469,0.596
0.457,0.573,0.303,0.458,0.583
0.48,0.57,0.306,0.457,0.573
0.463,0.57,0.309,0.48,0.57
0.464,0.576,0.308,0.463,0.57
0.463,0.576,0.311,0.464,0.576
0.471,0.582,0.304,0.463,0.576
0.484,0.569,0.305,0.471,0.582
0.483,0.577,0.305,0.484,0.569
0.482,0.586,0.307,0.483,0.577
0.478,0.579,0.303,0.482,0.586
0.488,0.572,0.305,0.478,0.579
0.483,0.567,0.307,0.488,0.572
0.483,0.577,0.304,0.483,0.567
0.475,0.581,0.315,0.483,0.577
0.487,0.581,0.308,0.475,0.581
0.483,0.58,0.323,0.487,0.581
0.482,0.586,0.32,0.483,0.58
0.483,0.597,0.312,0.482,0.586
0.471,0.603,0.304,0.483,0.597
0.476,0.606,0.305,0.471,0.603
0.465,0.602,0.328,0.476,0.606
0.475,0.601,0.318,0.465,0.602
0.464,0.588,0.315,0.475,0.601
0.467,0.58,0.327,0.464,0.588
0.486,0.578,0.311,0.467,0.58
0.476,0.579,0.314,0.486,0.578
0.482,0.586,0.302,0.476,0.579
0.477,0.582,0.294,0.482,0.586
0.484,0.563,0.315,0.477,0.582
0.491,0.567,0.31,0.484,0.563
0.476,0.558,0.306,0.491,0.567
0.467,0.56,0.306,0.476,0.558
0.491,0.568,0.305,0.467,0.56
0.477,0.567,0.32,0.491,0.568
0.465,0.56,0.331,0.477,0.567
0.466,0.568,0.332,0.465,0.56
0.461,0.581,0.337,0.466,0.568
0.472,0.587,0.327,0.461,0.581
0.466,0.57,0.322,0.472,0.587
0.478,0.588,0.322,0.466,0.57
0.479,0.573,0.311,0.478,0.588
0.481,0.567,0.302,0.479,0.573
0.468,0.595,0.318,0.481,0.567
0.492,0.616,0.329,0.468,0.595
0.486,0.658,0.334,0.492,0.616
0.486,0.7,0.365,0.486,0.658
0.484,0.733,0.355,0.486,0.7
0.486,0.793,0.361,0.484,0.733
0.479,0.851,0.357,0.486,0.793
0.483,0.891,0.367,0.479,0.851
0.481,0.927,0.376,0.483,0.891
0.484,0.982,0.376,0.481,0.927
0.476,1.0,0.383,0.484,0.982
0.457,1.013,0.389,0.476,1.0
0.47,1.019,0.38,0.457,1.013
0.47,0.999,0.373,0.47,1.019
0.469,0.999,0.382,0.47,0.999
0.469,0.976,0.388,0.469,0.999
0.469,0.981,0.386,0.469,0.976
0.486,0.999,0.373,0.469,0.981
0.492,1.007,0.359,0.486,0.999
0.495,1.032,0.366,0.492,1.007
0.49,1.026,0.364,0.495,1.032
0.493,1.052,0.361,0.49,1.026
0.48,1.034,0.354,0.493,1.052
0.487,1.034,0.355,0.48,1.034
0.485,1.041,0.357,0.487,1.034
0.495,1.055,0.372,0.485,1.041
0.491,1.06,0.375,0.495,1.055
0.484,1.045,0.366,0.491,1.06
0.495,1.025,0.363,0.484,1.045
0.485,1.01,0.355,0.495,1.025
0.474,1.017,0.359,0.485,1.01
0.476,1.001,0.358,0.474,1.017
0.479,1.004,0.385,0.476,1.001
0.492,1.009,0.381,0.479,1.004
0.5,0.994,0.381,0.492,1.009
0.489,0.976,0.375,0.5,0.994
0.502,0.966,0.397,0.489,0.976
0.504,0.957,0.385,0.502,0.966
0.503,0.964,0.387,0.504,0.957
0.511,0.963,0.376,0.503,0.964
0.521,0.974,0.362,0.511,0.963
0.516,0.974,0.387,0.521,0.974
0.506,0.965,0.382,0.516,0.974
0.503,0.979,0.372,0.506,0.965
0.517,0.984,0.361,0.503,0.979
0.514,1.009,0.356,0.517,0.984
0.499,1.0,0.366,0.514,1.009
0.496,0.985,0.356,0.499,1.0
0.484,0.983,0.353,0.496,0.985
0.484,0.985,0.353,0.484,0.983
0.475,0.971,0.355,0.484,0.985
0.468,0.967,0.383,0.475,0.971
0.483,0.965,0.392,0.468,0.967
0.489,0.95,0.385,0.483,0.965
0.493,0.923,0.382,0.489,0.95
0.479,0.897,0.388,0.493,0.923
0.488,0.899,0.382,0.479,0.897
0.492,0.923,0.382,0.488,0.899
0.495,0.94,0.386,0.492,0.923
0.499,0.953,0.372,0.495,0.94
0.49,0.956,0.382,0.499,0.953
0.483,0.959,0.388,0.49,0.956
0.496,0.953,0.407,0.483,0.959
0.504,0.971,0.412,0.496,0.953
0.495,0.994,0.393,0.504,0.971
0.492,1.014,0.386,0.495,0.994
0.486,1.011,0.368,0.492,1.014
0.489,0.986,0.375,0.486,1.011
0.489,0.966,0.37,0.489,0.986
0.475,0.939,0.366,0.489,0.966
0.473,0.882,0.342,0.475,0.939
0.472,0.842,0.34,0.473,0.882
0.491,0.798,0.343,0.472,0.842
0.481,0.746,0.336,0.491,0.798
0.481,0.697,0.339,0.481,0.746
0.474,0.632,0.321,0.481,0.697
0.477,0.615,0.316,0.474,0.632
0.462,0.621,0.318,0.477,0.615
0.454,0.614,0.313,0.462,0.621
0.45,0.62,0.307,0.454,0.614
0.448,0.598,0.321,0.45,0.62
0.443,0.597,0.308,0.448,0.598
0.446,0.6,0.312,0.443,0.597
0.449,0.625,0.315,0.446,0.6
0.446,0.62,0.323,0.449,0.625
0.443,0.601,0.318,0.446,0.62
0.441,0.599,0.318,0.443,0.601
0.449,0.588,0.321,0.441,0.599
0.452,0.59,0.307,0.449,0.588
0.456,0.59,0.306,0.452,0.59
0.456,0.578,0.307,0.456,0.59
0.453,0.575,0.31,0.456,0.578
0.446,0.579,0.308,0.453,0.575
0.44,0.586,0.312,0.446,0.579
0.457,0.582,0.313,0.44,0.586
0.461,0.584,0.314,0.457,0.582
0.454,0.574,0.304,0.461,0.584
0.445,0.576,0.305,0.454,0.574
0.452,0.563,0.306,0.445,0.576
0.444,0.569,0.303,0.452,0.563
0.438,0.572,0.307,0.444,0.569
0.444,0.578,0.305,0.438,0.572
0.442,0.58,0.301,0.444,0.578
0.447,0.588,0.305,0.442,0.58
0.478,0.591,0.306,0.447,0.588
0.477,0.587,0.298,0.478,0.591
0.48,0.565,0.302,0.477,0.587
0.472,0.566,0.302,0.48,0.565
0.476,0.564,0.303,0.472,0.566
0.492,0.599,0.307,0.476,0.564
0.497,0.593,0.305,0.492,0.599
0.502,0.594,0.318,0.497,0.593
0.492,0.605,0.315,0.502,0.594
0.489,0.595,0.325,0.492,0.605
0.453,0.582,0.331,0.489,0.595
0.454,0.569,0.333,0.453,0.582
0.448,0.565,0.338,0.454,0.569
0.455,0.562,0.331,0.448,0.565
0.466,0.579,0.334,0.455,0.562
0.467,0.562,0.323,0.466,0.579
0.454,0.561,0.32,0.467,0.562
0.442,0.569,0.319,0.454,0.561
0.451,0.564,0.306,0.442,0.569
0.455,0.566,0.313,0.451,0.564
0.454,0.579,0.314,0.455,0.566
0.447,0.588,0.302,0.454,0.579
0.446,0.604,0.307,0.447,0.588
0.455,0.593,0.317,0.446,0.604
0.459,0.582,0.303,0.455,0.593
0.455,0.587,0.298,0.459,0.582
0.461,0.581,0.296,0.455,0.587
0.469,0.588,0.305,0.461,0.581
0.461,0.605,0.305,0.469,0.588
0.46,0.588,0.305,0.461,0.605
0.45,0.589,0.309,0.46,0.588
0.45,0.588,0.314,0.45,0.589
0.483,0.599,0.31,0.45,0.588
0.48,0.588,0.311,0.483,0.599
0.478,0.592,0.301,0.48,0.588
0.497,0.601,0.303,0.478,0.592
0.499,0.609,0.304,0.497,0.601
0.502,0.605,0.298,0.499,0.609
0.506,0.609,0.307,0.502,0.605
0.515,0.625,0.303,0.506,0.609
0.506,0.63,0.3,0.515,0.625
0.513,0.623,0.307,0.506,0.63
0.484,0.596,0.306,0.513,0.623
0.474,0.578,0.303,0.484,0.596
0.479,0.583,0.305,0.474,0.578
0.472,0.576,0.304,0.479,0.583
0.48,0.582,0.315,0.472,0.576
0.478,0.587,0.317,0.48,0.582
0.471,0.591,0.316,0.478,0.587
0.455,0.59,0.313,0.471,0.591
0.473,0.586,0.315,0.455,0.59
0.455,0.582,0.319,0.473,0.586
0.449,0.582,0.308,0.455,0.582
0.455,0.582,0.301,0.449,0.582
0.448,0.597,0.308,0.455,0.582
0.453,0.608,0.302,0.448,0.597
0.461,0.601,0.305,0.453,0.608
0.468,0.599,0.302,0.461,0.601
0.465,0.581,0.303,0.468,0.599
0.465,0.585,0.303,0.465,0.581
0.484,0.572,0.311,0.465,0.585
0.479,0.567,0.322,0.484,0.572
0.48,0.57,0.32,0.479,0.567
0.472,0.561,0.319,0.48,0.57
0.471,0.569,0.316,0.472,0.561
0.477,0.571,0.308,0.471,0.569
0.471,0.576,0.307,0.477,0.571
0.458,0.594,0.314,0.471,0.576
0.479,0.582,0.329,0.458,0.594
0.476,0.596,0.326,0.479,0.582
0.49,0.586,0.31,0.476,0.596
0.478,0.593,0.291,0.49,0.586
0.466,0.583,0.3,0.478,0.593
0.458,0.591,0.298,0.466,0.583
0.461,0.6,0.306,0.458,0.591
0.47,0.582,0.324,0.461,0.6
0.47,0.58,0.306,0.47,0.582
0.462,0.582,0.311,0.47,0.58
0.464,0.586,0.311,0.462,0.582
0.465,0.594,0.314,0.464,0.586
0.451,0.607,0.305,0.465,0.594
0.458,0.617,0.315,0.451,0.607
0.459,0.607,0.311,0.458,0.617
0.452,0.6,0.313,0.459,0.607
0.46,0.591,0.317,0.452,0.6
0.459,0.599,0.308,0.46,0.591
0.461,0.593,0.325,0.459,0.599
0.471,0.581,0.33,0.461,0.593
0.475,0.577,0.325,0.471,0.581
0.468,0.576,0.333,0.475,0.577
0.476,0.582,0.322,0.468,0.576
0.469,0.582,0.322,0.476,0.582
0.47,0.605,0.316,0.469,0.582
0.487,0.598,0.322,0.47,0.605
0.498,0.611,0.316,0.487,0.598
0.468,0.586,0.323,0.498,0.611
0.483,0.576,0.305,0.468,0.586
0.469,0.576,0.302,0.483,0.576
0.471,0.57,0.297,0.469,0.576
0.475,0.568,0.297,0.471,0.57
0.471,0.581,0.294,0.475,0.568
0.466,0.573,0.298,0.471,0.581
0.47,0.577,0.298,0.466,0.573
0.46,0.57,0.298,0.47,0.577
0.451,0.58,0.302,0.46,0.57
0.451,0.577,0.313,0.451,0.58
0.438,0.579,0.307,0.451,0.577
0.447,0.584,0.31,0.438,0.579
0.465,0.576,0.306,0.447,0.584
0.489,0.571,0.319,0.465,0.576
0.487,0.565,0.319,0.489,0.571
