Metric_0,Metric_1,Metric_2,Metric_3,Metric_4
0.407,0.487,0.265,0.407,0.487
0.384,0.503,0.265,0.407,0.487
0.389,0.489,0.283,0.384,0.503
0.416,0.521,0.278,0.389,0.489
0.389,0.483,0.26,0.416,0.521
0.394,0.498,0.267,0.389,0.483
0.387,0.483,0.268,0.394,0.498
0.413,0.502,0.281,0.387,0.483
0.389,0.486,0.275,0.413,0.502
0.385,0.485,0.271,0.389,0.486
0.423,0.505,0.272,0.385,0.485
0.397,0.503,0.271,0.423,0.505
0.398,0.496,0.267,0.397,0.503
0.396,0.49,0.275,0.398,0.496
0.411,0.488,0.266,0.396,0.49
0.387,0.497,0.264,0.411,0.488
0.401,0.5,0.263,0.387,0.497
0.397,0.504,0.274,0.401,0.5
0.402,0.497,0.269,0.397,0.504
0.427,0.526,0.276,0.402,0.497
0.427,0.562,0.3,0.427,0.526
0.43,0.558,0.298,0.427,0.562
0.502,0.639,0.397,0.43,0.558
0.442,0.552,0.298,0.502,0.639
0.448,0.55,0.299,0.442,0.552
0.446,0.567,0.302,0.448,0.55
0.436,0.541,0.29,0.446,0.567
0.432,0.544,0.293,0.436,0.541
0.453,0.552,0.306,0.432,0.544
0.447,0.552,0.295,0.453,0.552
0.451,0.547,0.299,0.447,0.552
0.444,0.56,0.302,0.451,0.547
0.426,0.532,0.281,0.444,0.56
0.437,0.557,0.308,0.426,0.532
0.43,0.547,0.298,0.437,0.557
0.433,0.57,0.297,0.43,0.547
0.436,0.596,0.338,0.433,0.57
0.428,0.531,0.292,0.436,0.596
0.44,0.551,0.296,0.428,0.531
0.435,0.564,0.319,0.44,0.551
0.42,0.542,0.295,0.435,0.564
0.442,0.548,0.301,0.42,0.542
0.448,0.541,0.29,0.442,0.548
0.461,0.553,0.328,0.448,0.541
0.434,0.545,0.31,0.461,0.553
0.447,0.574,0.296,0.434,0.545
0.43,0.554,0.309,0.447,0.574
0.458,0.566,0.288,0.43,0.554
0.44,0.561,0.293,0.458,0.566
0.434,0.551,0.292,0.44,0.561
0.311,0.369,0.208,0.434,0.551
0.322,0.37,0.204,0.311,0.369
0.311,0.36,0.213,0.322,0.37
0.309,0.356,0.214,0.311,0.36
0.299,0.356,0.203,0.309,0.356
0.295,0.361,0.202,0.299,0.356
0.309,0.361,0.204,0.295,0.361
0.306,0.358,0.207,0.309,0.361
0.307,0.358,0.219,0.306,0.358
0.306,0.355,0.199,0.307,0.358
0.294,0.359,0.209,0.306,0.355
0.3,0.358,0.204,0.294,0.359
0.325,0.357,0.209,0.3,0.358
0.295,0.346,0.196,0.325,0.357
0.296,0.352,0.214,0.295,0.346
0.316,0.366,0.213,0.296,0.352
0.296,0.357,0.215,0.316,0.366
0.327,0.338,0.206,0.296,0.357
0.308,0.364,0.199,0.327,0.338
0.281,0.33,0.197,0.308,0.364
0.267,0.332,0.21,0.281,0.33
0.277,0.317,0.186,0.267,0.332
0.288,0.339,0.188,0.277,0.317
0.288,0.331,0.198,0.288,0.339
0.281,0.33,0.187,0.288,0.331
0.289,0.33,0.188,0.281,0.33
0.297,0.326,0.191,0.289,0.33
0.277,0.333,0.19,0.297,0.326
0.293,0.339,0.191,0.277,0.333
0.285,0.318,0.186,0.293,0.339
0.277,0.326,0.195,0.285,0.318
0.279,0.321,0.196,0.277,0.326
0.273,0.325,0.195,0.279,0.321
0.274,0.33,0.195,0.273,0.325
0.273,0.336,0.184,0.274,0.33
0.288,0.328,0.184,0.273,0.336
0.271,0.317,0.187,0.288,0.328
0.268,0.321,0.196,0.271,0.317
0.275,0.321,0.198,0.268,0.321
0.281,0.343,0.192,0.275,0.321
0.292,0.348,0.207,0.281,0.343
0.282,0.335,0.198,0.292,0.348
0.269,0.339,0.185,0.282,0.335
0.281,0.336,0.199,0.269,0.339
0.284,0.326,0.192,0.281,0.336
0.269,0.33,0.196,0.284,0.326
0.27,0.322,0.182,0.269,0.33
0.28,0.326,0.188,0.27,0.322
0.274,0.33,0.19,0.28,0.326
0.277,0.326,0.187,0.274,0.33
0.305,0.347,0.189,0.277,0.326
0.282,0.33,0.209,0.305,0.347
0.293,0.351,0.199,0.282,0.33
0.286,0.338,0.195,0.293,0.351
0.278,0.316,0.19,0.286,0.338
0.28,0.331,0.187,0.278,0.316
0.288,0.339,0.2,0.28,0.331
0.265,0.325,0.187,0.288,0.339
0.277,0.32,0.194,0.265,0.325
0.28,0.328,0.205,0.277,0.32
0.278,0.321,0.19,0.28,0.328
0.261,0.321,0.19,0.278,0.321
0.263,0.326,0.184,0.261,0.321
0.293,0.351,0.2,0.263,0.326
0.264,0.317,0.19,0.293,0.351
0.276,0.324,0.184,0.264,0.317
0.266,0.31,0.183,0.276,0.324
0.284,0.325,0.191,0.266,0.31
0.275,0.33,0.19,0.284,0.325
0.317,0.341,0.206,0.275,0.33
0.301,0.356,0.207,0.317,0.341
0.287,0.354,0.202,0.301,0.356
0.296,0.35,0.197,0.287,0.354
0.306,0.348,0.204,0.296,0.35
0.301,0.344,0.208,0.306,0.348
0.286,0.351,0.21,0.301,0.344
0.306,0.351,0.198,0.286,0.351
0.315,0.341,0.198,0.306,0.351
0.295,0.341,0.205,0.315,0.341
0.306,0.359,0.22,0.295,0.341
0.288,0.35,0.215,0.306,0.359
0.3,0.349,0.197,0.288,0.35
0.277,0.34,0.202,0.3,0.349
0.286,0.347,0.206,0.277,0.34
0.291,0.35,0.207,0.286,0.347
0.295,0.356,0.202,0.291,0.35
0.29,0.362,0.202,0.295,0.356
0.3,0.352,0.217,0.29,0.362
0.295,0.345,0.203,0.3,0.352
0.284,0.332,0.2,0.295,0.345
0.313,0.346,0.215,0.284,0.332
0.299,0.357,0.206,0.313,0.346
0.3,0.355,0.206,0.299,0.357
0.308,0.35,0.203,0.3,0.355
0.29,0.352,0.211,0.308,0.35
0.294,0.342,0.193,0.29,0.352
0.304,0.356,0.204,0.294,0.342
0.302,0.346,0.196,0.304,0.356
0.296,0.348,0.2,0.302,0.346
0.309,0.364,0.206,0.296,0.348
0.314,0.377,0.201,0.309,0.364
0.285,0.338,0.202,0.314,0.377
0.308,0.349,0.216,0.285,0.338
0.292,0.346,0.2,0.308,0.349
0.313,0.347,0.206,0.292,0.346
0.313,0.346,0.202,0.313,0.347
0.291,0.36,0.196,0.313,0.346
0.311,0.346,0.211,0.291,0.36
0.302,0.356,0.204,0.311,0.346
0.305,0.337,0.22,0.302,0.356
0.301,0.364,0.2,0.305,0.337
0.291,0.357,0.194,0.301,0.364
0.3,0.352,0.199,0.291,0.357
0.296,0.343,0.202,0.3,0.352
0.312,0.341,0.194,0.296,0.343
0.283,0.316,0.196,0.312,0.341
0.271,0.326,0.201,0.283,0.316
0.272,0.33,0.192,0.271,0.326
0.274,0.32,0.192,0.272,0.33
0.273,0.323,0.193,0.274,0.32
0.281,0.32,0.189,0.273,0.323
0.278,0.321,0.184,0.281,0.32
0.264,0.321,0.184,0.278,0.321
0.273,0.338,0.188,0.264,0.321
0.274,0.329,0.191,0.273,0.338
0.258,0.328,0.182,0.274,0.329
0.27,0.322,0.196,0.258,0.328
0.286,0.332,0.186,0.27,0.322
0.285,0.334,0.199,0.286,0.332
0.267,0.32,0.178,0.285,0.334
0.27,0.314,0.195,0.267,0.32
0.302,0.335,0.19,0.27,0.314
0.27,0.321,0.197,0.302,0.335
0.274,0.33,0.185,0.27,0.321
0.268,0.327,0.193,0.274,0.33
0.273,0.319,0.185,0.268,0.327
0.265,0.307,0.187,0.273,0.319
0.267,0.336,0.196,0.265,0.307
0.277,0.314,0.184,0.267,0.336
0.268,0.328,0.181,0.277,0.314
0.268,0.323,0.196,0.268,0.328
0.285,0.329,0.178,0.268,0.323
0.275,0.326,0.189,0.285,0.329
0.275,0.338,0.194,0.275,0.326
0.297,0.325,0.202,0.275,0.338
0.273,0.346,0.198,0.297,0.325
0.271,0.331,0.179,0.273,0.346
0.265,0.34,0.191,0.271,0.331
0.281,0.339,0.184,0.265,0.34
0.28,0.322,0.189,0.281,0.339
0.274,0.32,0.196,0.28,0.322
0.266,0.327,0.207,0.274,0.32
0.281,0.333,0.192,0.266,0.327
0.278,0.333,0.189,0.281,0.333
0.263,0.326,0.179,0.278,0.333
0.279,0.336,0.193,0.263,0.326
0.276,0.331,0.185,0.279,0.336
0.284,0.341,0.192,0.276,0.331
0.294,0.328,0.179,0.284,0.341
0.291,0.329,0.197,0.294,0.328
0.274,0.32,0.19,0.291,0.329
0.273,0.321,0.197,0.274,0.32
0.273,0.332,0.184,0.273,0.321
0.276,0.341,0.195,0.273,0.332
0.279,0.324,0.199,0.276,0.341
0.31,0.357,0.203,0.279,0.324
0.319,0.343,0.206,0.31,0.357
0.291,0.358,0.208,0.319,0.343
0.308,0.358,0.215,0.291,0.358
0.293,0.349,0.207,0.308,0.358
0.302,0.353,0.21,0.293,0.349
0.301,0.347,0.211,0.302,0.353
0.299,0.35,0.223,0.301,0.347
0.296,0.359,0.203,0.299,0.35
0.317,0.345,0.21,0.296,0.359
0.31,0.361,0.207,0.317,0.345
0.296,0.346,0.2,0.31,0.361
0.306,0.367,0.202,0.296,0.346
0.291,0.351,0.206,0.306,0.367
0.321,0.356,0.208,0.291,0.351
0.287,0.351,0.207,0.321,0.356
0.3,0.338,0.209,0.287,0.351
0.3,0.34,0.201,0.3,0.338
0.305,0.364,0.199,0.3,0.34
0.302,0.352,0.2,0.305,0.364
0.296,0.339,0.193,0.302,0.352
0.301,0.348,0.196,0.296,0.339
0.308,0.37,0.21,0.301,0.348
0.299,0.35,0.209,0.308,0.37
0.305,0.344,0.2,0.299,0.35
0.295,0.345,0.198,0.305,0.344
0.297,0.354,0.207,0.295,0.345
0.313,0.341,0.199,0.297,0.354
0.297,0.338,0.199,0.313,0.341
0.311,0.35,0.207,0.297,0.338
0.308,0.37,0.221,0.311,0.35
0.298,0.359,0.205,0.308,0.37
0.294,0.342,0.202,0.298,0.359
0.298,0.353,0.201,0.294,0.342
0.296,0.365,0.202,0.298,0.353
0.314,0.349,0.208,0.296,0.365
0.31,0.353,0.198,0.314,0.349
0.308,0.359,0.204,0.31,0.353
0.287,0.34,0.199,0.308,0.359
0.308,0.339,0.195,0.287,0.34
0.304,0.323,0.193,0.308,0.339
0.29,0.349,0.206,0.304,0.323
0.282,0.35,0.197,0.29,0.349
0.292,0.319,0.18,0.282,0.35
0.292,0.348,0.203,0.292,0.319
0.277,0.333,0.191,0.292,0.348
0.265,0.319,0.18,0.277,0.333
0.27,0.31,0.179,0.265,0.319
0.255,0.309,0.176,0.27,0.31
0.275,0.313,0.175,0.255,0.309
0.261,0.314,0.184,0.275,0.313
0.272,0.329,0.183,0.261,0.314
0.259,0.304,0.182,0.272,0.329
0.266,0.306,0.185,0.259,0.304
0.254,0.31,0.178,0.266,0.306
0.255,0.31,0.174,0.254,0.31
0.266,0.314,0.184,0.255,0.31
0.287,0.328,0.184,0.266,0.314
0.255,0.309,0.178,0.287,0.328
0.259,0.307,0.176,0.255,0.309
0.235,0.296,0.18,0.259,0.307
0.243,0.303,0.176,0.235,0.296
0.25,0.31,0.173,0.243,0.303
0.241,0.296,0.172,0.25,0.31
0.252,0.313,0.178,0.241,0.296
0.242,0.283,0.171,0.252,0.313
0.255,0.287,0.172,0.242,0.283
0.248,0.294,0.173,0.255,0.287
0.236,0.293,0.173,0.248,0.294
0.252,0.303,0.164,0.236,0.293
0.247,0.292,0.17,0.252,0.303
0.248,0.292,0.165,0.247,0.292
0.245,0.301,0.167,0.248,0.292
0.263,0.307,0.163,0.245,0.301
0.256,0.296,0.171,0.263,0.307
0.235,0.3,0.167,0.256,0.296
0.237,0.288,0.167,0.235,0.3
0.255,0.298,0.174,0.237,0.288
0.271,0.318,0.18,0.255,0.298
0.243,0.296,0.171,0.271,0.318
0.239,0.318,0.172,0.243,0.296
0.252,0.3,0.176,0.239,0.318
0.254,0.298,0.184,0.252,0.3
0.246,0.312,0.174,0.254,0.298
0.242,0.289,0.179,0.246,0.312
0.24,0.307,0.167,0.242,0.289
0.238,0.288,0.17,0.24,0.307
0.237,0.3,0.17,0.238,0.288
