Metric_0,Metric_1,Metric_2,Metric_3,Metric_4
0.271,0.33,0.22,0.309,0.339
0.291,0.366,0.208,0.271,0.33
0.272,0.337,0.193,0.291,0.366
0.285,0.328,0.203,0.272,0.337
0.304,0.368,0.199,0.285,0.328
0.287,0.347,0.196,0.304,0.368
0.282,0.329,0.188,0.287,0.347
0.275,0.349,0.206,0.282,0.329
0.281,0.332,0.205,0.275,0.349
0.304,0.349,0.207,0.281,0.332
0.303,0.354,0.203,0.304,0.349
0.307,0.351,0.205,0.303,0.354
0.312,0.35,0.206,0.307,0.351
0.319,0.347,0.199,0.312,0.35
0.302,0.35,0.231,0.319,0.347
0.322,0.369,0.209,0.302,0.35
0.296,0.349,0.215,0.322,0.369
0.304,0.357,0.213,0.296,0.349
0.309,0.362,0.217,0.304,0.357
0.376,0.446,0.291,0.309,0.362
0.303,0.345,0.208,0.376,0.446
0.292,0.349,0.209,0.303,0.345
0.297,0.355,0.208,0.292,0.349
0.296,0.353,0.207,0.297,0.355
0.302,0.352,0.214,0.296,0.353
0.289,0.344,0.202,0.302,0.352
0.296,0.349,0.2,0.289,0.344
0.297,0.355,0.205,0.296,0.349
0.306,0.368,0.21,0.297,0.355
0.3,0.353,0.202,0.306,0.368
0.33,0.371,0.214,0.3,0.353
0.314,0.388,0.226,0.33,0.371
0.335,0.395,0.21,0.314,0.388
0.318,0.376,0.205,0.335,0.395
0.308,0.371,0.224,0.318,0.376
0.329,0.383,0.214,0.308,0.371
0.312,0.381,0.219,0.329,0.383
0.326,0.371,0.216,0.312,0.381
0.304,0.39,0.215,0.326,0.371
0.303,0.401,0.216,0.304,0.39
0.331,0.379,0.21,0.303,0.401
0.326,0.397,0.212,0.331,0.379
0.313,0.389,0.212,0.326,0.397
0.317,0.369,0.219,0.313,0.389
0.312,0.383,0.211,0.317,0.369
0.346,0.369,0.213,0.312,0.383
0.321,0.376,0.224,0.346,0.369
0.342,0.374,0.214,0.321,0.376
0.305,0.362,0.216,0.342,0.374
0.312,0.382,0.22,0.305,0.362
0.315,0.357,0.207,0.312,0.382
0.301,0.361,0.199,0.315,0.357
0.304,0.356,0.219,0.301,0.361
0.303,0.354,0.21,0.304,0.356
0.311,0.354,0.218,0.303,0.354
0.296,0.365,0.2,0.311,0.354
0.286,0.352,0.209,0.296,0.365
0.307,0.322,0.189,0.286,0.352
0.279,0.332,0.192,0.307,0.322
0.284,0.329,0.197,0.279,0.332
0.277,0.346,0.192,0.284,0.329
0.289,0.338,0.208,0.277,0.346
0.287,0.333,0.193,0.289,0.338
0.293,0.34,0.202,0.287,0.333
0.281,0.333,0.196,0.293,0.34
0.264,0.326,0.19,0.281,0.333
0.284,0.33,0.191,0.264,0.326
0.274,0.351,0.194,0.284,0.33
0.286,0.337,0.197,0.274,0.351
0.299,0.34,0.194,0.286,0.337
0.287,0.324,0.192,0.299,0.34
0.336,0.353,0.195,0.287,0.324
0.278,0.339,0.19,0.336,0.353
0.281,0.32,0.19,0.278,0.339
0.289,0.349,0.196,0.281,0.32
0.281,0.325,0.195,0.289,0.349
0.274,0.35,0.188,0.281,0.325
0.29,0.348,0.203,0.274,0.35
0.286,0.343,0.203,0.29,0.348
0.285,0.335,0.195,0.286,0.343
0.28,0.354,0.191,0.285,0.335
0.292,0.334,0.19,0.28,0.354
0.285,0.343,0.197,0.292,0.334
0.288,0.347,0.191,0.285,0.343
0.283,0.335,0.192,0.288,0.347
0.291,0.343,0.201,0.283,0.335
0.296,0.352,0.199,0.291,0.343
0.301,0.334,0.186,0.296,0.352
0.288,0.358,0.204,0.301,0.334
0.294,0.35,0.192,0.288,0.358
0.292,0.355,0.196,0.294,0.35
0.284,0.355,0.197,0.292,0.355
0.279,0.336,0.198,0.284,0.355
0.281,0.331,0.19,0.279,0.336
0.292,0.341,0.205,0.281,0.331
0.286,0.337,0.208,0.292,0.341
0.276,0.331,0.195,0.286,0.337
0.278,0.332,0.193,0.276,0.331
0.275,0.328,0.191,0.278,0.332
0.294,0.353,0.2,0.275,0.328
0.296,0.345,0.202,0.294,0.353
0.279,0.32,0.192,0.296,0.345
0.281,0.343,0.209,0.279,0.32
0.302,0.329,0.192,0.281,0.343
0.27,0.333,0.202,0.302,0.329
0.284,0.344,0.204,0.27,0.333
0.302,0.348,0.215,0.284,0.344
0.333,0.384,0.221,0.302,0.348
0.312,0.402,0.233,0.333,0.384
0.322,0.391,0.212,0.312,0.402
0.327,0.371,0.221,0.322,0.391
0.333,0.36,0.216,0.327,0.371
0.307,0.375,0.215,0.333,0.36
0.32,0.382,0.22,0.307,0.375
0.32,0.401,0.221,0.32,0.382
0.309,0.381,0.211,0.32,0.401
0.298,0.382,0.217,0.309,0.381
0.31,0.371,0.209,0.298,0.382
0.407,0.471,0.283,0.31,0.371
0.314,0.379,0.217,0.407,0.471
0.308,0.365,0.212,0.314,0.379
0.322,0.365,0.229,0.308,0.365
0.317,0.357,0.212,0.322,0.365
0.312,0.365,0.204,0.317,0.357
0.301,0.362,0.201,0.312,0.365
0.32,0.356,0.22,0.301,0.362
0.325,0.38,0.213,0.32,0.356
0.307,0.393,0.225,0.325,0.38
0.317,0.366,0.207,0.307,0.393
0.303,0.353,0.207,0.317,0.366
0.324,0.356,0.201,0.303,0.353
0.313,0.385,0.21,0.324,0.356
0.296,0.349,0.2,0.313,0.385
0.31,0.365,0.216,0.296,0.349
0.288,0.356,0.214,0.31,0.365
0.398,0.79,0.444,0.288,0.356
0.372,0.595,0.317,0.398,0.79
0.302,0.373,0.211,0.372,0.595
0.303,0.354,0.21,0.302,0.373
0.29,0.349,0.197,0.303,0.354
0.304,0.381,0.207,0.29,0.349
0.317,0.374,0.233,0.304,0.381
0.317,0.378,0.212,0.317,0.374
0.323,0.38,0.223,0.317,0.378
0.32,0.399,0.232,0.323,0.38
0.318,0.379,0.221,0.32,0.399
0.317,0.428,0.249,0.318,0.379
0.328,0.372,0.218,0.317,0.428
0.3,0.371,0.216,0.328,0.372
0.308,0.359,0.205,0.3,0.371
0.318,0.378,0.223,0.308,0.359
0.318,0.378,0.207,0.318,0.378
0.292,0.356,0.197,0.318,0.378
0.279,0.353,0.192,0.292,0.356
0.278,0.334,0.197,0.279,0.353
0.291,0.352,0.211,0.278,0.334
0.302,0.348,0.201,0.291,0.352
0.302,0.335,0.207,0.302,0.348
0.295,0.342,0.199,0.302,0.335
0.29,0.337,0.197,0.295,0.342
0.288,0.334,0.218,0.29,0.337
0.283,0.347,0.194,0.288,0.334
0.272,0.334,0.197,0.283,0.347
0.287,0.343,0.192,0.272,0.334
0.282,0.336,0.203,0.287,0.343
0.3,0.339,0.207,0.282,0.336
0.276,0.344,0.194,0.3,0.339
0.277,0.333,0.194,0.276,0.344
0.304,0.344,0.208,0.277,0.333
0.271,0.343,0.186,0.304,0.344
0.308,0.348,0.201,0.271,0.343
0.278,0.332,0.191,0.308,0.348
0.268,0.323,0.185,0.278,0.332
0.307,0.358,0.207,0.268,0.323
0.315,0.367,0.212,0.307,0.358
0.269,0.335,0.194,0.315,0.367
0.298,0.356,0.211,0.269,0.335
0.379,0.419,0.278,0.298,0.356
0.278,0.345,0.199,0.379,0.419
0.353,0.41,0.277,0.278,0.345
0.284,0.33,0.191,0.353,0.41
0.275,0.341,0.188,0.284,0.33
0.298,0.352,0.218,0.275,0.341
0.274,0.326,0.196,0.298,0.352
0.289,0.348,0.208,0.274,0.326
0.275,0.33,0.197,0.289,0.348
0.283,0.349,0.195,0.275,0.33
0.269,0.343,0.194,0.283,0.349
0.277,0.332,0.183,0.269,0.343
0.299,0.329,0.209,0.277,0.332
0.284,0.341,0.206,0.299,0.329
0.307,0.372,0.219,0.284,0.341
0.283,0.334,0.199,0.307,0.372
0.275,0.354,0.202,0.283,0.334
0.267,0.325,0.194,0.275,0.354
0.287,0.34,0.19,0.267,0.325
0.273,0.332,0.191,0.287,0.34
0.299,0.324,0.192,0.273,0.332
0.276,0.321,0.187,0.299,0.324
0.276,0.339,0.203,0.276,0.321
0.282,0.339,0.196,0.276,0.339
0.271,0.332,0.206,0.282,0.339
0.324,0.349,0.208,0.271,0.332
0.309,0.381,0.217,0.324,0.349
0.313,0.367,0.22,0.309,0.381
0.329,0.4,0.232,0.313,0.367
0.332,0.368,0.228,0.329,0.4
0.432,0.472,0.313,0.332,0.368
0.302,0.38,0.219,0.432,0.472
0.428,0.474,0.437,0.302,0.38
0.308,0.363,0.213,0.428,0.474
0.325,0.386,0.214,0.308,0.363
0.324,0.36,0.209,0.325,0.386
0.324,0.373,0.234,0.324,0.36
0.306,0.388,0.217,0.324,0.373
0.303,0.369,0.222,0.306,0.388
0.296,0.369,0.227,0.303,0.369
0.311,0.375,0.213,0.296,0.369
0.314,0.371,0.222,0.311,0.375
0.312,0.374,0.214,0.314,0.371
0.312,0.392,0.214,0.312,0.374
0.31,0.373,0.225,0.312,0.392
0.298,0.353,0.21,0.31,0.373
0.311,0.367,0.219,0.298,0.353
0.319,0.37,0.218,0.311,0.367
0.295,0.37,0.22,0.319,0.37
0.335,0.368,0.21,0.295,0.37
0.322,0.395,0.215,0.335,0.368
0.319,0.355,0.209,0.322,0.395
0.302,0.368,0.205,0.319,0.355
0.311,0.372,0.219,0.302,0.368
0.295,0.345,0.195,0.311,0.372
0.313,0.366,0.213,0.295,0.345
0.333,0.378,0.214,0.313,0.366
0.305,0.358,0.211,0.333,0.378
0.304,0.343,0.203,0.305,0.358
0.309,0.351,0.208,0.304,0.343
0.296,0.366,0.22,0.309,0.351
0.324,0.371,0.211,0.296,0.366
0.297,0.359,0.201,0.324,0.371
0.302,0.362,0.209,0.297,0.359
0.307,0.357,0.209,0.302,0.362
0.32,0.365,0.211,0.307,0.357
0.292,0.346,0.21,0.32,0.365
0.312,0.353,0.205,0.292,0.346
0.303,0.352,0.201,0.312,0.353
0.307,0.358,0.204,0.303,0.352
0.332,0.372,0.218,0.307,0.358
0.3,0.352,0.203,0.332,0.372
0.292,0.357,0.194,0.3,0.352
0.291,0.34,0.204,0.292,0.357
0.283,0.34,0.204,0.291,0.34
0.288,0.327,0.188,0.283,0.34
0.281,0.334,0.201,0.288,0.327
0.286,0.325,0.196,0.281,0.334
0.281,0.335,0.19,0.286,0.325
0.279,0.329,0.194,0.281,0.335
0.373,0.426,0.279,0.279,0.329
0.269,0.321,0.181,0.373,0.426
0.272,0.327,0.178,0.269,0.321
0.268,0.331,0.194,0.272,0.327
0.276,0.333,0.194,0.268,0.331
0.283,0.333,0.198,0.276,0.333
0.274,0.33,0.187,0.283,0.333
0.261,0.326,0.195,0.274,0.33
0.266,0.319,0.186,0.261,0.326
0.269,0.317,0.19,0.266,0.319
0.285,0.334,0.19,0.269,0.317
0.286,0.32,0.19,0.285,0.334
0.292,0.354,0.201,0.286,0.32
0.289,0.339,0.202,0.292,0.354
0.277,0.337,0.19,0.289,0.339
0.277,0.343,0.197,0.277,0.337
0.287,0.407,0.282,0.277,0.343
0.272,0.327,0.185,0.287,0.407
0.292,0.346,0.198,0.272,0.327
0.279,0.323,0.193,0.292,0.346
0.274,0.354,0.197,0.279,0.323
0.271,0.337,0.194,0.274,0.354
0.274,0.324,0.198,0.271,0.337
0.282,0.334,0.191,0.274,0.324
0.292,0.333,0.199,0.282,0.334
0.289,0.341,0.2,0.292,0.333
0.265,0.332,0.189,0.289,0.341
0.285,0.334,0.192,0.265,0.332
0.27,0.344,0.185,0.285,0.334
0.284,0.331,0.193,0.27,0.344
0.287,0.336,0.219,0.284,0.331
0.271,0.331,0.191,0.287,0.336
0.266,0.328,0.194,0.271,0.331
0.273,0.316,0.185,0.266,0.328
0.333,0.395,0.266,0.273,0.316
0.28,0.32,0.193,0.333,0.395
0.275,0.323,0.194,0.28,0.32
0.28,0.323,0.197,0.275,0.323
0.281,0.338,0.192,0.28,0.323
0.369,0.419,0.284,0.281,0.338
0.283,0.337,0.194,0.369,0.419
0.289,0.36,0.218,0.283,0.337
0.308,0.374,0.214,0.289,0.36
0.303,0.366,0.217,0.308,0.374
0.312,0.378,0.213,0.303,0.366
0.328,0.37,0.215,0.312,0.378
