Metric_0,Metric_1,Metric_2,Metric_3,Metric_4
0.545,0.67,0.361,0.536,0.665
0.54,0.691,0.36,0.545,0.67
0.528,0.679,0.358,0.54,0.691
0.524,0.676,0.35,0.528,0.679
0.531,0.669,0.346,0.524,0.676
0.533,0.677,0.339,0.531,0.669
0.533,0.692,0.361,0.533,0.677
0.526,0.685,0.345,0.533,0.692
0.524,0.666,0.353,0.526,0.685
0.533,0.673,0.356,0.524,0.666
0.533,0.664,0.363,0.533,0.673
0.532,0.666,0.359,0.533,0.664
0.532,0.678,0.358,0.532,0.666
0.534,0.681,0.35,0.532,0.678
0.524,0.671,0.359,0.534,0.681
0.51,0.662,0.353,0.524,0.671
0.52,0.67,0.345,0.51,0.662
0.514,0.666,0.354,0.52,0.67
0.521,0.661,0.35,0.514,0.666
0.514,0.684,0.35,0.521,0.661
0.507,0.679,0.353,0.514,0.684
0.512,0.681,0.349,0.507,0.679
0.505,0.672,0.351,0.512,0.681
0.504,0.665,0.345,0.505,0.672
0.506,0.664,0.344,0.504,0.665
0.51,0.673,0.345,0.506,0.664
0.502,0.666,0.345,0.51,0.673
0.518,0.662,0.331,0.502,0.666
0.5,0.658,0.333,0.518,0.662
0.487,0.635,0.33,0.5,0.658
0.504,0.633,0.341,0.487,0.635
0.508,0.653,0.337,0.504,0.633
0.519,0.653,0.348,0.508,0.653
0.526,0.665,0.357,0.519,0.653
0.539,0.659,0.346,0.526,0.665
0.532,0.663,0.349,0.539,0.659
0.515,0.667,0.351,0.532,0.663
0.51,0.668,0.349,0.515,0.667
0.504,0.663,0.338,0.51,0.668
0.517,0.643,0.338,0.504,0.663
0.499,0.637,0.329,0.517,0.643
0.497,0.643,0.327,0.499,0.637
0.497,0.646,0.321,0.497,0.643
0.501,0.644,0.329,0.497,0.646
0.484,0.653,0.319,0.501,0.644
0.483,0.659,0.329,0.484,0.653
0.501,0.656,0.332,0.483,0.659
0.518,0.659,0.319,0.501,0.656
0.507,0.663,0.324,0.518,0.659
0.515,0.642,0.322,0.507,0.663
0.527,0.638,0.331,0.515,0.642
0.531,0.626,0.324,0.527,0.638
0.513,0.629,0.329,0.531,0.626
0.502,0.633,0.331,0.513,0.629
0.517,0.628,0.333,0.502,0.633
0.519,0.64,0.339,0.517,0.628
0.519,0.634,0.338,0.519,0.64
0.519,0.644,0.329,0.519,0.634
0.505,0.637,0.337,0.519,0.644
0.509,0.644,0.341,0.505,0.637
0.521,0.654,0.357,0.509,0.644
0.518,0.662,0.351,0.521,0.654
0.541,0.649,0.346,0.518,0.662
0.539,0.639,0.347,0.541,0.649
0.537,0.653,0.343,0.539,0.639
0.537,0.663,0.343,0.537,0.653
0.552,0.667,0.348,0.537,0.663
0.564,0.665,0.342,0.552,0.667
0.572,0.686,0.338,0.564,0.665
0.577,0.672,0.356,0.572,0.686
0.586,0.689,0.353,0.577,0.672
0.571,0.662,0.354,0.586,0.689
0.562,0.662,0.349,0.571,0.662
0.543,0.674,0.342,0.562,0.662
0.535,0.66,0.348,0.543,0.674
0.532,0.651,0.349,0.535,0.66
0.53,0.648,0.35,0.532,0.651
0.524,0.641,0.352,0.53,0.648
0.516,0.64,0.347,0.524,0.641
0.514,0.649,0.341,0.516,0.64
0.535,0.667,0.334,0.514,0.649
0.529,0.673,0.344,0.535,0.667
0.537,0.646,0.327,0.529,0.673
0.538,0.667,0.333,0.537,0.646
0.538,0.662,0.357,0.538,0.667
0.538,0.642,0.348,0.538,0.662
0.541,0.644,0.352,0.538,0.642
0.527,0.65,0.347,0.541,0.644
0.516,0.65,0.339,0.527,0.65
0.516,0.642,0.346,0.516,0.65
0.53,0.652,0.334,0.516,0.642
0.538,0.671,0.324,0.53,0.652
0.54,0.67,0.324,0.538,0.671
0.54,0.669,0.328,0.54,0.67
0.524,0.66,0.336,0.54,0.669
0.521,0.663,0.328,0.524,0.66
0.534,0.667,0.333,0.521,0.663
0.522,0.629,0.341,0.534,0.667
0.504,0.676,0.372,0.522,0.629
0.548,0.67,0.385,0.504,0.676
0.528,0.669,0.387,0.548,0.67
0.55,0.688,0.389,0.528,0.669
0.548,0.669,0.383,0.55,0.688
0.53,0.68,0.385,0.548,0.669
0.526,0.684,0.392,0.53,0.68
0.519,0.7,0.376,0.526,0.684
0.523,0.695,0.367,0.519,0.7
0.52,0.685,0.384,0.523,0.695
0.512,0.686,0.378,0.52,0.685
0.518,0.657,0.359,0.512,0.686
0.531,0.66,0.354,0.518,0.657
0.511,0.653,0.34,0.531,0.66
0.51,0.655,0.338,0.511,0.653
0.51,0.645,0.342,0.51,0.655
0.517,0.665,0.341,0.51,0.645
0.509,0.653,0.337,0.517,0.665
0.505,0.651,0.335,0.509,0.653
0.51,0.656,0.336,0.505,0.651
0.516,0.637,0.324,0.51,0.656
0.525,0.637,0.325,0.516,0.637
0.501,0.639,0.333,0.525,0.637
0.504,0.638,0.327,0.501,0.639
0.497,0.637,0.334,0.504,0.638
0.508,0.651,0.333,0.497,0.637
0.503,0.648,0.338,0.508,0.651
0.532,0.657,0.338,0.503,0.648
0.522,0.654,0.354,0.532,0.657
0.512,0.65,0.353,0.522,0.654
0.518,0.662,0.352,0.512,0.65
0.542,0.655,0.359,0.518,0.662
0.533,0.648,0.353,0.542,0.655
0.541,0.66,0.35,0.533,0.648
0.534,0.665,0.366,0.541,0.66
0.55,0.646,0.357,0.534,0.665
0.523,0.639,0.336,0.55,0.646
0.518,0.638,0.331,0.523,0.639
0.523,0.637,0.333,0.518,0.638
0.529,0.626,0.338,0.523,0.637
0.518,0.638,0.333,0.529,0.626
0.523,0.64,0.332,0.518,0.638
0.521,0.652,0.333,0.523,0.64
0.516,0.639,0.35,0.521,0.652
0.516,0.645,0.345,0.516,0.639
0.52,0.643,0.345,0.516,0.645
0.522,0.647,0.346,0.52,0.643
0.532,0.654,0.354,0.522,0.647
0.534,0.652,0.352,0.532,0.654
0.53,0.664,0.352,0.534,0.652
0.527,0.673,0.342,0.53,0.664
0.521,0.652,0.34,0.527,0.673
0.519,0.637,0.34,0.521,0.652
0.527,0.666,0.341,0.519,0.637
0.531,0.656,0.347,0.527,0.666
0.542,0.651,0.331,0.531,0.656
0.567,0.655,0.332,0.542,0.651
0.556,0.66,0.329,0.567,0.655
0.531,0.647,0.331,0.556,0.66
0.544,0.641,0.329,0.531,0.647
0.531,0.633,0.331,0.544,0.641
0.526,0.615,0.329,0.531,0.633
0.525,0.643,0.333,0.526,0.615
0.513,0.638,0.331,0.525,0.643
0.525,0.636,0.341,0.513,0.638
0.519,0.627,0.34,0.525,0.636
0.496,0.627,0.34,0.519,0.627
0.498,0.624,0.32,0.496,0.627
0.496,0.622,0.322,0.498,0.624
0.501,0.63,0.332,0.496,0.622
0.503,0.645,0.342,0.501,0.63
0.494,0.628,0.345,0.503,0.645
0.497,0.637,0.334,0.494,0.628
0.505,0.634,0.333,0.497,0.637
0.504,0.631,0.336,0.505,0.634
0.493,0.636,0.329,0.504,0.631
0.499,0.629,0.333,0.493,0.636
0.497,0.632,0.333,0.499,0.629
0.502,0.608,0.324,0.497,0.632
0.511,0.623,0.325,0.502,0.608
0.523,0.626,0.328,0.511,0.623
0.523,0.631,0.329,0.523,0.626
0.516,0.634,0.337,0.523,0.631
0.519,0.649,0.346,0.516,0.634
0.511,0.647,0.344,0.519,0.649
0.513,0.664,0.34,0.511,0.647
0.511,0.645,0.337,0.513,0.664
0.523,0.649,0.333,0.511,0.645
0.515,0.663,0.328,0.523,0.649
0.514,0.646,0.334,0.515,0.663
0.522,0.653,0.325,0.514,0.646
0.528,0.638,0.331,0.522,0.653
0.532,0.637,0.338,0.528,0.638
0.522,0.647,0.337,0.532,0.637
0.512,0.636,0.349,0.522,0.647
0.517,0.639,0.348,0.512,0.636
0.515,0.653,0.343,0.517,0.639
0.514,0.634,0.339,0.515,0.653
0.519,0.643,0.335,0.514,0.634
0.526,0.625,0.346,0.519,0.643
0.515,0.651,0.347,0.526,0.625
0.518,0.642,0.338,0.515,0.651
0.524,0.64,0.337,0.518,0.642
0.538,0.635,0.323,0.524,0.64
0.534,0.66,0.326,0.538,0.635
0.523,0.639,0.334,0.534,0.66
0.523,0.632,0.341,0.523,0.639
0.516,0.646,0.343,0.523,0.632
0.522,0.645,0.338,0.516,0.646
0.513,0.653,0.339,0.522,0.645
0.513,0.652,0.342,0.513,0.653
0.494,0.652,0.341,0.513,0.652
0.497,0.665,0.353,0.494,0.652
0.501,0.657,0.348,0.497,0.665
0.52,0.643,0.338,0.501,0.657
0.521,0.638,0.33,0.52,0.643
0.512,0.658,0.329,0.521,0.638
0.523,0.618,0.34,0.512,0.658
0.515,0.616,0.345,0.523,0.618
0.519,0.623,0.342,0.515,0.616
0.509,0.631,0.347,0.519,0.623
0.507,0.644,0.344,0.509,0.631
0.509,0.642,0.348,0.507,0.644
0.499,0.647,0.338,0.509,0.642
0.5,0.638,0.339,0.499,0.647
0.492,0.636,0.337,0.5,0.638
0.484,0.628,0.327,0.492,0.636
0.491,0.628,0.316,0.484,0.628
0.494,0.614,0.323,0.491,0.628
0.477,0.616,0.333,0.494,0.614
0.483,0.611,0.321,0.477,0.616
0.49,0.606,0.327,0.483,0.611
0.488,0.604,0.328,0.49,0.606
0.475,0.591,0.319,0.488,0.604
0.47,0.609,0.322,0.475,0.591
0.472,0.599,0.324,0.47,0.609
0.473,0.596,0.332,0.472,0.599
0.479,0.591,0.332,0.473,0.596
0.484,0.585,0.322,0.479,0.591
0.489,0.575,0.318,0.484,0.585
0.51,0.58,0.31,0.489,0.575
0.506,0.569,0.306,0.51,0.58
0.485,0.572,0.305,0.506,0.569
0.48,0.597,0.306,0.485,0.572
0.488,0.585,0.299,0.48,0.597
0.485,0.578,0.299,0.488,0.585
0.471,0.572,0.313,0.485,0.578
0.464,0.573,0.31,0.471,0.572
0.472,0.563,0.305,0.464,0.573
0.485,0.586,0.312,0.472,0.563
0.482,0.586,0.322,0.485,0.586
0.45,0.587,0.316,0.482,0.586
0.456,0.583,0.317,0.45,0.587
0.449,0.594,0.315,0.456,0.583
0.449,0.579,0.313,0.449,0.594
0.463,0.578,0.312,0.449,0.579
0.462,0.58,0.318,0.463,0.578
0.455,0.582,0.315,0.462,0.58
0.445,0.569,0.31,0.455,0.582
0.442,0.591,0.318,0.445,0.569
0.449,0.609,0.326,0.442,0.591
0.471,0.627,0.344,0.449,0.609
0.481,0.635,0.365,0.471,0.627
0.493,0.645,0.37,0.481,0.635
0.498,0.649,0.38,0.493,0.645
0.494,0.655,0.369,0.498,0.649
0.513,0.65,0.376,0.494,0.655
0.517,0.675,0.365,0.513,0.65
0.533,0.694,0.353,0.517,0.675
0.529,0.676,0.355,0.533,0.694
0.537,0.662,0.343,0.529,0.676
0.538,0.638,0.341,0.537,0.662
0.542,0.618,0.333,0.538,0.638
0.513,0.612,0.317,0.542,0.618
0.491,0.593,0.319,0.513,0.612
0.48,0.586,0.328,0.491,0.593
0.464,0.589,0.32,0.48,0.586
0.46,0.562,0.315,0.464,0.589
0.451,0.555,0.307,0.46,0.562
0.432,0.555,0.303,0.451,0.555
0.421,0.563,0.288,0.432,0.555
0.418,0.564,0.294,0.421,0.563
0.416,0.572,0.294,0.418,0.564
0.422,0.548,0.297,0.416,0.572
0.423,0.542,0.301,0.422,0.548
0.423,0.535,0.307,0.423,0.542
0.415,0.534,0.305,0.423,0.535
0.421,0.543,0.302,0.415,0.534
0.422,0.541,0.306,0.421,0.543
0.418,0.534,0.321,0.422,0.541
0.425,0.537,0.325,0.418,0.534
0.428,0.55,0.326,0.425,0.537
0.424,0.548,0.313,0.428,0.55
0.439,0.545,0.292,0.424,0.548
0.449,0.55,0.296,0.439,0.545
0.453,0.55,0.299,0.449,0.55
0.462,0.56,0.302,0.453,0.55
0.487,0.575,0.31,0.462,0.56
0.494,0.617,0.318,0.487,0.575
0.502,0.612,0.314,0.494,0.617
0.494,0.603,0.342,0.502,0.612
0.492,0.607,0.341,0.494,0.603
0.504,0.592,0.313,0.492,0.607
0.513,0.587,0.316,0.504,0.592
0.523,0.595,0.311,0.513,0.587
