Metric_0,Metric_1,Metric_2,Metric_3,Metric_4
0.424,0.532,0.284,0.422,0.507
0.431,0.526,0.274,0.424,0.532
0.424,0.524,0.276,0.431,0.526
0.42,0.513,0.28,0.424,0.524
0.425,0.506,0.289,0.42,0.513
0.403,0.518,0.293,0.425,0.506
0.402,0.515,0.286,0.403,0.518
0.407,0.512,0.281,0.402,0.515
0.407,0.525,0.282,0.407,0.512
0.409,0.531,0.282,0.407,0.525
0.433,0.523,0.284,0.409,0.531
0.428,0.524,0.288,0.433,0.523
0.413,0.523,0.29,0.428,0.524
0.414,0.525,0.279,0.413,0.523
0.422,0.518,0.284,0.414,0.525
0.428,0.531,0.306,0.422,0.518
0.431,0.532,0.293,0.428,0.531
0.421,0.538,0.292,0.431,0.532
0.424,0.538,0.285,0.421,0.538
0.432,0.545,0.287,0.424,0.538
0.435,0.533,0.291,0.432,0.545
0.433,0.539,0.292,0.435,0.533
0.425,0.543,0.282,0.433,0.539
0.434,0.56,0.283,0.425,0.543
0.432,0.555,0.282,0.434,0.56
0.426,0.563,0.284,0.432,0.555
0.428,0.553,0.28,0.426,0.563
0.434,0.555,0.281,0.428,0.553
0.421,0.55,0.284,0.434,0.555
0.419,0.553,0.277,0.421,0.55
0.41,0.559,0.28,0.419,0.553
0.419,0.562,0.284,0.41,0.559
0.408,0.555,0.306,0.419,0.562
0.407,0.555,0.313,0.408,0.555
0.411,0.537,0.303,0.407,0.555
0.422,0.527,0.294,0.411,0.537
0.413,0.541,0.291,0.422,0.527
0.411,0.528,0.287,0.413,0.541
0.416,0.53,0.284,0.411,0.528
0.413,0.513,0.286,0.416,0.53
0.411,0.523,0.279,0.413,0.513
0.407,0.533,0.274,0.411,0.523
0.406,0.515,0.27,0.407,0.533
0.411,0.521,0.277,0.406,0.515
0.409,0.518,0.287,0.411,0.521
0.415,0.516,0.305,0.409,0.518
0.405,0.518,0.285,0.415,0.516
0.406,0.509,0.289,0.405,0.518
0.413,0.525,0.285,0.406,0.509
0.412,0.521,0.289,0.413,0.525
0.421,0.528,0.288,0.412,0.521
0.443,0.515,0.291,0.421,0.528
0.431,0.524,0.294,0.443,0.515
0.424,0.534,0.292,0.431,0.524
0.432,0.532,0.28,0.424,0.534
0.433,0.52,0.289,0.432,0.532
0.423,0.525,0.289,0.433,0.52
0.431,0.527,0.276,0.423,0.525
0.42,0.532,0.282,0.431,0.527
0.411,0.533,0.281,0.42,0.532
0.414,0.549,0.282,0.411,0.533
0.414,0.542,0.283,0.414,0.549
0.407,0.526,0.274,0.414,0.542
0.417,0.52,0.287,0.407,0.526
0.427,0.532,0.302,0.417,0.52
0.42,0.511,0.304,0.427,0.532
0.415,0.521,0.304,0.42,0.511
0.417,0.517,0.296,0.415,0.521
0.414,0.523,0.295,0.417,0.517
0.415,0.515,0.283,0.414,0.523
0.414,0.518,0.284,0.415,0.515
0.414,0.512,0.282,0.414,0.518
0.42,0.511,0.281,0.414,0.512
0.411,0.502,0.267,0.42,0.511
0.424,0.507,0.275,0.411,0.502
0.42,0.506,0.269,0.424,0.507
0.42,0.54,0.271,0.42,0.506
0.413,0.524,0.275,0.42,0.54
0.409,0.517,0.28,0.413,0.524
0.403,0.515,0.279,0.409,0.517
0.396,0.512,0.27,0.403,0.515
0.401,0.51,0.274,0.396,0.512
0.402,0.508,0.275,0.401,0.51
0.403,0.508,0.278,0.402,0.508
0.415,0.51,0.28,0.403,0.508
0.424,0.503,0.277,0.415,0.51
0.427,0.505,0.274,0.424,0.503
0.415,0.499,0.277,0.427,0.505
0.399,0.498,0.273,0.415,0.499
0.424,0.501,0.268,0.399,0.498
0.419,0.522,0.27,0.424,0.501
0.419,0.52,0.289,0.419,0.522
0.415,0.517,0.296,0.419,0.52
0.408,0.516,0.305,0.415,0.517
0.407,0.511,0.305,0.408,0.516
0.419,0.513,0.301,0.407,0.511
0.411,0.529,0.288,0.419,0.513
0.427,0.539,0.29,0.411,0.529
0.424,0.53,0.288,0.427,0.539
0.421,0.537,0.286,0.424,0.53
0.419,0.538,0.292,0.421,0.537
0.411,0.524,0.281,0.419,0.538
0.408,0.532,0.281,0.411,0.524
0.411,0.549,0.284,0.408,0.532
0.428,0.541,0.285,0.411,0.549
0.417,0.52,0.289,0.428,0.541
0.406,0.512,0.294,0.417,0.52
0.412,0.519,0.286,0.406,0.512
0.406,0.551,0.295,0.412,0.519
0.396,0.558,0.278,0.406,0.551
0.389,0.549,0.282,0.396,0.558
0.384,0.537,0.277,0.389,0.549
0.396,0.508,0.28,0.384,0.537
0.399,0.506,0.286,0.396,0.508
0.406,0.512,0.278,0.399,0.506
0.405,0.525,0.279,0.406,0.512
0.412,0.531,0.287,0.405,0.525
0.405,0.513,0.277,0.412,0.531
0.41,0.534,0.278,0.405,0.513
0.412,0.541,0.279,0.41,0.534
0.409,0.544,0.288,0.412,0.541
0.414,0.534,0.295,0.409,0.544
0.417,0.549,0.302,0.414,0.534
0.413,0.563,0.303,0.417,0.549
0.431,0.545,0.309,0.413,0.563
0.433,0.546,0.3,0.431,0.545
0.442,0.553,0.305,0.433,0.546
0.421,0.548,0.3,0.442,0.553
0.418,0.55,0.29,0.421,0.548
0.433,0.53,0.285,0.418,0.55
0.415,0.514,0.271,0.433,0.53
0.414,0.509,0.272,0.415,0.514
0.409,0.501,0.273,0.414,0.509
0.415,0.509,0.274,0.409,0.501
0.419,0.51,0.283,0.415,0.509
0.417,0.513,0.279,0.419,0.51
0.413,0.512,0.278,0.417,0.513
0.429,0.53,0.282,0.413,0.512
0.427,0.542,0.289,0.429,0.53
0.417,0.52,0.293,0.427,0.542
0.416,0.512,0.297,0.417,0.52
0.408,0.51,0.304,0.416,0.512
0.413,0.513,0.303,0.408,0.51
0.418,0.52,0.301,0.413,0.513
0.432,0.528,0.31,0.418,0.52
0.427,0.521,0.309,0.432,0.528
0.425,0.535,0.299,0.427,0.521
0.426,0.539,0.303,0.425,0.535
0.445,0.542,0.318,0.426,0.539
0.447,0.54,0.31,0.445,0.542
0.449,0.551,0.332,0.447,0.54
0.432,0.561,0.293,0.449,0.551
0.435,0.55,0.281,0.432,0.561
0.43,0.535,0.286,0.435,0.55
0.435,0.539,0.282,0.43,0.535
0.428,0.55,0.284,0.435,0.539
0.436,0.551,0.281,0.428,0.55
0.441,0.532,0.283,0.436,0.551
0.444,0.54,0.285,0.441,0.532
0.436,0.546,0.285,0.444,0.54
0.452,0.542,0.296,0.436,0.546
0.431,0.555,0.305,0.452,0.542
0.446,0.554,0.312,0.431,0.555
0.437,0.552,0.307,0.446,0.554
0.424,0.532,0.289,0.437,0.552
0.425,0.526,0.297,0.424,0.532
0.426,0.519,0.306,0.425,0.526
0.424,0.51,0.296,0.426,0.519
0.421,0.517,0.297,0.424,0.51
0.418,0.513,0.304,0.421,0.517
0.428,0.516,0.295,0.418,0.513
0.426,0.522,0.304,0.428,0.516
0.423,0.524,0.291,0.426,0.522
0.414,0.525,0.298,0.423,0.524
0.421,0.539,0.292,0.414,0.525
0.425,0.525,0.298,0.421,0.539
0.424,0.544,0.293,0.425,0.525
0.421,0.537,0.287,0.424,0.544
0.427,0.563,0.287,0.421,0.537
0.434,0.577,0.296,0.427,0.563
0.439,0.574,0.311,0.434,0.577
0.45,0.604,0.321,0.439,0.574
0.474,0.67,0.342,0.45,0.604
0.469,0.707,0.358,0.474,0.67
0.464,0.716,0.358,0.469,0.707
0.467,0.714,0.351,0.464,0.716
0.462,0.71,0.345,0.467,0.714
0.459,0.691,0.342,0.462,0.71
0.457,0.683,0.349,0.459,0.691
0.451,0.693,0.365,0.457,0.683
0.46,0.684,0.358,0.451,0.693
0.449,0.659,0.358,0.46,0.684
0.442,0.603,0.329,0.449,0.659
0.451,0.59,0.313,0.442,0.603
0.457,0.597,0.305,0.451,0.59
0.454,0.582,0.303,0.457,0.597
0.452,0.588,0.305,0.454,0.582
0.479,0.594,0.31,0.452,0.588
0.463,0.591,0.322,0.479,0.594
0.47,0.594,0.307,0.463,0.591
0.461,0.575,0.317,0.47,0.594
0.475,0.572,0.314,0.461,0.575
0.47,0.562,0.301,0.475,0.572
0.47,0.56,0.296,0.47,0.562
0.462,0.564,0.298,0.47,0.56
0.468,0.559,0.306,0.462,0.564
0.472,0.572,0.305,0.468,0.559
0.466,0.563,0.313,0.472,0.572
0.467,0.555,0.31,0.466,0.563
0.474,0.571,0.316,0.467,0.555
0.474,0.566,0.295,0.474,0.571
0.476,0.567,0.299,0.474,0.566
0.478,0.572,0.299,0.476,0.567
0.473,0.566,0.304,0.478,0.572
0.473,0.573,0.299,0.473,0.566
0.456,0.574,0.293,0.473,0.573
0.472,0.565,0.298,0.456,0.574
0.477,0.552,0.298,0.472,0.565
0.49,0.558,0.315,0.477,0.552
0.488,0.559,0.314,0.49,0.558
0.502,0.56,0.314,0.488,0.559
0.494,0.566,0.321,0.502,0.56
0.492,0.57,0.32,0.494,0.566
0.482,0.58,0.324,0.492,0.57
0.471,0.589,0.321,0.482,0.58
0.478,0.589,0.32,0.471,0.589
0.472,0.569,0.324,0.478,0.589
0.47,0.563,0.317,0.472,0.569
0.459,0.568,0.318,0.47,0.563
0.457,0.577,0.307,0.459,0.568
0.465,0.58,0.308,0.457,0.577
0.444,0.581,0.313,0.465,0.58
0.455,0.569,0.317,0.444,0.581
0.466,0.58,0.314,0.455,0.569
0.453,0.583,0.305,0.466,0.58
0.441,0.579,0.295,0.453,0.583
0.457,0.576,0.302,0.441,0.579
0.473,0.561,0.308,0.457,0.576
0.473,0.569,0.31,0.473,0.561
0.47,0.573,0.314,0.473,0.569
0.472,0.569,0.332,0.47,0.573
0.47,0.554,0.301,0.472,0.569
0.46,0.555,0.298,0.47,0.554
0.457,0.56,0.308,0.46,0.555
0.464,0.562,0.304,0.457,0.56
0.461,0.553,0.3,0.464,0.562
0.457,0.551,0.296,0.461,0.553
0.459,0.55,0.293,0.457,0.551
0.444,0.564,0.295,0.459,0.55
0.439,0.559,0.301,0.444,0.564
0.44,0.561,0.306,0.439,0.559
0.444,0.544,0.298,0.44,0.561
0.437,0.546,0.298,0.444,0.544
0.425,0.545,0.298,0.437,0.546
0.441,0.552,0.302,0.425,0.545
0.437,0.559,0.301,0.441,0.552
0.448,0.575,0.302,0.437,0.559
0.448,0.572,0.295,0.448,0.575
0.455,0.555,0.298,0.448,0.572
0.441,0.565,0.305,0.455,0.555
0.433,0.568,0.297,0.441,0.565
0.436,0.564,0.312,0.433,0.568
0.448,0.573,0.301,0.436,0.564
0.46,0.572,0.308,0.448,0.573
0.469,0.566,0.314,0.46,0.572
0.457,0.554,0.297,0.469,0.566
0.463,0.605,0.304,0.457,0.554
0.446,0.583,0.307,0.463,0.605
0.446,0.572,0.324,0.446,0.583
0.461,0.576,0.328,0.446,0.572
0.47,0.585,0.328,0.461,0.576
0.474,0.592,0.324,0.47,0.585
0.48,0.578,0.319,0.474,0.592
0.471,0.585,0.315,0.48,0.578
0.476,0.589,0.322,0.471,0.585
0.472,0.602,0.332,0.476,0.589
0.481,0.596,0.33,0.472,0.602
0.493,0.586,0.322,0.481,0.596
0.484,0.578,0.328,0.493,0.586
0.483,0.583,0.319,0.484,0.578
0.481,0.571,0.316,0.483,0.583
0.476,0.569,0.311,0.481,0.571
0.488,0.57,0.312,0.476,0.569
0.466,0.57,0.301,0.488,0.57
0.463,0.572,0.303,0.466,0.57
0.466,0.578,0.307,0.463,0.572
0.474,0.605,0.303,0.466,0.578
0.478,0.6,0.296,0.474,0.605
0.473,0.608,0.294,0.478,0.6
0.451,0.591,0.292,0.473,0.608
0.455,0.575,0.304,0.451,0.591
0.451,0.577,0.303,0.455,0.575
0.472,0.564,0.297,0.451,0.577
0.47,0.564,0.301,0.472,0.564
0.464,0.552,0.311,0.47,0.564
0.47,0.561,0.33,0.464,0.552
0.468,0.556,0.333,0.47,0.561
0.458,0.568,0.315,0.468,0.556
0.456,0.568,0.312,0.458,0.568
0.46,0.561,0.307,0.456,0.568
0.457,0.566,0.311,0.46,0.561
0.452,0.562,0.312,0.457,0.566
0.455,0.561,0.299,0.452,0.562
