Metric_0,Metric_1,Metric_2,Metric_3,Metric_4
0.378,0.557,0.347,0.38,0.571
0.383,0.56,0.366,0.378,0.557
0.386,0.54,0.376,0.383,0.56
0.387,0.544,0.375,0.386,0.54
0.378,0.559,0.359,0.387,0.544
0.371,0.548,0.359,0.378,0.559
0.361,0.567,0.362,0.371,0.548
0.358,0.562,0.354,0.361,0.567
0.354,0.544,0.362,0.358,0.562
0.354,0.54,0.361,0.354,0.544
0.354,0.555,0.371,0.354,0.54
0.36,0.557,0.367,0.354,0.555
0.363,0.556,0.362,0.36,0.557
0.355,0.559,0.395,0.363,0.556
0.4,0.565,0.356,0.355,0.559
0.344,0.491,0.342,0.4,0.565
0.351,0.536,0.352,0.344,0.491
0.351,0.542,0.357,0.351,0.536
0.374,0.536,0.354,0.351,0.542
0.365,0.519,0.345,0.374,0.536
0.352,0.512,0.339,0.365,0.519
0.35,0.543,0.338,0.352,0.512
0.356,0.51,0.322,0.35,0.543
0.313,0.474,0.331,0.356,0.51
0.314,0.486,0.349,0.313,0.474
0.32,0.437,0.305,0.314,0.486
0.337,0.483,0.32,0.32,0.437
0.343,0.552,0.347,0.337,0.483
0.321,0.461,0.313,0.343,0.552
0.323,0.523,0.324,0.321,0.461
0.326,0.508,0.313,0.323,0.523
0.316,0.575,0.31,0.326,0.508
0.298,0.516,0.301,0.316,0.575
0.297,0.491,0.307,0.298,0.516
0.331,0.49,0.34,0.297,0.491
0.328,0.531,0.327,0.331,0.49
0.328,0.585,0.342,0.328,0.531
0.337,0.585,0.329,0.328,0.585
0.348,0.525,0.35,0.337,0.585
0.341,0.541,0.319,0.348,0.525
0.317,0.515,0.316,0.341,0.541
0.341,0.533,0.353,0.317,0.515
0.344,0.55,0.357,0.341,0.533
0.339,0.542,0.357,0.344,0.55
0.336,0.549,0.356,0.339,0.542
0.328,0.525,0.337,0.336,0.549
0.328,0.541,0.348,0.328,0.525
0.34,0.551,0.369,0.328,0.541
0.336,0.554,0.364,0.34,0.551
0.344,0.558,0.355,0.336,0.554
0.33,0.557,0.348,0.344,0.558
0.345,0.544,0.339,0.33,0.557
0.352,0.483,0.331,0.345,0.544
0.317,0.517,0.317,0.352,0.483
0.308,0.546,0.335,0.317,0.517
0.296,0.559,0.319,0.308,0.546
0.308,0.521,0.328,0.296,0.559
0.321,0.52,0.316,0.308,0.521
0.315,0.518,0.334,0.321,0.52
0.321,0.515,0.317,0.315,0.518
0.328,0.553,0.342,0.321,0.515
0.334,0.536,0.351,0.328,0.553
0.328,0.587,0.349,0.334,0.536
0.337,0.527,0.338,0.328,0.587
0.351,0.556,0.363,0.337,0.527
0.354,0.574,0.349,0.351,0.556
0.376,0.541,0.348,0.354,0.574
0.337,0.552,0.327,0.376,0.541
0.328,0.574,0.345,0.337,0.552
0.362,0.564,0.339,0.328,0.574
0.335,0.521,0.335,0.362,0.564
0.333,0.533,0.373,0.335,0.521
0.363,0.529,0.347,0.333,0.533
0.327,0.53,0.342,0.363,0.529
0.337,0.56,0.372,0.327,0.53
0.321,0.604,0.323,0.337,0.56
0.322,0.525,0.319,0.321,0.604
0.326,0.534,0.327,0.322,0.525
0.337,0.544,0.354,0.326,0.534
0.343,0.572,0.346,0.337,0.544
0.352,0.551,0.362,0.343,0.572
0.342,0.569,0.347,0.352,0.551
0.379,0.638,0.376,0.342,0.569
0.374,0.635,0.389,0.379,0.638
0.371,0.63,0.389,0.374,0.635
0.377,0.615,0.38,0.371,0.63
0.383,0.622,0.396,0.377,0.615
0.378,0.615,0.395,0.383,0.622
0.377,0.632,0.405,0.378,0.615
0.385,0.623,0.406,0.377,0.632
0.379,0.626,0.401,0.385,0.623
0.38,0.627,0.4,0.379,0.626
0.379,0.616,0.403,0.38,0.627
0.377,0.624,0.394,0.379,0.616
0.382,0.621,0.381,0.377,0.624
0.375,0.618,0.386,0.382,0.621
0.378,0.606,0.409,0.375,0.618
0.381,0.591,0.404,0.378,0.606
0.371,0.595,0.378,0.381,0.591
0.361,0.609,0.362,0.371,0.595
0.358,0.579,0.379,0.361,0.609
0.361,0.519,0.363,0.358,0.579
0.383,0.483,0.378,0.361,0.519
0.331,0.554,0.343,0.383,0.483
0.343,0.504,0.366,0.331,0.554
0.355,0.559,0.333,0.343,0.504
0.322,0.495,0.324,0.355,0.559
0.314,0.464,0.318,0.322,0.495
0.293,0.457,0.312,0.314,0.464
0.318,0.51,0.324,0.293,0.457
0.319,0.538,0.317,0.318,0.51
0.313,0.444,0.326,0.319,0.538
0.323,0.524,0.322,0.313,0.444
0.318,0.482,0.326,0.323,0.524
0.323,0.479,0.303,0.318,0.482
0.316,0.51,0.344,0.323,0.479
0.324,0.485,0.316,0.316,0.51
0.326,0.482,0.318,0.324,0.485
0.327,0.489,0.337,0.326,0.482
0.292,0.461,0.305,0.327,0.489
0.32,0.487,0.295,0.292,0.461
0.31,0.472,0.322,0.32,0.487
0.318,0.468,0.322,0.31,0.472
0.35,0.564,0.352,0.318,0.468
0.324,0.533,0.33,0.35,0.564
0.329,0.533,0.309,0.324,0.533
0.3,0.511,0.303,0.329,0.533
0.341,0.495,0.332,0.3,0.511
0.325,0.485,0.325,0.341,0.495
0.322,0.484,0.322,0.325,0.485
0.325,0.529,0.322,0.322,0.484
0.321,0.492,0.335,0.325,0.529
0.309,0.448,0.33,0.321,0.492
0.3,0.485,0.299,0.309,0.448
0.311,0.452,0.295,0.3,0.485
0.316,0.499,0.303,0.311,0.452
0.315,0.459,0.318,0.316,0.499
0.31,0.452,0.297,0.315,0.459
0.306,0.447,0.315,0.31,0.452
0.318,0.52,0.325,0.306,0.447
0.324,0.524,0.327,0.318,0.52
0.325,0.492,0.337,0.324,0.524
0.313,0.479,0.3,0.325,0.492
0.298,0.474,0.312,0.313,0.479
0.307,0.472,0.316,0.298,0.474
0.314,0.461,0.32,0.307,0.472
0.309,0.488,0.311,0.314,0.461
0.3,0.454,0.306,0.309,0.488
0.302,0.476,0.295,0.3,0.454
0.318,0.471,0.321,0.302,0.476
0.353,0.559,0.358,0.318,0.471
0.354,0.564,0.357,0.353,0.559
0.372,0.562,0.358,0.354,0.564
0.37,0.559,0.367,0.372,0.562
0.35,0.531,0.386,0.37,0.559
0.354,0.548,0.404,0.35,0.531
0.357,0.576,0.39,0.354,0.548
0.351,0.595,0.38,0.357,0.576
0.366,0.607,0.376,0.351,0.595
0.387,0.613,0.378,0.366,0.607
0.396,0.605,0.377,0.387,0.613
0.375,0.588,0.373,0.396,0.605
0.375,0.602,0.362,0.375,0.588
0.37,0.625,0.368,0.375,0.602
0.397,0.637,0.38,0.37,0.625
0.399,0.635,0.38,0.397,0.637
0.388,0.663,0.378,0.399,0.635
0.375,0.659,0.372,0.388,0.663
0.374,0.635,0.378,0.375,0.659
0.372,0.637,0.381,0.374,0.635
0.373,0.573,0.375,0.372,0.637
0.365,0.577,0.35,0.373,0.573
0.358,0.619,0.382,0.365,0.577
0.36,0.606,0.367,0.358,0.619
0.396,0.637,0.364,0.36,0.606
0.382,0.641,0.375,0.396,0.637
0.384,0.635,0.392,0.382,0.641
0.38,0.629,0.393,0.384,0.635
0.375,0.616,0.391,0.38,0.629
0.376,0.626,0.394,0.375,0.616
0.375,0.609,0.382,0.376,0.626
0.365,0.593,0.376,0.375,0.609
0.359,0.584,0.392,0.365,0.593
0.386,0.573,0.392,0.359,0.584
0.38,0.556,0.386,0.386,0.573
0.377,0.56,0.374,0.38,0.556
0.372,0.556,0.372,0.377,0.56
0.367,0.55,0.371,0.372,0.556
0.361,0.557,0.363,0.367,0.55
0.364,0.543,0.362,0.361,0.557
0.343,0.576,0.381,0.364,0.543
0.347,0.582,0.348,0.343,0.576
0.338,0.522,0.352,0.347,0.582
0.352,0.586,0.326,0.338,0.522
0.33,0.529,0.358,0.352,0.586
0.383,0.576,0.336,0.33,0.529
0.329,0.494,0.326,0.383,0.576
0.363,0.564,0.363,0.329,0.494
0.321,0.506,0.337,0.363,0.564
0.322,0.524,0.355,0.321,0.506
0.325,0.526,0.34,0.322,0.524
0.356,0.567,0.343,0.325,0.526
0.356,0.565,0.348,0.356,0.567
0.346,0.555,0.344,0.356,0.565
0.336,0.576,0.344,0.346,0.555
0.353,0.549,0.346,0.336,0.576
0.33,0.543,0.335,0.353,0.549
0.344,0.565,0.347,0.33,0.543
0.324,0.558,0.332,0.344,0.565
0.336,0.538,0.32,0.324,0.558
0.325,0.533,0.327,0.336,0.538
0.339,0.516,0.326,0.325,0.533
0.357,0.576,0.352,0.339,0.516
0.36,0.586,0.364,0.357,0.576
0.356,0.617,0.35,0.36,0.586
0.354,0.617,0.363,0.356,0.617
0.359,0.632,0.347,0.354,0.617
0.356,0.64,0.344,0.359,0.632
0.358,0.657,0.347,0.356,0.64
0.356,0.644,0.341,0.358,0.657
0.356,0.628,0.348,0.356,0.644
0.358,0.606,0.339,0.356,0.628
0.337,0.557,0.339,0.358,0.606
0.345,0.537,0.329,0.337,0.557
0.33,0.529,0.329,0.345,0.537
0.319,0.548,0.323,0.33,0.529
0.301,0.477,0.302,0.319,0.548
0.322,0.578,0.334,0.301,0.477
0.33,0.483,0.334,0.322,0.578
0.336,0.549,0.315,0.33,0.483
0.342,0.526,0.32,0.336,0.549
0.34,0.512,0.358,0.342,0.526
0.349,0.512,0.355,0.34,0.512
0.341,0.541,0.348,0.349,0.512
0.343,0.537,0.353,0.341,0.541
0.339,0.536,0.352,0.343,0.537
0.335,0.551,0.324,0.339,0.536
0.332,0.53,0.346,0.335,0.551
0.327,0.502,0.32,0.332,0.53
0.298,0.462,0.338,0.327,0.502
0.374,0.551,0.382,0.298,0.462
0.368,0.557,0.394,0.374,0.551
0.391,0.564,0.386,0.368,0.557
0.393,0.569,0.386,0.391,0.564
0.383,0.575,0.379,0.393,0.569
0.37,0.589,0.37,0.383,0.575
0.366,0.575,0.37,0.37,0.589
0.371,0.557,0.36,0.366,0.575
0.376,0.567,0.358,0.371,0.557
0.391,0.587,0.362,0.376,0.567
0.373,0.585,0.365,0.391,0.587
0.365,0.577,0.363,0.373,0.585
0.357,0.58,0.361,0.365,0.577
0.357,0.586,0.367,0.357,0.58
0.361,0.585,0.367,0.357,0.586
0.372,0.59,0.369,0.361,0.585
0.394,0.664,0.373,0.372,0.59
0.395,0.588,0.375,0.394,0.664
0.355,0.486,0.359,0.395,0.588
0.345,0.478,0.357,0.355,0.486
0.332,0.533,0.351,0.345,0.478
0.341,0.51,0.355,0.332,0.533
0.318,0.478,0.328,0.341,0.51
0.325,0.514,0.332,0.318,0.478
0.314,0.482,0.326,0.325,0.514
0.307,0.492,0.317,0.314,0.482
0.333,0.462,0.323,0.307,0.492
0.332,0.47,0.304,0.333,0.462
0.323,0.492,0.313,0.332,0.47
0.337,0.473,0.337,0.323,0.492
0.31,0.506,0.311,0.337,0.473
0.32,0.495,0.314,0.31,0.506
0.297,0.478,0.327,0.32,0.495
0.319,0.479,0.331,0.297,0.478
0.317,0.482,0.324,0.319,0.479
0.328,0.521,0.338,0.317,0.482
0.323,0.461,0.316,0.328,0.521
0.303,0.456,0.313,0.323,0.461
0.314,0.464,0.318,0.303,0.456
0.342,0.502,0.327,0.314,0.464
0.325,0.512,0.329,0.342,0.502
0.324,0.506,0.32,0.325,0.512
0.313,0.465,0.309,0.324,0.506
0.312,0.523,0.301,0.313,0.465
0.318,0.476,0.322,0.312,0.523
0.311,0.489,0.343,0.318,0.476
0.324,0.497,0.325,0.311,0.489
0.321,0.482,0.322,0.324,0.497
0.319,0.489,0.32,0.321,0.482
0.347,0.495,0.313,0.319,0.489
0.352,0.535,0.364,0.347,0.495
0.327,0.509,0.341,0.352,0.535
0.322,0.512,0.329,0.327,0.509
0.303,0.484,0.323,0.322,0.512
0.303,0.466,0.307,0.303,0.484
0.343,0.579,0.372,0.303,0.466
0.346,0.562,0.396,0.343,0.579
0.352,0.555,0.392,0.346,0.562
0.365,0.556,0.386,0.352,0.555
0.38,0.55,0.396,0.365,0.556
0.359,0.543,0.375,0.38,0.55
0.365,0.528,0.389,0.359,0.543
0.375,0.536,0.402,0.365,0.528
