Metric_0,Metric_1,Metric_2,Metric_3,Metric_4
0.195,0.252,0.203,0.185,0.253
0.191,0.266,0.2,0.195,0.252
0.189,0.291,0.206,0.191,0.266
0.188,0.247,0.205,0.189,0.291
0.196,0.232,0.199,0.188,0.247
0.183,0.244,0.198,0.196,0.232
0.197,0.26,0.21,0.183,0.244
0.2,0.264,0.207,0.197,0.26
0.625,0.595,0.639,0.2,0.264
0.243,0.254,0.253,0.625,0.595
0.255,0.284,0.254,0.243,0.254
0.249,0.28,0.265,0.255,0.284
0.259,0.26,0.246,0.249,0.28
0.256,0.284,0.276,0.259,0.26
0.243,0.279,0.263,0.256,0.284
0.207,0.252,0.205,0.243,0.279
0.615,0.542,0.616,0.207,0.252
0.239,0.255,0.249,0.615,0.542
0.235,0.269,0.251,0.239,0.255
0.19,0.232,0.194,0.235,0.269
0.18,0.252,0.194,0.19,0.232
0.186,0.256,0.203,0.18,0.252
0.195,0.251,0.2,0.186,0.256
0.188,0.257,0.208,0.195,0.251
0.185,0.247,0.206,0.188,0.257
0.193,0.253,0.204,0.185,0.247
0.187,0.262,0.198,0.193,0.253
0.189,0.272,0.203,0.187,0.262
0.188,0.24,0.195,0.189,0.272
0.183,0.246,0.2,0.188,0.24
0.176,0.239,0.194,0.183,0.246
0.186,0.251,0.2,0.176,0.239
0.187,0.239,0.194,0.186,0.251
0.174,0.245,0.191,0.187,0.239
0.182,0.255,0.195,0.174,0.245
0.181,0.238,0.191,0.182,0.255
0.186,0.261,0.201,0.181,0.238
0.173,0.229,0.186,0.186,0.261
0.178,0.249,0.197,0.173,0.229
0.187,0.248,0.193,0.178,0.249
0.177,0.249,0.19,0.187,0.248
0.171,0.248,0.189,0.177,0.249
0.163,0.234,0.18,0.171,0.248
0.172,0.265,0.183,0.163,0.234
0.177,0.235,0.179,0.172,0.265
0.166,0.233,0.18,0.177,0.235
0.173,0.253,0.187,0.166,0.233
0.172,0.248,0.191,0.173,0.253
0.165,0.226,0.191,0.172,0.248
0.174,0.248,0.188,0.165,0.226
0.17,0.252,0.188,0.174,0.248
0.182,0.238,0.191,0.17,0.252
0.172,0.221,0.172,0.182,0.238
0.167,0.238,0.19,0.172,0.221
0.174,0.252,0.179,0.167,0.238
0.171,0.256,0.19,0.174,0.252
0.168,0.217,0.181,0.171,0.256
0.178,0.264,0.226,0.168,0.217
0.171,0.247,0.191,0.178,0.264
0.174,0.244,0.18,0.171,0.247
0.165,0.244,0.181,0.174,0.244
0.18,0.239,0.175,0.165,0.244
0.17,0.247,0.183,0.18,0.239
0.177,0.22,0.185,0.17,0.247
0.588,0.577,0.604,0.177,0.22
0.162,0.23,0.196,0.588,0.577
0.176,0.257,0.193,0.162,0.23
0.174,0.233,0.188,0.176,0.257
0.169,0.25,0.18,0.174,0.233
0.175,0.246,0.173,0.169,0.25
0.171,0.249,0.176,0.175,0.246
0.18,0.249,0.18,0.171,0.249
0.174,0.234,0.18,0.18,0.249
0.175,0.247,0.19,0.174,0.234
0.169,0.257,0.179,0.175,0.247
0.163,0.233,0.172,0.169,0.257
0.181,0.24,0.185,0.163,0.233
0.181,0.236,0.188,0.181,0.24
0.173,0.217,0.187,0.181,0.236
0.17,0.23,0.183,0.173,0.217
0.169,0.229,0.189,0.17,0.23
0.163,0.245,0.186,0.169,0.229
0.177,0.243,0.191,0.163,0.245
0.168,0.257,0.188,0.177,0.243
0.18,0.227,0.203,0.168,0.257
0.185,0.244,0.194,0.18,0.227
0.188,0.234,0.193,0.185,0.244
0.185,0.26,0.196,0.188,0.234
0.205,0.26,0.216,0.185,0.26
0.19,0.265,0.204,0.205,0.26
0.197,0.23,0.212,0.19,0.265
0.204,0.265,0.209,0.197,0.23
0.212,0.239,0.213,0.204,0.265
0.193,0.262,0.209,0.212,0.239
0.197,0.266,0.207,0.193,0.262
0.19,0.251,0.219,0.197,0.266
0.199,0.271,0.203,0.19,0.251
0.197,0.264,0.207,0.199,0.271
0.197,0.267,0.219,0.197,0.264
0.204,0.251,0.211,0.197,0.267
0.193,0.262,0.207,0.204,0.251
0.202,0.274,0.217,0.193,0.262
0.199,0.26,0.201,0.202,0.274
0.195,0.263,0.212,0.199,0.26
0.19,0.244,0.201,0.195,0.263
0.185,0.25,0.196,0.19,0.244
0.201,0.245,0.208,0.185,0.25
0.197,0.262,0.216,0.201,0.245
0.197,0.27,0.216,0.197,0.262
0.203,0.271,0.21,0.197,0.27
0.192,0.253,0.2,0.203,0.271
0.198,0.265,0.209,0.192,0.253
0.203,0.248,0.216,0.198,0.265
0.192,0.256,0.213,0.203,0.248
0.197,0.261,0.206,0.192,0.256
0.206,0.275,0.221,0.197,0.261
0.211,0.281,0.203,0.206,0.275
0.188,0.284,0.213,0.211,0.281
0.193,0.267,0.208,0.188,0.284
0.197,0.266,0.209,0.193,0.267
0.198,0.244,0.205,0.197,0.266
0.19,0.267,0.212,0.198,0.244
0.2,0.256,0.214,0.19,0.267
0.192,0.243,0.205,0.2,0.256
0.188,0.269,0.199,0.192,0.243
0.189,0.259,0.201,0.188,0.269
0.187,0.249,0.19,0.189,0.259
0.189,0.247,0.208,0.187,0.249
0.181,0.237,0.195,0.189,0.247
0.184,0.246,0.212,0.181,0.237
0.183,0.235,0.19,0.184,0.246
0.183,0.253,0.198,0.183,0.235
0.178,0.246,0.193,0.183,0.253
0.152,0.229,0.171,0.178,0.246
0.499,0.301,0.564,0.152,0.229
0.158,0.202,0.171,0.499,0.301
0.158,0.202,0.174,0.158,0.202
0.158,0.215,0.18,0.158,0.202
0.169,0.223,0.186,0.158,0.215
0.169,0.219,0.176,0.169,0.223
0.168,0.218,0.177,0.169,0.219
0.163,0.202,0.182,0.168,0.218
0.158,0.23,0.179,0.163,0.202
0.167,0.227,0.179,0.158,0.23
0.164,0.208,0.175,0.167,0.227
0.161,0.228,0.18,0.164,0.208
0.161,0.203,0.171,0.161,0.228
0.164,0.21,0.184,0.161,0.203
0.17,0.224,0.187,0.164,0.21
0.157,0.213,0.17,0.17,0.224
0.17,0.241,0.173,0.157,0.213
0.167,0.202,0.177,0.17,0.241
0.165,0.211,0.184,0.167,0.202
0.19,0.239,0.238,0.165,0.211
0.174,0.226,0.19,0.19,0.239
0.161,0.221,0.175,0.174,0.226
0.162,0.226,0.172,0.161,0.221
0.165,0.223,0.182,0.162,0.226
0.17,0.24,0.189,0.165,0.223
0.179,0.243,0.191,0.17,0.24
0.166,0.213,0.176,0.179,0.243
0.168,0.208,0.183,0.166,0.213
0.166,0.216,0.18,0.168,0.208
0.168,0.225,0.179,0.166,0.216
0.16,0.195,0.185,0.168,0.225
0.172,0.23,0.179,0.16,0.195
0.181,0.239,0.187,0.172,0.23
0.17,0.223,0.186,0.181,0.239
0.167,0.22,0.179,0.17,0.223
0.165,0.23,0.19,0.167,0.22
0.172,0.228,0.187,0.165,0.23
0.162,0.218,0.183,0.172,0.228
0.161,0.22,0.177,0.162,0.218
0.166,0.225,0.175,0.161,0.22
0.168,0.227,0.173,0.166,0.225
0.162,0.217,0.174,0.168,0.227
0.184,0.224,0.186,0.162,0.217
0.16,0.218,0.17,0.184,0.224
0.161,0.224,0.171,0.16,0.218
0.171,0.204,0.188,0.161,0.224
0.178,0.224,0.191,0.171,0.204
0.178,0.238,0.192,0.178,0.224
0.186,0.228,0.197,0.178,0.238
0.192,0.235,0.205,0.186,0.228
0.185,0.234,0.203,0.192,0.235
0.187,0.237,0.212,0.185,0.234
0.192,0.247,0.207,0.187,0.237
0.208,0.232,0.214,0.192,0.247
0.182,0.235,0.199,0.208,0.232
0.196,0.234,0.205,0.182,0.235
0.188,0.209,0.2,0.196,0.234
0.197,0.228,0.21,0.188,0.209
0.188,0.24,0.199,0.197,0.228
0.186,0.237,0.202,0.188,0.24
0.177,0.224,0.195,0.186,0.237
0.194,0.232,0.2,0.177,0.224
0.182,0.237,0.2,0.194,0.232
0.194,0.223,0.205,0.182,0.237
0.191,0.23,0.204,0.194,0.223
0.198,0.245,0.21,0.191,0.23
0.184,0.221,0.196,0.198,0.245
0.181,0.24,0.201,0.184,0.221
0.179,0.253,0.204,0.181,0.24
0.19,0.234,0.203,0.179,0.253
0.19,0.227,0.203,0.19,0.234
0.192,0.224,0.211,0.19,0.227
0.189,0.217,0.201,0.192,0.224
0.184,0.239,0.199,0.189,0.217
0.189,0.235,0.198,0.184,0.239
0.191,0.246,0.208,0.189,0.235
0.185,0.222,0.199,0.191,0.246
0.193,0.228,0.207,0.185,0.222
0.196,0.238,0.208,0.193,0.228
0.186,0.234,0.209,0.196,0.238
0.188,0.245,0.201,0.186,0.234
0.197,0.235,0.205,0.188,0.245
0.195,0.226,0.202,0.197,0.235
0.188,0.229,0.203,0.195,0.226
0.197,0.256,0.203,0.188,0.229
0.194,0.228,0.199,0.197,0.256
0.181,0.237,0.206,0.194,0.228
0.192,0.228,0.194,0.181,0.237
0.191,0.234,0.195,0.192,0.228
0.181,0.242,0.193,0.191,0.234
0.183,0.235,0.198,0.181,0.242
0.186,0.229,0.198,0.183,0.235
0.179,0.236,0.203,0.186,0.229
0.192,0.249,0.195,0.179,0.236
0.16,0.227,0.177,0.192,0.249
0.167,0.22,0.184,0.16,0.227
0.175,0.239,0.185,0.167,0.22
0.184,0.238,0.194,0.175,0.239
0.165,0.239,0.186,0.184,0.238
0.172,0.217,0.196,0.165,0.239
0.176,0.224,0.183,0.172,0.217
0.175,0.226,0.182,0.176,0.224
0.178,0.237,0.184,0.175,0.226
0.169,0.184,0.183,0.178,0.237
0.171,0.223,0.173,0.169,0.184
0.162,0.213,0.174,0.171,0.223
0.165,0.216,0.186,0.162,0.213
0.175,0.246,0.188,0.165,0.216
0.173,0.237,0.177,0.175,0.246
0.743,0.527,0.584,0.173,0.237
0.157,0.222,0.177,0.743,0.527
0.166,0.234,0.18,0.157,0.222
0.154,0.214,0.179,0.166,0.234
0.17,0.231,0.175,0.154,0.214
0.167,0.229,0.183,0.17,0.231
0.182,0.252,0.239,0.167,0.229
0.177,0.241,0.181,0.182,0.252
0.172,0.226,0.186,0.177,0.241
0.167,0.226,0.181,0.172,0.226
0.17,0.247,0.177,0.167,0.226
0.171,0.245,0.184,0.17,0.247
0.744,0.536,0.575,0.171,0.245
0.167,0.242,0.191,0.744,0.536
0.18,0.227,0.185,0.167,0.242
0.173,0.226,0.191,0.18,0.227
0.177,0.247,0.189,0.173,0.226
0.184,0.223,0.188,0.177,0.247
0.177,0.23,0.19,0.184,0.223
0.168,0.246,0.176,0.177,0.23
0.166,0.223,0.179,0.168,0.246
0.178,0.229,0.186,0.166,0.223
0.171,0.236,0.194,0.178,0.229
0.162,0.21,0.185,0.171,0.236
0.172,0.253,0.185,0.162,0.21
0.184,0.257,0.192,0.172,0.253
0.181,0.23,0.186,0.184,0.257
0.169,0.232,0.182,0.181,0.23
0.562,0.542,0.586,0.169,0.232
0.24,0.246,0.255,0.562,0.542
0.175,0.24,0.185,0.24,0.246
0.17,0.23,0.177,0.175,0.24
0.169,0.228,0.182,0.17,0.23
0.167,0.219,0.182,0.169,0.228
0.169,0.233,0.187,0.167,0.219
0.188,0.248,0.205,0.169,0.233
0.178,0.237,0.198,0.188,0.248
0.188,0.251,0.202,0.178,0.237
0.185,0.244,0.2,0.188,0.251
0.179,0.236,0.195,0.185,0.244
0.175,0.226,0.191,0.179,0.236
0.176,0.231,0.198,0.175,0.226
0.182,0.221,0.194,0.176,0.231
0.188,0.236,0.202,0.182,0.221
0.196,0.239,0.194,0.188,0.236
0.181,0.217,0.196,0.196,0.239
0.184,0.238,0.205,0.181,0.217
0.184,0.24,0.212,0.184,0.238
0.187,0.244,0.204,0.184,0.24
0.177,0.244,0.197,0.187,0.244
0.181,0.222,0.196,0.177,0.244
0.189,0.243,0.202,0.181,0.222
0.18,0.237,0.196,0.189,0.243
0.178,0.217,0.194,0.18,0.237
0.179,0.238,0.204,0.178,0.217
0.19,0.239,0.206,0.179,0.238
0.192,0.233,0.201,0.19,0.239
0.185,0.229,0.199,0.192,0.233
0.188,0.225,0.195,0.185,0.229
0.183,0.219,0.202,0.188,0.225
