Metric_0,Metric_1,Metric_2,Metric_3,Metric_4
0.294,0.463,0.309,0.292,0.457
0.294,0.456,0.326,0.294,0.463
0.309,0.442,0.321,0.294,0.456
0.304,0.465,0.307,0.309,0.442
0.307,0.451,0.312,0.304,0.465
0.298,0.455,0.297,0.307,0.451
0.294,0.454,0.311,0.298,0.455
0.305,0.468,0.316,0.294,0.454
0.304,0.466,0.333,0.305,0.468
0.304,0.482,0.335,0.304,0.466
0.292,0.482,0.338,0.304,0.482
0.299,0.484,0.333,0.292,0.482
0.301,0.486,0.322,0.299,0.484
0.294,0.5,0.332,0.301,0.486
0.296,0.497,0.317,0.294,0.5
0.296,0.495,0.318,0.296,0.497
0.295,0.515,0.326,0.296,0.495
0.309,0.546,0.327,0.295,0.515
0.305,0.546,0.32,0.309,0.546
0.308,0.541,0.316,0.305,0.546
0.31,0.546,0.311,0.308,0.541
0.304,0.539,0.306,0.31,0.546
0.307,0.543,0.308,0.304,0.539
0.305,0.522,0.315,0.307,0.543
0.32,0.525,0.322,0.305,0.522
0.319,0.531,0.313,0.32,0.525
0.339,0.52,0.314,0.319,0.531
0.331,0.522,0.314,0.339,0.52
0.326,0.509,0.317,0.331,0.522
0.314,0.504,0.317,0.326,0.509
0.323,0.498,0.315,0.314,0.504
0.335,0.495,0.319,0.323,0.498
0.327,0.506,0.327,0.335,0.495
0.315,0.502,0.33,0.327,0.506
0.317,0.515,0.33,0.315,0.502
0.328,0.522,0.345,0.317,0.515
0.314,0.509,0.344,0.328,0.522
0.318,0.495,0.32,0.314,0.509
0.317,0.495,0.322,0.318,0.495
0.321,0.511,0.32,0.317,0.495
0.32,0.505,0.317,0.321,0.511
0.319,0.509,0.306,0.32,0.505
0.308,0.494,0.298,0.319,0.509
0.296,0.481,0.305,0.308,0.494
0.306,0.474,0.308,0.296,0.481
0.309,0.462,0.308,0.306,0.474
0.319,0.474,0.312,0.309,0.462
0.305,0.477,0.321,0.319,0.474
0.31,0.487,0.32,0.305,0.477
0.309,0.478,0.312,0.31,0.487
0.294,0.486,0.32,0.309,0.478
0.295,0.48,0.322,0.294,0.486
0.298,0.477,0.31,0.295,0.48
0.294,0.477,0.319,0.298,0.477
0.286,0.489,0.322,0.294,0.477
0.295,0.482,0.3,0.286,0.489
0.299,0.481,0.307,0.295,0.482
0.3,0.477,0.318,0.299,0.481
0.306,0.464,0.315,0.3,0.477
0.308,0.464,0.307,0.306,0.464
0.304,0.468,0.311,0.308,0.464
0.323,0.487,0.311,0.304,0.468
0.326,0.49,0.31,0.323,0.487
0.321,0.493,0.311,0.326,0.49
0.322,0.501,0.309,0.321,0.493
0.319,0.491,0.313,0.322,0.501
0.317,0.497,0.307,0.319,0.491
0.313,0.505,0.306,0.317,0.497
0.296,0.513,0.307,0.313,0.505
0.306,0.52,0.305,0.296,0.513
0.304,0.514,0.307,0.306,0.52
0.295,0.501,0.317,0.304,0.514
0.298,0.52,0.321,0.295,0.501
0.296,0.522,0.318,0.298,0.52
0.304,0.52,0.314,0.296,0.522
0.302,0.527,0.332,0.304,0.52
0.3,0.535,0.339,0.302,0.527
0.312,0.523,0.336,0.3,0.535
0.315,0.515,0.326,0.312,0.523
0.306,0.511,0.333,0.315,0.515
0.302,0.531,0.338,0.306,0.511
0.302,0.512,0.339,0.302,0.531
0.311,0.517,0.339,0.302,0.512
0.31,0.52,0.331,0.311,0.517
0.319,0.508,0.334,0.31,0.52
0.319,0.509,0.343,0.319,0.508
0.332,0.491,0.344,0.319,0.509
0.334,0.505,0.328,0.332,0.491
0.325,0.512,0.326,0.334,0.505
0.332,0.511,0.327,0.325,0.512
0.32,0.487,0.326,0.332,0.511
0.324,0.497,0.323,0.32,0.487
0.324,0.488,0.33,0.324,0.497
0.326,0.473,0.328,0.324,0.488
0.331,0.485,0.328,0.326,0.473
0.34,0.474,0.339,0.331,0.485
0.346,0.484,0.335,0.34,0.474
0.344,0.481,0.339,0.346,0.484
0.333,0.477,0.348,0.344,0.481
0.33,0.484,0.335,0.333,0.477
0.33,0.481,0.338,0.33,0.484
0.335,0.479,0.343,0.33,0.481
0.337,0.465,0.345,0.335,0.479
0.335,0.467,0.333,0.337,0.465
0.337,0.466,0.328,0.335,0.467
0.32,0.479,0.328,0.337,0.466
0.306,0.48,0.323,0.32,0.479
0.314,0.475,0.32,0.306,0.48
0.321,0.466,0.335,0.314,0.475
0.323,0.478,0.341,0.321,0.466
0.329,0.479,0.321,0.323,0.478
0.325,0.473,0.315,0.329,0.479
0.325,0.475,0.312,0.325,0.473
0.316,0.487,0.311,0.325,0.475
0.297,0.493,0.308,0.316,0.487
0.296,0.475,0.305,0.297,0.493
0.296,0.495,0.299,0.296,0.475
0.294,0.511,0.298,0.296,0.495
0.293,0.508,0.299,0.294,0.511
0.286,0.516,0.303,0.293,0.508
0.292,0.523,0.3,0.286,0.516
0.295,0.532,0.302,0.292,0.523
0.299,0.547,0.299,0.295,0.532
0.305,0.545,0.302,0.299,0.547
0.298,0.542,0.305,0.305,0.545
0.304,0.535,0.323,0.298,0.542
0.31,0.521,0.32,0.304,0.535
0.305,0.501,0.308,0.31,0.521
0.302,0.506,0.308,0.305,0.501
0.301,0.489,0.313,0.302,0.506
0.311,0.472,0.317,0.301,0.489
0.303,0.475,0.303,0.311,0.472
0.302,0.481,0.302,0.303,0.475
0.317,0.467,0.306,0.302,0.481
0.321,0.458,0.304,0.317,0.467
0.318,0.452,0.302,0.321,0.458
0.319,0.47,0.303,0.318,0.452
0.312,0.463,0.302,0.319,0.47
0.313,0.487,0.305,0.312,0.463
0.306,0.513,0.299,0.313,0.487
0.307,0.521,0.305,0.306,0.513
0.313,0.532,0.306,0.307,0.521
0.308,0.527,0.306,0.313,0.532
0.302,0.534,0.309,0.308,0.527
0.296,0.534,0.311,0.302,0.534
0.307,0.559,0.318,0.296,0.534
0.313,0.547,0.317,0.307,0.559
0.308,0.556,0.307,0.313,0.547
0.304,0.521,0.313,0.308,0.556
0.307,0.501,0.304,0.304,0.521
0.318,0.497,0.317,0.307,0.501
0.32,0.499,0.319,0.318,0.497
0.32,0.494,0.322,0.32,0.499
0.316,0.492,0.315,0.32,0.494
0.312,0.492,0.316,0.316,0.492
0.301,0.484,0.307,0.312,0.492
0.295,0.486,0.303,0.301,0.484
0.302,0.489,0.303,0.295,0.486
0.307,0.496,0.308,0.302,0.489
0.3,0.506,0.304,0.307,0.496
0.296,0.506,0.301,0.3,0.506
0.304,0.511,0.309,0.296,0.506
0.298,0.511,0.306,0.304,0.511
0.303,0.52,0.307,0.298,0.511
0.308,0.509,0.3,0.303,0.52
0.314,0.505,0.309,0.308,0.509
0.308,0.514,0.317,0.314,0.505
0.315,0.507,0.326,0.308,0.514
0.314,0.512,0.323,0.315,0.507
0.306,0.506,0.307,0.314,0.512
0.304,0.51,0.303,0.306,0.506
0.309,0.502,0.31,0.304,0.51
0.31,0.508,0.324,0.309,0.502
0.308,0.505,0.32,0.31,0.508
0.309,0.514,0.309,0.308,0.505
0.309,0.515,0.312,0.309,0.514
0.303,0.516,0.308,0.309,0.515
0.307,0.518,0.305,0.303,0.516
0.304,0.517,0.312,0.307,0.518
0.305,0.487,0.302,0.304,0.517
0.31,0.484,0.315,0.305,0.487
0.312,0.482,0.313,0.31,0.484
0.305,0.484,0.306,0.312,0.482
0.303,0.47,0.312,0.305,0.484
0.301,0.465,0.306,0.303,0.47
0.308,0.464,0.309,0.301,0.465
0.3,0.467,0.311,0.308,0.464
0.301,0.456,0.306,0.3,0.467
0.304,0.459,0.311,0.301,0.456
0.302,0.455,0.315,0.304,0.459
0.308,0.465,0.316,0.302,0.455
0.302,0.463,0.316,0.308,0.465
0.315,0.462,0.307,0.302,0.463
0.322,0.461,0.303,0.315,0.462
0.34,0.456,0.307,0.322,0.461
0.339,0.461,0.31,0.34,0.456
0.339,0.453,0.311,0.339,0.461
0.342,0.458,0.313,0.339,0.453
0.326,0.452,0.308,0.342,0.458
0.303,0.467,0.308,0.326,0.452
0.298,0.48,0.32,0.303,0.467
0.3,0.479,0.328,0.298,0.48
0.292,0.492,0.319,0.3,0.479
0.292,0.486,0.313,0.292,0.492
0.284,0.487,0.303,0.292,0.486
0.297,0.483,0.303,0.284,0.487
0.301,0.493,0.305,0.297,0.483
0.302,0.489,0.304,0.301,0.493
0.299,0.5,0.308,0.302,0.489
0.298,0.485,0.3,0.299,0.5
0.305,0.488,0.304,0.298,0.485
0.301,0.487,0.306,0.305,0.488
0.298,0.468,0.297,0.301,0.487
0.302,0.475,0.293,0.298,0.468
0.304,0.481,0.295,0.302,0.475
0.298,0.495,0.294,0.304,0.481
0.292,0.49,0.295,0.298,0.495
0.305,0.487,0.298,0.292,0.49
0.31,0.479,0.298,0.305,0.487
0.307,0.497,0.295,0.31,0.479
0.305,0.492,0.293,0.307,0.497
0.298,0.498,0.295,0.305,0.492
0.297,0.506,0.298,0.298,0.498
0.299,0.51,0.304,0.297,0.506
0.292,0.503,0.311,0.299,0.51
0.296,0.501,0.299,0.292,0.503
0.289,0.497,0.311,0.296,0.501
0.294,0.507,0.314,0.289,0.497
0.298,0.508,0.309,0.294,0.507
0.304,0.516,0.306,0.298,0.508
0.298,0.512,0.308,0.304,0.516
0.308,0.515,0.31,0.298,0.512
0.3,0.498,0.305,0.308,0.515
0.315,0.493,0.306,0.3,0.498
0.324,0.502,0.313,0.315,0.493
0.342,0.518,0.325,0.324,0.502
0.346,0.513,0.317,0.342,0.518
0.352,0.507,0.315,0.346,0.513
0.325,0.514,0.316,0.352,0.507
0.334,0.498,0.318,0.325,0.514
0.339,0.5,0.318,0.334,0.498
0.326,0.496,0.304,0.339,0.5
0.313,0.491,0.307,0.326,0.496
0.307,0.499,0.311,0.313,0.491
0.304,0.503,0.309,0.307,0.499
0.302,0.479,0.306,0.304,0.503
0.292,0.477,0.316,0.302,0.479
0.288,0.481,0.322,0.292,0.477
0.299,0.471,0.324,0.288,0.481
0.297,0.481,0.314,0.299,0.471
0.299,0.468,0.312,0.297,0.481
0.302,0.473,0.311,0.299,0.468
0.299,0.481,0.306,0.302,0.473
0.334,0.472,0.309,0.299,0.481
0.342,0.459,0.316,0.334,0.472
0.365,0.464,0.322,0.342,0.459
0.364,0.47,0.319,0.365,0.464
0.344,0.475,0.323,0.364,0.47
0.347,0.479,0.314,0.344,0.475
0.353,0.494,0.333,0.347,0.479
0.351,0.483,0.321,0.353,0.494
0.343,0.476,0.326,0.351,0.483
0.327,0.5,0.312,0.343,0.476
0.33,0.51,0.323,0.327,0.5
0.332,0.512,0.314,0.33,0.51
0.323,0.522,0.307,0.332,0.512
0.326,0.513,0.308,0.323,0.522
0.315,0.511,0.309,0.326,0.513
0.318,0.505,0.316,0.315,0.511
0.313,0.493,0.311,0.318,0.505
0.313,0.494,0.303,0.313,0.493
0.317,0.497,0.31,0.313,0.494
0.323,0.494,0.311,0.317,0.497
0.312,0.494,0.312,0.323,0.494
0.315,0.477,0.306,0.312,0.494
0.316,0.481,0.307,0.315,0.477
0.316,0.479,0.307,0.316,0.481
0.314,0.472,0.307,0.316,0.479
0.324,0.489,0.319,0.314,0.472
0.327,0.485,0.31,0.324,0.489
0.331,0.494,0.318,0.327,0.485
0.328,0.504,0.312,0.331,0.494
0.324,0.495,0.325,0.328,0.504
0.324,0.486,0.323,0.324,0.495
0.308,0.484,0.321,0.324,0.486
0.309,0.482,0.307,0.308,0.484
0.329,0.496,0.306,0.309,0.482
0.329,0.502,0.309,0.329,0.496
0.325,0.515,0.306,0.329,0.502
0.315,0.525,0.321,0.325,0.515
0.314,0.526,0.316,0.315,0.525
0.305,0.515,0.316,0.314,0.526
0.304,0.516,0.31,0.305,0.515
0.312,0.52,0.316,0.304,0.516
0.323,0.52,0.312,0.312,0.52
0.318,0.524,0.318,0.323,0.52
0.325,0.517,0.309,0.318,0.524
0.333,0.509,0.321,0.325,0.517
0.33,0.512,0.323,0.333,0.509
0.333,0.499,0.333,0.33,0.512
0.334,0.506,0.329,0.333,0.499
0.326,0.512,0.332,0.334,0.506
0.324,0.511,0.335,0.326,0.512
