Metric_0,Metric_1,Metric_2,Metric_3,Metric_4
0.284,0.375,0.265,0.259,0.381
0.246,0.372,0.265,0.284,0.375
0.254,0.373,0.283,0.246,0.372
0.264,0.392,0.278,0.254,0.373
0.244,0.369,0.26,0.264,0.392
0.261,0.38,0.267,0.244,0.369
0.254,0.387,0.268,0.261,0.38
0.274,0.383,0.281,0.254,0.387
0.251,0.374,0.275,0.274,0.383
0.273,0.37,0.271,0.251,0.374
0.266,0.38,0.272,0.273,0.37
0.262,0.371,0.271,0.266,0.38
0.261,0.373,0.267,0.262,0.371
0.249,0.392,0.275,0.261,0.373
0.257,0.394,0.266,0.249,0.392
0.266,0.382,0.264,0.257,0.394
0.267,0.39,0.263,0.266,0.382
0.251,0.366,0.274,0.267,0.39
0.266,0.391,0.269,0.251,0.366
0.282,0.398,0.276,0.266,0.391
0.29,0.375,0.3,0.282,0.398
0.277,0.365,0.298,0.29,0.375
0.374,0.393,0.397,0.277,0.365
0.284,0.381,0.298,0.374,0.393
0.272,0.373,0.299,0.284,0.381
0.291,0.399,0.302,0.272,0.373
0.276,0.376,0.29,0.291,0.399
0.282,0.393,0.293,0.276,0.376
0.289,0.379,0.306,0.282,0.393
0.28,0.38,0.295,0.289,0.379
0.292,0.408,0.299,0.28,0.38
0.292,0.381,0.302,0.292,0.408
0.286,0.398,0.281,0.292,0.381
0.29,0.397,0.308,0.286,0.398
0.282,0.382,0.298,0.29,0.397
0.276,0.399,0.297,0.282,0.382
0.292,0.399,0.338,0.276,0.399
0.281,0.386,0.292,0.292,0.399
0.284,0.389,0.296,0.281,0.386
0.281,0.374,0.319,0.284,0.389
0.275,0.385,0.295,0.281,0.374
0.284,0.388,0.301,0.275,0.385
0.284,0.383,0.29,0.284,0.388
0.283,0.399,0.328,0.284,0.383
0.281,0.393,0.31,0.283,0.399
0.283,0.363,0.296,0.281,0.393
0.279,0.383,0.309,0.283,0.363
0.285,0.384,0.288,0.279,0.383
0.275,0.372,0.293,0.285,0.384
0.284,0.386,0.292,0.275,0.372
0.201,0.253,0.208,0.284,0.386
0.198,0.263,0.204,0.201,0.253
0.193,0.28,0.213,0.198,0.263
0.199,0.261,0.214,0.193,0.28
0.196,0.268,0.203,0.199,0.261
0.199,0.248,0.202,0.196,0.268
0.193,0.256,0.204,0.199,0.248
0.196,0.284,0.207,0.193,0.256
0.195,0.271,0.219,0.196,0.284
0.184,0.295,0.199,0.195,0.271
0.186,0.258,0.209,0.184,0.295
0.189,0.27,0.204,0.186,0.258
0.204,0.268,0.209,0.189,0.27
0.191,0.26,0.196,0.204,0.268
0.197,0.25,0.214,0.191,0.26
0.201,0.267,0.213,0.197,0.25
0.187,0.255,0.215,0.201,0.267
0.184,0.263,0.206,0.187,0.255
0.185,0.268,0.199,0.184,0.263
0.183,0.238,0.197,0.185,0.268
0.189,0.247,0.21,0.183,0.238
0.18,0.243,0.186,0.189,0.247
0.184,0.26,0.188,0.18,0.243
0.197,0.254,0.198,0.184,0.26
0.178,0.26,0.187,0.197,0.254
0.168,0.249,0.188,0.178,0.26
0.182,0.265,0.191,0.168,0.249
0.176,0.254,0.19,0.182,0.265
0.177,0.25,0.191,0.176,0.254
0.175,0.256,0.186,0.177,0.25
0.174,0.28,0.195,0.175,0.256
0.184,0.256,0.196,0.174,0.28
0.189,0.252,0.195,0.184,0.256
0.195,0.269,0.195,0.189,0.252
0.179,0.242,0.184,0.195,0.269
0.185,0.252,0.184,0.179,0.242
0.185,0.272,0.187,0.185,0.252
0.178,0.261,0.196,0.185,0.272
0.183,0.263,0.198,0.178,0.261
0.184,0.264,0.192,0.183,0.263
0.194,0.277,0.207,0.184,0.264
0.178,0.263,0.198,0.194,0.277
0.185,0.274,0.185,0.178,0.263
0.184,0.261,0.199,0.185,0.274
0.182,0.274,0.192,0.184,0.261
0.181,0.242,0.196,0.182,0.274
0.181,0.258,0.182,0.181,0.242
0.177,0.253,0.188,0.181,0.258
0.187,0.263,0.19,0.177,0.253
0.176,0.241,0.187,0.187,0.263
0.175,0.276,0.189,0.176,0.241
0.191,0.256,0.209,0.175,0.276
0.191,0.266,0.199,0.191,0.256
0.184,0.276,0.195,0.191,0.266
0.183,0.246,0.19,0.184,0.276
0.2,0.266,0.187,0.183,0.246
0.173,0.255,0.2,0.2,0.266
0.177,0.246,0.187,0.173,0.255
0.171,0.284,0.194,0.177,0.246
0.18,0.228,0.205,0.171,0.284
0.174,0.269,0.19,0.18,0.228
0.172,0.256,0.19,0.174,0.269
0.178,0.234,0.184,0.172,0.256
0.188,0.244,0.2,0.178,0.234
0.174,0.257,0.19,0.188,0.244
0.184,0.269,0.184,0.174,0.257
0.197,0.257,0.183,0.184,0.269
0.181,0.268,0.191,0.197,0.257
0.185,0.274,0.19,0.181,0.268
0.188,0.272,0.206,0.185,0.274
0.177,0.277,0.207,0.188,0.272
0.186,0.252,0.202,0.177,0.277
0.19,0.267,0.197,0.186,0.252
0.191,0.253,0.204,0.19,0.267
0.189,0.251,0.208,0.191,0.253
0.183,0.267,0.21,0.189,0.251
0.183,0.257,0.198,0.183,0.267
0.183,0.258,0.198,0.183,0.257
0.186,0.244,0.205,0.183,0.258
0.194,0.262,0.22,0.186,0.244
0.176,0.258,0.215,0.194,0.262
0.188,0.258,0.197,0.176,0.258
0.187,0.272,0.202,0.188,0.258
0.181,0.256,0.206,0.187,0.272
0.179,0.26,0.207,0.181,0.256
0.191,0.251,0.202,0.179,0.26
0.18,0.249,0.202,0.191,0.251
0.188,0.251,0.217,0.18,0.249
0.184,0.245,0.203,0.188,0.251
0.188,0.268,0.2,0.184,0.245
0.184,0.255,0.215,0.188,0.268
0.194,0.256,0.206,0.184,0.255
0.193,0.259,0.206,0.194,0.256
0.2,0.255,0.203,0.193,0.259
0.203,0.26,0.211,0.2,0.255
0.183,0.275,0.193,0.203,0.26
0.204,0.253,0.204,0.183,0.275
0.181,0.254,0.196,0.204,0.253
0.189,0.266,0.2,0.181,0.254
0.2,0.286,0.206,0.189,0.266
0.199,0.272,0.201,0.2,0.286
0.184,0.247,0.202,0.199,0.272
0.183,0.255,0.216,0.184,0.247
0.203,0.277,0.2,0.183,0.255
0.183,0.26,0.206,0.203,0.277
0.203,0.274,0.202,0.183,0.26
0.187,0.253,0.196,0.203,0.274
0.2,0.266,0.211,0.187,0.253
0.179,0.266,0.204,0.2,0.266
0.179,0.237,0.22,0.179,0.266
0.188,0.263,0.2,0.179,0.237
0.199,0.244,0.194,0.188,0.263
0.182,0.264,0.199,0.199,0.244
0.189,0.26,0.202,0.182,0.264
0.182,0.279,0.194,0.189,0.26
0.166,0.255,0.196,0.182,0.279
0.179,0.259,0.201,0.166,0.255
0.171,0.269,0.192,0.179,0.259
0.173,0.275,0.192,0.171,0.269
0.175,0.268,0.193,0.173,0.275
0.176,0.26,0.189,0.175,0.268
0.171,0.254,0.184,0.176,0.26
0.173,0.244,0.184,0.171,0.254
0.17,0.249,0.188,0.173,0.244
0.163,0.251,0.191,0.17,0.249
0.173,0.233,0.182,0.163,0.251
0.187,0.258,0.196,0.173,0.233
0.178,0.268,0.186,0.187,0.258
0.184,0.261,0.199,0.178,0.268
0.183,0.248,0.178,0.184,0.261
0.192,0.255,0.195,0.183,0.248
0.191,0.268,0.19,0.192,0.255
0.18,0.277,0.197,0.191,0.268
0.165,0.258,0.185,0.18,0.277
0.177,0.255,0.193,0.165,0.258
0.174,0.28,0.185,0.177,0.255
0.165,0.257,0.187,0.174,0.28
0.174,0.271,0.196,0.165,0.257
0.172,0.251,0.184,0.174,0.271
0.184,0.261,0.181,0.172,0.251
0.172,0.259,0.196,0.184,0.261
0.173,0.264,0.178,0.172,0.259
0.18,0.272,0.189,0.173,0.264
0.181,0.275,0.194,0.18,0.272
0.185,0.261,0.202,0.181,0.275
0.173,0.294,0.198,0.185,0.261
0.182,0.255,0.179,0.173,0.294
0.175,0.26,0.191,0.182,0.255
0.183,0.247,0.184,0.175,0.26
0.199,0.253,0.189,0.183,0.247
0.172,0.283,0.196,0.199,0.253
0.179,0.268,0.207,0.172,0.283
0.177,0.253,0.192,0.179,0.268
0.175,0.255,0.189,0.177,0.253
0.175,0.263,0.179,0.175,0.255
0.178,0.261,0.193,0.175,0.263
0.174,0.264,0.185,0.178,0.261
0.183,0.25,0.192,0.174,0.264
0.172,0.253,0.179,0.183,0.25
0.176,0.24,0.197,0.172,0.253
0.178,0.247,0.19,0.176,0.24
0.179,0.256,0.197,0.178,0.247
0.176,0.267,0.184,0.179,0.256
0.173,0.255,0.195,0.176,0.267
0.191,0.28,0.199,0.173,0.255
0.198,0.256,0.203,0.191,0.28
0.192,0.249,0.206,0.198,0.256
0.188,0.251,0.208,0.192,0.249
0.19,0.276,0.215,0.188,0.251
0.192,0.259,0.207,0.19,0.276
0.19,0.259,0.21,0.192,0.259
0.217,0.266,0.211,0.19,0.259
0.194,0.276,0.223,0.217,0.266
0.187,0.26,0.203,0.194,0.276
0.204,0.258,0.21,0.187,0.26
0.201,0.274,0.207,0.204,0.258
0.193,0.252,0.2,0.201,0.274
0.185,0.259,0.202,0.193,0.252
0.189,0.275,0.206,0.185,0.259
0.195,0.248,0.208,0.189,0.275
0.188,0.249,0.207,0.195,0.248
0.185,0.247,0.209,0.188,0.249
0.189,0.265,0.201,0.185,0.247
0.197,0.249,0.199,0.189,0.265
0.198,0.27,0.2,0.197,0.249
0.19,0.273,0.193,0.198,0.27
0.193,0.283,0.196,0.19,0.273
0.198,0.273,0.21,0.193,0.283
0.197,0.275,0.209,0.198,0.273
0.199,0.275,0.2,0.197,0.275
0.197,0.257,0.198,0.199,0.275
0.197,0.243,0.207,0.197,0.257
0.189,0.279,0.199,0.197,0.243
0.193,0.274,0.199,0.189,0.279
0.191,0.26,0.207,0.193,0.274
0.189,0.272,0.221,0.191,0.26
0.188,0.286,0.205,0.189,0.272
0.193,0.281,0.202,0.188,0.286
0.198,0.26,0.201,0.193,0.281
0.211,0.272,0.202,0.198,0.26
0.213,0.256,0.208,0.211,0.272
0.192,0.253,0.198,0.213,0.256
0.193,0.281,0.204,0.192,0.253
0.185,0.219,0.199,0.193,0.281
0.174,0.25,0.195,0.185,0.219
0.182,0.247,0.193,0.174,0.25
0.174,0.241,0.206,0.182,0.247
0.184,0.261,0.197,0.174,0.241
0.167,0.225,0.18,0.184,0.261
0.184,0.275,0.203,0.167,0.225
0.174,0.252,0.191,0.184,0.275
0.16,0.235,0.18,0.174,0.252
0.165,0.218,0.179,0.16,0.235
0.176,0.225,0.176,0.165,0.218
0.179,0.248,0.175,0.176,0.225
0.17,0.229,0.184,0.179,0.248
0.167,0.225,0.183,0.17,0.229
0.175,0.262,0.182,0.167,0.225
0.175,0.225,0.185,0.175,0.262
0.173,0.268,0.178,0.175,0.225
0.167,0.223,0.174,0.173,0.268
0.168,0.217,0.184,0.167,0.223
0.179,0.257,0.184,0.168,0.217
0.172,0.211,0.178,0.179,0.257
0.169,0.237,0.176,0.172,0.211
0.155,0.199,0.18,0.169,0.237
0.153,0.229,0.176,0.155,0.199
0.174,0.242,0.173,0.153,0.229
0.169,0.242,0.172,0.174,0.242
0.157,0.237,0.178,0.169,0.242
0.172,0.241,0.171,0.157,0.237
0.156,0.24,0.172,0.172,0.241
0.16,0.227,0.173,0.156,0.24
0.162,0.209,0.173,0.16,0.227
0.165,0.218,0.164,0.162,0.209
0.163,0.257,0.17,0.165,0.218
0.156,0.211,0.165,0.163,0.257
0.159,0.243,0.167,0.156,0.211
0.169,0.256,0.163,0.159,0.243
0.162,0.243,0.171,0.169,0.256
0.164,0.19,0.167,0.162,0.243
0.154,0.202,0.167,0.164,0.19
0.163,0.259,0.174,0.154,0.202
0.17,0.252,0.18,0.163,0.259
0.16,0.24,0.171,0.17,0.252
0.165,0.237,0.172,0.16,0.24
0.158,0.247,0.176,0.165,0.237
0.168,0.245,0.184,0.158,0.247
0.158,0.238,0.174,0.168,0.245
0.156,0.233,0.179,0.158,0.238
0.16,0.19,0.167,0.156,0.233
0.152,0.231,0.17,0.16,0.19
0.155,0.225,0.17,0.152,0.231
