Metric_0,Metric_1,Metric_2,Metric_3,Metric_4
0.279,0.426,0.284,0.269,0.422
0.281,0.427,0.274,0.279,0.426
0.285,0.424,0.276,0.281,0.427
0.274,0.426,0.28,0.285,0.424
0.277,0.424,0.289,0.274,0.426
0.276,0.418,0.293,0.277,0.424
0.279,0.429,0.286,0.276,0.418
0.28,0.434,0.281,0.279,0.429
0.277,0.432,0.282,0.28,0.434
0.282,0.435,0.282,0.277,0.432
0.271,0.427,0.284,0.282,0.435
0.268,0.424,0.288,0.271,0.427
0.28,0.433,0.29,0.268,0.424
0.274,0.438,0.279,0.28,0.433
0.274,0.435,0.284,0.274,0.438
0.273,0.435,0.306,0.274,0.435
0.278,0.42,0.293,0.273,0.435
0.282,0.417,0.292,0.278,0.42
0.283,0.416,0.285,0.282,0.417
0.285,0.414,0.287,0.283,0.416
0.281,0.416,0.291,0.285,0.414
0.286,0.415,0.292,0.281,0.416
0.296,0.406,0.282,0.286,0.415
0.289,0.399,0.283,0.296,0.406
0.274,0.399,0.282,0.289,0.399
0.272,0.398,0.284,0.274,0.399
0.283,0.408,0.28,0.272,0.398
0.287,0.408,0.281,0.283,0.408
0.28,0.42,0.284,0.287,0.408
0.27,0.422,0.277,0.28,0.42
0.277,0.425,0.28,0.27,0.422
0.284,0.436,0.284,0.277,0.425
0.279,0.431,0.306,0.284,0.436
0.292,0.449,0.313,0.279,0.431
0.292,0.434,0.303,0.292,0.449
0.285,0.432,0.294,0.292,0.434
0.285,0.429,0.291,0.285,0.432
0.279,0.44,0.287,0.285,0.429
0.275,0.43,0.284,0.279,0.44
0.277,0.437,0.286,0.275,0.43
0.275,0.427,0.279,0.277,0.437
0.283,0.424,0.274,0.275,0.427
0.286,0.426,0.27,0.283,0.424
0.29,0.413,0.277,0.286,0.426
0.286,0.42,0.287,0.29,0.413
0.287,0.426,0.305,0.286,0.42
0.277,0.419,0.285,0.287,0.426
0.279,0.413,0.289,0.277,0.419
0.268,0.419,0.285,0.279,0.413
0.264,0.422,0.289,0.268,0.419
0.274,0.413,0.288,0.264,0.422
0.275,0.415,0.291,0.274,0.413
0.273,0.417,0.294,0.275,0.415
0.268,0.425,0.292,0.273,0.417
0.274,0.432,0.28,0.268,0.425
0.279,0.44,0.289,0.274,0.432
0.281,0.443,0.289,0.279,0.44
0.292,0.438,0.276,0.281,0.443
0.289,0.429,0.282,0.292,0.438
0.294,0.418,0.281,0.289,0.429
0.29,0.416,0.282,0.294,0.418
0.282,0.416,0.283,0.29,0.416
0.28,0.409,0.274,0.282,0.416
0.27,0.406,0.287,0.28,0.409
0.275,0.397,0.302,0.27,0.406
0.275,0.392,0.304,0.275,0.397
0.271,0.396,0.304,0.275,0.392
0.273,0.395,0.296,0.271,0.396
0.28,0.4,0.295,0.273,0.395
0.284,0.419,0.283,0.28,0.4
0.265,0.428,0.284,0.284,0.419
0.262,0.437,0.282,0.265,0.428
0.261,0.448,0.281,0.262,0.437
0.261,0.452,0.267,0.261,0.448
0.278,0.45,0.275,0.261,0.452
0.269,0.451,0.269,0.278,0.45
0.28,0.463,0.271,0.269,0.451
0.276,0.458,0.275,0.28,0.463
0.281,0.459,0.28,0.276,0.458
0.276,0.464,0.279,0.281,0.459
0.275,0.45,0.27,0.276,0.464
0.268,0.442,0.274,0.275,0.45
0.272,0.445,0.275,0.268,0.442
0.271,0.437,0.278,0.272,0.445
0.275,0.434,0.28,0.271,0.437
0.265,0.439,0.277,0.275,0.434
0.27,0.457,0.274,0.265,0.439
0.277,0.452,0.277,0.27,0.457
0.271,0.437,0.273,0.277,0.452
0.27,0.45,0.268,0.271,0.437
0.273,0.455,0.27,0.27,0.45
0.285,0.476,0.289,0.273,0.455
0.281,0.463,0.296,0.285,0.476
0.278,0.455,0.305,0.281,0.463
0.273,0.46,0.305,0.278,0.455
0.273,0.471,0.301,0.273,0.46
0.274,0.451,0.288,0.273,0.471
0.275,0.454,0.29,0.274,0.451
0.28,0.462,0.288,0.275,0.454
0.274,0.46,0.286,0.28,0.462
0.288,0.446,0.292,0.274,0.46
0.286,0.426,0.281,0.288,0.446
0.297,0.428,0.281,0.286,0.426
0.286,0.431,0.284,0.297,0.428
0.282,0.431,0.285,0.286,0.431
0.28,0.417,0.289,0.282,0.431
0.283,0.417,0.294,0.28,0.417
0.275,0.421,0.286,0.283,0.417
0.282,0.412,0.295,0.275,0.421
0.279,0.407,0.278,0.282,0.412
0.273,0.414,0.282,0.279,0.407
0.277,0.406,0.277,0.273,0.414
0.277,0.402,0.28,0.277,0.406
0.273,0.398,0.286,0.277,0.402
0.265,0.387,0.278,0.273,0.398
0.268,0.392,0.279,0.265,0.387
0.268,0.388,0.287,0.268,0.392
0.265,0.385,0.277,0.268,0.388
0.27,0.396,0.278,0.265,0.385
0.276,0.4,0.279,0.27,0.396
0.281,0.404,0.288,0.276,0.4
0.287,0.404,0.295,0.281,0.404
0.276,0.409,0.302,0.287,0.404
0.279,0.416,0.303,0.276,0.409
0.281,0.432,0.309,0.279,0.416
0.286,0.431,0.3,0.281,0.432
0.285,0.444,0.305,0.286,0.431
0.273,0.448,0.3,0.285,0.444
0.273,0.44,0.29,0.273,0.448
0.275,0.437,0.285,0.273,0.44
0.274,0.445,0.271,0.275,0.437
0.276,0.436,0.272,0.274,0.445
0.269,0.421,0.273,0.276,0.436
0.268,0.427,0.274,0.269,0.421
0.269,0.438,0.283,0.268,0.427
0.266,0.436,0.279,0.269,0.438
0.276,0.434,0.278,0.266,0.436
0.275,0.44,0.282,0.276,0.434
0.272,0.444,0.289,0.275,0.44
0.27,0.444,0.293,0.272,0.444
0.285,0.459,0.297,0.27,0.444
0.288,0.457,0.304,0.285,0.459
0.29,0.466,0.303,0.288,0.457
0.282,0.47,0.301,0.29,0.466
0.288,0.463,0.31,0.282,0.47
0.299,0.459,0.309,0.288,0.463
0.294,0.457,0.299,0.299,0.459
0.294,0.455,0.303,0.294,0.457
0.285,0.453,0.318,0.294,0.455
0.294,0.456,0.31,0.285,0.453
0.291,0.437,0.332,0.294,0.456
0.288,0.427,0.293,0.291,0.437
0.286,0.424,0.281,0.288,0.427
0.29,0.42,0.286,0.286,0.424
0.293,0.417,0.282,0.29,0.42
0.297,0.405,0.284,0.293,0.417
0.285,0.436,0.281,0.297,0.405
0.289,0.434,0.283,0.285,0.436
0.3,0.433,0.285,0.289,0.434
0.294,0.427,0.285,0.3,0.433
0.297,0.434,0.296,0.294,0.427
0.305,0.449,0.305,0.297,0.434
0.315,0.44,0.312,0.305,0.449
0.293,0.444,0.307,0.315,0.44
0.296,0.44,0.289,0.293,0.444
0.288,0.443,0.297,0.296,0.44
0.293,0.416,0.306,0.288,0.443
0.284,0.421,0.296,0.293,0.416
0.289,0.425,0.297,0.284,0.421
0.287,0.43,0.304,0.289,0.425
0.281,0.418,0.295,0.287,0.43
0.272,0.412,0.304,0.281,0.418
0.291,0.418,0.291,0.272,0.412
0.281,0.432,0.298,0.291,0.418
0.284,0.433,0.292,0.281,0.432
0.288,0.442,0.298,0.284,0.433
0.281,0.436,0.293,0.288,0.442
0.282,0.442,0.287,0.281,0.436
0.293,0.444,0.287,0.282,0.442
0.288,0.438,0.296,0.293,0.444
0.293,0.433,0.311,0.288,0.438
0.317,0.455,0.321,0.293,0.433
0.336,0.452,0.342,0.317,0.455
0.344,0.441,0.358,0.336,0.452
0.336,0.457,0.358,0.344,0.441
0.339,0.477,0.351,0.336,0.457
0.343,0.483,0.345,0.339,0.477
0.349,0.48,0.342,0.343,0.483
0.365,0.488,0.349,0.349,0.48
0.364,0.489,0.365,0.365,0.488
0.364,0.495,0.358,0.364,0.489
0.353,0.507,0.358,0.364,0.495
0.329,0.482,0.329,0.353,0.507
0.315,0.473,0.313,0.329,0.482
0.335,0.46,0.305,0.315,0.473
0.327,0.463,0.303,0.335,0.46
0.305,0.472,0.305,0.327,0.463
0.312,0.472,0.31,0.305,0.472
0.312,0.465,0.322,0.312,0.472
0.296,0.458,0.307,0.312,0.465
0.292,0.464,0.317,0.296,0.458
0.296,0.451,0.314,0.292,0.464
0.289,0.478,0.301,0.296,0.451
0.292,0.481,0.296,0.289,0.478
0.288,0.496,0.298,0.292,0.481
0.286,0.475,0.306,0.288,0.496
0.285,0.463,0.305,0.286,0.475
0.288,0.456,0.313,0.285,0.463
0.299,0.471,0.31,0.288,0.456
0.311,0.473,0.316,0.299,0.471
0.318,0.462,0.295,0.311,0.473
0.304,0.453,0.299,0.318,0.462
0.306,0.44,0.299,0.304,0.453
0.308,0.428,0.304,0.306,0.44
0.303,0.425,0.299,0.308,0.428
0.301,0.417,0.293,0.303,0.425
0.294,0.423,0.298,0.301,0.417
0.306,0.423,0.298,0.294,0.423
0.297,0.425,0.315,0.306,0.423
0.31,0.441,0.314,0.297,0.425
0.307,0.459,0.314,0.31,0.441
0.3,0.46,0.321,0.307,0.459
0.299,0.462,0.32,0.3,0.46
0.302,0.474,0.324,0.299,0.462
0.298,0.48,0.321,0.302,0.474
0.298,0.484,0.32,0.298,0.48
0.294,0.487,0.324,0.298,0.484
0.293,0.484,0.317,0.294,0.487
0.297,0.476,0.318,0.293,0.484
0.293,0.481,0.307,0.297,0.476
0.291,0.486,0.308,0.293,0.481
0.298,0.479,0.313,0.291,0.486
0.295,0.479,0.317,0.298,0.479
0.289,0.481,0.314,0.295,0.479
0.286,0.475,0.305,0.289,0.481
0.288,0.449,0.295,0.286,0.475
0.284,0.444,0.302,0.288,0.449
0.285,0.44,0.308,0.284,0.444
0.293,0.439,0.31,0.285,0.44
0.301,0.413,0.314,0.293,0.439
0.301,0.411,0.332,0.301,0.413
0.31,0.419,0.301,0.301,0.411
0.31,0.414,0.298,0.31,0.419
0.305,0.413,0.308,0.31,0.414
0.307,0.436,0.304,0.305,0.413
0.308,0.428,0.3,0.307,0.436
0.304,0.42,0.296,0.308,0.428
0.304,0.429,0.293,0.304,0.42
0.312,0.427,0.295,0.304,0.429
0.31,0.419,0.301,0.312,0.427
0.309,0.425,0.306,0.31,0.419
0.321,0.425,0.298,0.309,0.425
0.327,0.427,0.298,0.321,0.425
0.305,0.439,0.298,0.327,0.427
0.311,0.468,0.302,0.305,0.439
0.306,0.471,0.301,0.311,0.468
0.3,0.468,0.302,0.306,0.471
0.302,0.478,0.295,0.3,0.468
0.297,0.473,0.298,0.302,0.478
0.291,0.487,0.305,0.297,0.473
0.3,0.484,0.297,0.291,0.487
0.307,0.48,0.312,0.3,0.484
0.306,0.468,0.301,0.307,0.48
0.309,0.467,0.308,0.306,0.468
0.295,0.488,0.314,0.309,0.467
0.296,0.464,0.297,0.295,0.488
0.293,0.475,0.304,0.296,0.464
0.297,0.464,0.307,0.293,0.475
0.296,0.456,0.324,0.297,0.464
0.305,0.468,0.328,0.296,0.456
0.313,0.456,0.328,0.305,0.468
0.317,0.468,0.324,0.313,0.456
0.32,0.474,0.319,0.317,0.468
0.331,0.493,0.315,0.32,0.474
0.333,0.497,0.322,0.331,0.493
0.326,0.496,0.332,0.333,0.497
0.323,0.506,0.33,0.326,0.496
0.331,0.499,0.322,0.323,0.506
0.335,0.506,0.328,0.331,0.499
0.332,0.496,0.319,0.335,0.506
0.337,0.499,0.316,0.332,0.496
0.318,0.511,0.311,0.337,0.499
0.317,0.498,0.312,0.318,0.511
0.317,0.489,0.301,0.317,0.498
0.326,0.475,0.303,0.317,0.489
0.323,0.473,0.307,0.326,0.475
0.331,0.456,0.303,0.323,0.473
0.326,0.45,0.296,0.331,0.456
0.336,0.433,0.294,0.326,0.45
0.33,0.431,0.292,0.336,0.433
0.333,0.437,0.304,0.33,0.431
0.322,0.421,0.303,0.333,0.437
0.315,0.428,0.297,0.322,0.421
0.303,0.436,0.301,0.315,0.428
0.307,0.433,0.311,0.303,0.436
0.306,0.449,0.33,0.307,0.433
0.297,0.451,0.333,0.306,0.449
0.29,0.451,0.315,0.297,0.451
0.289,0.449,0.312,0.29,0.451
0.29,0.455,0.307,0.289,0.449
0.299,0.451,0.311,0.29,0.455
0.309,0.456,0.312,0.299,0.451
0.304,0.449,0.299,0.309,0.456
