Metric_0,Metric_1,Metric_2,Metric_3,Metric_4
0.27,0.457,0.27,0.277,0.47
0.27,0.465,0.286,0.27,0.457
0.265,0.457,0.278,0.27,0.465
0.267,0.445,0.289,0.265,0.457
0.26,0.49,0.283,0.267,0.445
0.269,0.462,0.282,0.26,0.49
0.272,0.457,0.284,0.269,0.462
0.285,0.461,0.283,0.272,0.457
0.266,0.449,0.278,0.285,0.461
0.269,0.448,0.274,0.266,0.449
0.264,0.452,0.293,0.269,0.448
0.281,0.453,0.273,0.264,0.452
0.259,0.437,0.279,0.281,0.453
0.325,0.442,0.347,0.259,0.437
0.272,0.474,0.283,0.325,0.442
0.27,0.441,0.28,0.272,0.474
0.25,0.462,0.284,0.27,0.441
0.267,0.457,0.268,0.25,0.462
0.261,0.461,0.271,0.267,0.457
0.25,0.43,0.258,0.261,0.461
0.253,0.426,0.261,0.25,0.43
0.314,0.412,0.317,0.253,0.426
0.257,0.43,0.276,0.314,0.412
0.252,0.463,0.26,0.257,0.43
0.249,0.413,0.262,0.252,0.463
0.253,0.429,0.269,0.249,0.413
0.248,0.444,0.251,0.253,0.429
0.255,0.425,0.265,0.248,0.444
0.322,0.431,0.319,0.255,0.425
0.247,0.414,0.264,0.322,0.431
0.257,0.426,0.279,0.247,0.414
0.32,0.433,0.342,0.257,0.426
0.242,0.416,0.253,0.32,0.433
0.245,0.426,0.255,0.242,0.416
0.243,0.408,0.265,0.245,0.426
0.242,0.426,0.272,0.243,0.408
0.312,0.414,0.326,0.242,0.426
0.242,0.418,0.269,0.312,0.414
0.257,0.403,0.249,0.242,0.418
0.309,0.423,0.338,0.257,0.403
0.245,0.431,0.284,0.309,0.423
0.243,0.443,0.261,0.245,0.431
0.245,0.412,0.264,0.243,0.443
0.244,0.394,0.259,0.245,0.412
0.243,0.415,0.258,0.244,0.394
0.241,0.432,0.263,0.243,0.415
0.262,0.423,0.267,0.241,0.432
0.247,0.424,0.263,0.262,0.423
0.255,0.416,0.277,0.247,0.424
0.257,0.421,0.256,0.255,0.416
0.244,0.436,0.267,0.257,0.421
0.241,0.417,0.264,0.244,0.436
0.24,0.434,0.255,0.241,0.417
0.254,0.433,0.264,0.24,0.434
0.25,0.438,0.25,0.254,0.433
0.251,0.427,0.26,0.25,0.438
0.262,0.413,0.274,0.251,0.427
0.252,0.421,0.264,0.262,0.413
0.254,0.39,0.278,0.252,0.421
0.252,0.404,0.283,0.254,0.39
0.254,0.414,0.269,0.252,0.404
0.254,0.417,0.257,0.254,0.414
0.244,0.388,0.26,0.254,0.417
0.252,0.422,0.256,0.244,0.388
0.251,0.4,0.257,0.252,0.422
0.245,0.432,0.271,0.251,0.4
0.255,0.399,0.275,0.245,0.432
0.259,0.381,0.279,0.255,0.399
0.249,0.407,0.276,0.259,0.381
0.333,0.472,0.34,0.249,0.407
0.275,0.477,0.285,0.333,0.472
0.27,0.475,0.302,0.275,0.477
0.336,0.473,0.378,0.27,0.475
0.273,0.503,0.297,0.336,0.473
0.337,0.466,0.382,0.273,0.503
0.277,0.461,0.287,0.337,0.466
0.262,0.443,0.282,0.277,0.461
0.275,0.465,0.278,0.262,0.443
0.277,0.453,0.293,0.275,0.465
0.274,0.454,0.279,0.277,0.453
0.274,0.479,0.294,0.274,0.454
0.284,0.489,0.291,0.274,0.479
0.269,0.468,0.311,0.284,0.489
0.274,0.476,0.299,0.269,0.468
0.272,0.488,0.291,0.274,0.476
0.282,0.469,0.287,0.272,0.488
0.275,0.472,0.299,0.282,0.469
0.283,0.468,0.29,0.275,0.472
0.284,0.465,0.285,0.283,0.468
0.282,0.46,0.278,0.284,0.465
0.281,0.457,0.293,0.282,0.46
0.262,0.468,0.275,0.281,0.457
0.26,0.447,0.267,0.262,0.468
0.262,0.44,0.283,0.26,0.447
0.337,0.453,0.366,0.262,0.44
0.269,0.484,0.3,0.337,0.453
0.292,0.462,0.298,0.269,0.484
0.271,0.439,0.292,0.292,0.462
0.265,0.425,0.273,0.271,0.439
0.274,0.452,0.277,0.265,0.425
0.268,0.422,0.287,0.274,0.452
0.271,0.432,0.283,0.268,0.422
0.271,0.447,0.29,0.271,0.432
0.268,0.458,0.282,0.271,0.447
0.283,0.477,0.282,0.268,0.458
0.274,0.444,0.299,0.283,0.477
0.295,0.449,0.298,0.274,0.444
0.277,0.448,0.278,0.295,0.449
0.257,0.452,0.278,0.277,0.448
0.271,0.483,0.283,0.257,0.452
0.282,0.449,0.287,0.271,0.483
0.264,0.473,0.277,0.282,0.449
0.269,0.445,0.285,0.264,0.473
0.261,0.439,0.292,0.269,0.445
0.273,0.439,0.274,0.261,0.439
0.247,0.383,0.264,0.273,0.439
0.251,0.413,0.276,0.247,0.383
0.245,0.385,0.254,0.251,0.413
0.252,0.404,0.261,0.245,0.385
0.247,0.395,0.264,0.252,0.404
0.256,0.4,0.252,0.247,0.395
0.24,0.405,0.249,0.256,0.4
0.259,0.436,0.269,0.24,0.405
0.247,0.405,0.263,0.259,0.436
0.253,0.427,0.26,0.247,0.405
0.259,0.411,0.255,0.253,0.427
0.257,0.413,0.26,0.259,0.411
0.248,0.404,0.258,0.257,0.413
0.308,0.417,0.313,0.248,0.404
0.233,0.414,0.261,0.308,0.417
0.236,0.389,0.263,0.233,0.414
0.346,0.377,0.344,0.236,0.389
0.236,0.412,0.259,0.346,0.377
0.252,0.448,0.252,0.236,0.412
0.246,0.412,0.251,0.252,0.448
0.257,0.391,0.258,0.246,0.412
0.27,0.431,0.282,0.257,0.391
0.314,0.405,0.32,0.27,0.431
0.238,0.416,0.273,0.314,0.405
0.23,0.402,0.256,0.238,0.416
0.241,0.415,0.259,0.23,0.402
0.245,0.414,0.25,0.241,0.415
0.244,0.402,0.253,0.245,0.414
0.233,0.427,0.254,0.244,0.402
0.245,0.432,0.255,0.233,0.427
0.236,0.397,0.251,0.245,0.432
0.234,0.398,0.272,0.236,0.397
0.242,0.422,0.263,0.234,0.398
0.248,0.39,0.262,0.242,0.422
0.233,0.396,0.255,0.248,0.39
0.238,0.393,0.253,0.233,0.396
0.319,0.406,0.322,0.238,0.393
0.251,0.42,0.261,0.319,0.406
0.243,0.418,0.28,0.251,0.42
0.309,0.505,0.333,0.243,0.418
0.256,0.431,0.266,0.309,0.505
0.306,0.402,0.346,0.256,0.431
0.251,0.427,0.25,0.306,0.402
0.245,0.416,0.258,0.251,0.427
0.312,0.387,0.342,0.245,0.416
0.237,0.4,0.242,0.312,0.387
0.242,0.389,0.254,0.237,0.4
0.261,0.413,0.262,0.242,0.389
0.253,0.421,0.272,0.261,0.413
0.255,0.412,0.273,0.253,0.421
0.274,0.472,0.289,0.255,0.412
0.286,0.47,0.295,0.274,0.472
0.275,0.475,0.281,0.286,0.47
0.282,0.465,0.281,0.275,0.475
0.356,0.429,0.432,0.282,0.465
0.267,0.467,0.279,0.356,0.429
0.259,0.459,0.284,0.267,0.467
0.26,0.459,0.282,0.259,0.459
0.267,0.484,0.299,0.26,0.459
0.272,0.465,0.273,0.267,0.484
0.27,0.497,0.274,0.272,0.465
0.27,0.486,0.282,0.27,0.497
0.351,0.496,0.376,0.27,0.486
0.263,0.454,0.28,0.351,0.496
0.271,0.446,0.281,0.263,0.454
0.265,0.462,0.295,0.271,0.446
0.272,0.455,0.275,0.265,0.462
0.281,0.458,0.282,0.272,0.455
0.269,0.48,0.276,0.281,0.458
0.339,0.461,0.327,0.269,0.48
0.264,0.454,0.285,0.339,0.461
0.309,0.491,0.283,0.264,0.454
0.266,0.459,0.279,0.309,0.491
0.342,0.419,0.372,0.266,0.459
0.254,0.419,0.276,0.342,0.419
0.257,0.431,0.287,0.254,0.419
0.263,0.445,0.284,0.257,0.431
0.332,0.501,0.34,0.263,0.445
0.373,0.461,0.357,0.332,0.501
0.258,0.446,0.288,0.373,0.461
0.277,0.499,0.284,0.258,0.446
0.27,0.484,0.299,0.277,0.499
0.275,0.44,0.279,0.27,0.484
0.264,0.448,0.272,0.275,0.44
0.253,0.448,0.273,0.264,0.448
0.267,0.433,0.287,0.253,0.448
0.261,0.437,0.275,0.267,0.433
0.328,0.453,0.349,0.261,0.437
0.252,0.449,0.268,0.328,0.453
0.252,0.434,0.27,0.252,0.449
0.251,0.46,0.27,0.252,0.434
0.273,0.461,0.27,0.251,0.46
0.257,0.425,0.261,0.273,0.461
0.276,0.434,0.275,0.257,0.425
0.253,0.474,0.271,0.276,0.434
0.256,0.478,0.285,0.253,0.474
0.253,0.395,0.271,0.256,0.478
0.235,0.404,0.264,0.253,0.395
0.24,0.411,0.249,0.235,0.404
0.244,0.415,0.257,0.24,0.411
0.238,0.421,0.251,0.244,0.415
0.234,0.411,0.252,0.238,0.421
0.252,0.395,0.244,0.234,0.411
0.25,0.409,0.258,0.252,0.395
0.261,0.397,0.258,0.25,0.409
0.248,0.407,0.264,0.261,0.397
0.239,0.42,0.262,0.248,0.407
0.235,0.415,0.27,0.239,0.42
0.245,0.435,0.26,0.235,0.415
0.293,0.404,0.324,0.245,0.435
0.255,0.383,0.276,0.293,0.404
0.253,0.395,0.245,0.255,0.383
0.245,0.413,0.255,0.253,0.395
0.241,0.412,0.247,0.245,0.413
0.241,0.403,0.244,0.241,0.412
0.255,0.401,0.255,0.241,0.403
0.322,0.404,0.342,0.255,0.401
0.251,0.403,0.274,0.322,0.404
0.239,0.413,0.267,0.251,0.403
0.325,0.4,0.324,0.239,0.413
0.251,0.407,0.26,0.325,0.4
0.24,0.408,0.249,0.251,0.407
0.237,0.403,0.248,0.24,0.408
0.32,0.407,0.305,0.237,0.403
0.25,0.389,0.253,0.32,0.407
0.247,0.381,0.255,0.25,0.389
0.243,0.434,0.267,0.247,0.381
0.248,0.443,0.254,0.243,0.434
0.253,0.403,0.272,0.248,0.443
0.236,0.414,0.259,0.253,0.403
0.246,0.408,0.264,0.236,0.414
0.245,0.394,0.262,0.246,0.408
0.245,0.407,0.258,0.245,0.394
0.25,0.4,0.254,0.245,0.407
0.275,0.436,0.264,0.25,0.4
0.237,0.367,0.263,0.275,0.436
0.326,0.402,0.344,0.237,0.367
0.322,0.381,0.343,0.326,0.402
0.24,0.405,0.263,0.322,0.381
0.251,0.407,0.266,0.24,0.405
0.242,0.421,0.257,0.251,0.407
0.235,0.399,0.257,0.242,0.421
0.318,0.386,0.343,0.235,0.399
0.308,0.386,0.325,0.318,0.386
0.319,0.417,0.318,0.308,0.386
0.331,0.405,0.347,0.319,0.417
0.259,0.462,0.29,0.331,0.405
0.332,0.469,0.351,0.259,0.462
0.335,0.443,0.358,0.332,0.469
0.259,0.442,0.274,0.335,0.443
0.339,0.447,0.29,0.259,0.442
0.271,0.465,0.291,0.339,0.447
0.342,0.456,0.349,0.271,0.465
0.276,0.471,0.291,0.342,0.456
0.271,0.443,0.279,0.276,0.471
0.329,0.445,0.453,0.271,0.443
0.276,0.458,0.282,0.329,0.445
0.257,0.464,0.273,0.276,0.458
0.258,0.438,0.284,0.257,0.464
0.279,0.424,0.273,0.258,0.438
0.255,0.441,0.336,0.279,0.424
0.255,0.459,0.266,0.255,0.441
0.263,0.435,0.274,0.255,0.459
0.274,0.452,0.285,0.263,0.435
0.257,0.456,0.263,0.274,0.452
0.283,0.461,0.3,0.257,0.456
0.334,0.458,0.366,0.283,0.461
0.277,0.452,0.301,0.334,0.458
0.263,0.452,0.28,0.277,0.452
0.253,0.482,0.277,0.263,0.452
0.26,0.446,0.271,0.253,0.482
0.333,0.542,0.33,0.26,0.446
0.396,0.392,0.415,0.333,0.542
0.409,0.392,0.425,0.396,0.392
0.43,0.37,0.453,0.409,0.392
0.434,0.363,0.472,0.43,0.37
0.443,0.375,0.482,0.434,0.363
0.456,0.384,0.483,0.443,0.375
0.498,0.384,0.516,0.456,0.384
0.504,0.407,0.519,0.498,0.384
0.495,0.418,0.513,0.504,0.407
0.487,0.428,0.509,0.495,0.418
0.479,0.44,0.498,0.487,0.428
0.472,0.457,0.499,0.479,0.44
0.475,0.476,0.486,0.472,0.457
0.469,0.472,0.484,0.475,0.476
0.457,0.463,0.464,0.469,0.472
0.446,0.448,0.458,0.457,0.463
