Metric_0,Metric_1,Metric_2,Metric_3,Metric_4
0.323,0.422,0.295,0.32,0.431
0.32,0.44,0.294,0.323,0.422
0.31,0.452,0.282,0.32,0.44
0.307,0.468,0.281,0.31,0.452
0.306,0.469,0.283,0.307,0.468
0.299,0.471,0.292,0.306,0.469
0.298,0.462,0.286,0.299,0.471
0.298,0.453,0.29,0.298,0.462
0.296,0.456,0.281,0.298,0.453
0.296,0.438,0.284,0.296,0.456
0.291,0.442,0.281,0.296,0.438
0.304,0.44,0.284,0.291,0.442
0.305,0.423,0.287,0.304,0.44
0.3,0.422,0.285,0.305,0.423
0.297,0.421,0.286,0.3,0.422
0.295,0.422,0.291,0.297,0.421
0.289,0.424,0.286,0.295,0.422
0.291,0.437,0.28,0.289,0.424
0.298,0.437,0.282,0.291,0.437
0.299,0.452,0.284,0.298,0.437
0.303,0.45,0.292,0.299,0.452
0.311,0.457,0.28,0.303,0.45
0.304,0.461,0.279,0.311,0.457
0.292,0.458,0.281,0.304,0.461
0.301,0.444,0.275,0.292,0.458
0.294,0.431,0.284,0.301,0.444
0.301,0.439,0.282,0.294,0.431
0.298,0.434,0.288,0.301,0.439
0.3,0.43,0.288,0.298,0.434
0.299,0.432,0.288,0.3,0.43
0.298,0.422,0.287,0.299,0.432
0.302,0.411,0.287,0.298,0.422
0.313,0.411,0.287,0.302,0.411
0.317,0.417,0.294,0.313,0.411
0.308,0.423,0.301,0.317,0.417
0.307,0.422,0.291,0.308,0.423
0.313,0.419,0.305,0.307,0.422
0.314,0.428,0.297,0.313,0.419
0.303,0.43,0.291,0.314,0.428
0.312,0.425,0.285,0.303,0.43
0.304,0.41,0.288,0.312,0.425
0.311,0.412,0.292,0.304,0.41
0.315,0.406,0.296,0.311,0.412
0.307,0.418,0.296,0.315,0.406
0.314,0.433,0.292,0.307,0.418
0.311,0.436,0.293,0.314,0.433
0.304,0.428,0.291,0.311,0.436
0.305,0.424,0.292,0.304,0.428
0.305,0.41,0.31,0.305,0.424
0.293,0.417,0.318,0.305,0.41
0.297,0.424,0.316,0.293,0.417
0.314,0.426,0.316,0.297,0.424
0.322,0.431,0.311,0.314,0.426
0.329,0.424,0.308,0.322,0.431
0.314,0.439,0.31,0.329,0.424
0.32,0.444,0.306,0.314,0.439
0.316,0.446,0.304,0.32,0.444
0.309,0.446,0.311,0.316,0.446
0.304,0.46,0.315,0.309,0.446
0.301,0.462,0.319,0.304,0.46
0.311,0.455,0.306,0.301,0.462
0.308,0.456,0.296,0.311,0.455
0.304,0.456,0.3,0.308,0.456
0.301,0.448,0.294,0.304,0.456
0.299,0.43,0.294,0.301,0.448
0.304,0.422,0.287,0.299,0.43
0.315,0.4,0.285,0.304,0.422
0.63,0.555,0.648,0.315,0.4
0.644,0.632,0.659,0.63,0.555
0.659,0.657,0.684,0.644,0.632
0.66,0.663,0.679,0.659,0.657
0.66,0.66,0.67,0.66,0.663
0.648,0.657,0.671,0.66,0.66
0.657,0.666,0.676,0.648,0.657
0.647,0.664,0.662,0.657,0.666
0.644,0.643,0.659,0.647,0.664
0.642,0.639,0.66,0.644,0.643
0.65,0.66,0.683,0.642,0.639
0.293,0.412,0.277,0.65,0.66
0.283,0.416,0.268,0.293,0.412
0.299,0.418,0.279,0.283,0.416
0.298,0.415,0.278,0.299,0.418
0.298,0.398,0.272,0.298,0.415
0.296,0.401,0.276,0.298,0.398
0.291,0.395,0.271,0.296,0.401
0.31,0.399,0.276,0.291,0.395
0.306,0.4,0.275,0.31,0.399
0.3,0.399,0.262,0.306,0.4
0.297,0.394,0.27,0.3,0.399
0.292,0.392,0.269,0.297,0.394
0.289,0.393,0.288,0.292,0.392
0.286,0.39,0.277,0.289,0.393
0.288,0.4,0.289,0.286,0.39
0.284,0.391,0.294,0.288,0.4
0.29,0.4,0.28,0.284,0.391
0.284,0.396,0.283,0.29,0.4
0.283,0.401,0.27,0.284,0.396
0.283,0.394,0.28,0.283,0.401
0.276,0.399,0.279,0.283,0.394
0.276,0.398,0.283,0.276,0.399
0.279,0.408,0.27,0.276,0.398
0.269,0.412,0.288,0.279,0.408
0.267,0.405,0.285,0.269,0.412
0.27,0.408,0.287,0.267,0.405
0.273,0.406,0.287,0.27,0.408
0.271,0.403,0.28,0.273,0.406
0.261,0.408,0.272,0.271,0.403
0.269,0.404,0.278,0.261,0.408
0.277,0.407,0.286,0.269,0.404
0.276,0.416,0.291,0.277,0.407
0.278,0.408,0.291,0.276,0.416
0.273,0.413,0.281,0.278,0.408
0.273,0.418,0.272,0.273,0.413
0.276,0.439,0.281,0.273,0.418
0.281,0.436,0.287,0.276,0.439
0.278,0.441,0.282,0.281,0.436
0.285,0.446,0.294,0.278,0.441
0.293,0.456,0.301,0.285,0.446
0.286,0.46,0.285,0.293,0.456
0.293,0.457,0.29,0.286,0.46
0.299,0.462,0.297,0.293,0.457
0.283,0.453,0.282,0.299,0.462
0.289,0.448,0.278,0.283,0.453
0.288,0.435,0.275,0.289,0.448
0.294,0.434,0.269,0.288,0.435
0.287,0.433,0.271,0.294,0.434
0.285,0.428,0.283,0.287,0.433
0.282,0.429,0.28,0.285,0.428
0.289,0.43,0.28,0.282,0.429
0.29,0.428,0.272,0.289,0.43
0.277,0.433,0.273,0.29,0.428
0.286,0.431,0.272,0.277,0.433
0.288,0.444,0.28,0.286,0.431
0.291,0.446,0.274,0.288,0.444
0.298,0.446,0.282,0.291,0.446
0.292,0.454,0.275,0.298,0.446
0.288,0.463,0.277,0.292,0.454
0.283,0.473,0.273,0.288,0.463
0.282,0.461,0.268,0.283,0.473
0.287,0.462,0.273,0.282,0.461
0.294,0.453,0.281,0.287,0.462
0.291,0.457,0.274,0.294,0.453
0.291,0.448,0.275,0.291,0.457
0.303,0.445,0.276,0.291,0.448
0.297,0.433,0.294,0.303,0.445
0.289,0.42,0.293,0.297,0.433
0.293,0.419,0.285,0.289,0.42
0.3,0.409,0.298,0.293,0.419
0.302,0.411,0.296,0.3,0.409
0.305,0.411,0.303,0.302,0.411
0.305,0.413,0.303,0.305,0.411
0.301,0.409,0.31,0.305,0.413
0.277,0.405,0.301,0.301,0.409
0.281,0.405,0.291,0.277,0.405
0.284,0.413,0.273,0.281,0.405
0.281,0.408,0.269,0.284,0.413
0.282,0.41,0.27,0.281,0.408
0.285,0.411,0.275,0.282,0.41
0.295,0.407,0.269,0.285,0.411
0.285,0.404,0.264,0.295,0.407
0.282,0.399,0.265,0.285,0.404
0.288,0.4,0.267,0.282,0.399
0.284,0.42,0.271,0.288,0.4
0.28,0.411,0.265,0.284,0.42
0.283,0.413,0.254,0.28,0.411
0.272,0.417,0.259,0.283,0.413
0.28,0.416,0.263,0.272,0.417
0.277,0.411,0.28,0.28,0.416
0.281,0.411,0.275,0.277,0.411
0.293,0.429,0.273,0.281,0.411
0.294,0.429,0.274,0.293,0.429
0.289,0.43,0.28,0.294,0.429
0.294,0.428,0.278,0.289,0.43
0.29,0.42,0.266,0.294,0.428
0.315,0.409,0.267,0.29,0.42
0.303,0.414,0.265,0.315,0.409
0.3,0.419,0.257,0.303,0.414
0.31,0.428,0.269,0.3,0.419
0.313,0.432,0.263,0.31,0.428
0.301,0.425,0.257,0.313,0.432
0.308,0.425,0.261,0.301,0.425
0.31,0.419,0.263,0.308,0.425
0.3,0.412,0.275,0.31,0.419
0.289,0.418,0.271,0.3,0.412
0.293,0.431,0.271,0.289,0.418
0.28,0.426,0.27,0.293,0.431
0.286,0.428,0.266,0.28,0.426
0.303,0.427,0.266,0.286,0.428
0.298,0.425,0.271,0.303,0.427
0.31,0.419,0.282,0.298,0.425
0.305,0.43,0.275,0.31,0.419
0.296,0.448,0.283,0.305,0.43
0.29,0.46,0.28,0.296,0.448
0.291,0.459,0.276,0.29,0.46
0.279,0.445,0.27,0.291,0.459
0.28,0.435,0.272,0.279,0.445
0.283,0.437,0.267,0.28,0.435
0.272,0.443,0.267,0.283,0.437
0.269,0.446,0.266,0.272,0.443
0.283,0.457,0.269,0.269,0.446
0.282,0.449,0.27,0.283,0.457
0.279,0.448,0.272,0.282,0.449
0.289,0.448,0.28,0.279,0.448
0.301,0.464,0.274,0.289,0.448
0.307,0.482,0.273,0.301,0.464
0.3,0.485,0.278,0.307,0.482
0.297,0.477,0.277,0.3,0.485
0.301,0.485,0.3,0.297,0.477
0.294,0.489,0.292,0.301,0.485
0.294,0.481,0.284,0.294,0.489
0.302,0.472,0.276,0.294,0.481
0.303,0.474,0.298,0.302,0.472
0.307,0.477,0.289,0.303,0.474
0.302,0.472,0.287,0.307,0.477
0.313,0.452,0.294,0.302,0.472
0.318,0.452,0.278,0.313,0.452
0.318,0.473,0.28,0.318,0.452
0.325,0.484,0.278,0.318,0.473
0.308,0.493,0.285,0.325,0.484
0.309,0.488,0.276,0.308,0.493
0.31,0.509,0.278,0.309,0.488
0.3,0.507,0.269,0.31,0.509
0.295,0.487,0.272,0.3,0.507
0.3,0.473,0.272,0.295,0.487
0.309,0.475,0.27,0.3,0.473
0.306,0.471,0.267,0.309,0.475
0.283,0.472,0.267,0.306,0.471
0.283,0.455,0.281,0.283,0.472
0.279,0.442,0.281,0.283,0.455
0.271,0.435,0.273,0.279,0.442
0.271,0.414,0.282,0.271,0.435
0.273,0.428,0.27,0.271,0.414
0.267,0.428,0.267,0.273,0.428
0.268,0.435,0.272,0.267,0.428
0.266,0.428,0.274,0.268,0.435
0.263,0.435,0.287,0.266,0.428
0.261,0.441,0.28,0.263,0.435
0.277,0.443,0.277,0.261,0.441
0.272,0.438,0.274,0.277,0.443
0.273,0.43,0.276,0.272,0.438
0.273,0.432,0.276,0.273,0.43
0.277,0.423,0.28,0.273,0.432
0.273,0.435,0.268,0.277,0.423
0.274,0.451,0.269,0.273,0.435
0.276,0.452,0.263,0.274,0.451
0.274,0.455,0.265,0.276,0.452
0.278,0.446,0.26,0.274,0.455
0.273,0.441,0.263,0.278,0.446
0.284,0.459,0.256,0.273,0.441
0.283,0.476,0.262,0.284,0.459
0.282,0.477,0.267,0.283,0.476
0.291,0.466,0.272,0.282,0.477
0.301,0.471,0.27,0.291,0.466
0.283,0.458,0.273,0.301,0.471
0.288,0.445,0.275,0.283,0.458
0.284,0.446,0.277,0.288,0.445
0.282,0.442,0.271,0.284,0.446
0.287,0.44,0.272,0.282,0.442
0.277,0.435,0.271,0.287,0.44
0.277,0.418,0.272,0.277,0.435
0.281,0.423,0.275,0.277,0.418
0.276,0.426,0.279,0.281,0.423
0.291,0.409,0.276,0.276,0.426
0.292,0.402,0.276,0.291,0.409
0.29,0.402,0.279,0.292,0.402
0.29,0.412,0.277,0.29,0.402
0.286,0.4,0.273,0.29,0.412
0.286,0.389,0.276,0.286,0.4
0.288,0.386,0.275,0.286,0.389
0.29,0.391,0.259,0.288,0.386
0.288,0.374,0.272,0.29,0.391
0.293,0.382,0.279,0.288,0.374
0.289,0.377,0.277,0.293,0.382
0.293,0.382,0.288,0.289,0.377
0.288,0.388,0.276,0.293,0.382
0.292,0.405,0.27,0.288,0.388
0.289,0.409,0.26,0.292,0.405
0.285,0.423,0.263,0.289,0.409
0.284,0.436,0.261,0.285,0.423
0.298,0.428,0.265,0.284,0.436
0.296,0.431,0.26,0.298,0.428
0.283,0.438,0.262,0.296,0.431
0.296,0.433,0.257,0.283,0.438
0.287,0.437,0.264,0.296,0.433
0.276,0.428,0.261,0.287,0.437
0.278,0.403,0.277,0.276,0.428
0.288,0.402,0.275,0.278,0.403
0.3,0.413,0.277,0.288,0.402
0.296,0.413,0.272,0.3,0.413
0.292,0.426,0.296,0.296,0.413
0.28,0.434,0.294,0.292,0.426
0.277,0.428,0.294,0.28,0.434
0.279,0.428,0.275,0.277,0.428
0.276,0.435,0.279,0.279,0.428
0.269,0.426,0.283,0.276,0.435
0.272,0.425,0.272,0.269,0.426
0.279,0.445,0.28,0.272,0.425
0.28,0.456,0.29,0.279,0.445
0.28,0.443,0.301,0.28,0.456
0.284,0.437,0.298,0.28,0.443
0.29,0.448,0.32,0.284,0.437
0.284,0.443,0.323,0.29,0.448
0.287,0.44,0.328,0.284,0.443
